frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
20,2571081465434,-1,xfeat_star_coarse,stereo,46.739709,31.087819,12.302711,12.161418,17.451729,0.001292,15.490847,17.429020,1.494297,1.495797,600,600,47.187044,5.675895,0.848045,53.710984,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160,0.458453,0.687500,0.469977,-0.271686,19.455361
20,2571081465434,-1,xfeat_star_fine,stereo,46.739709,31.087819,12.302711,12.161418,17.451729,0.001292,15.490847,17.429020,1.494297,1.495797,600,600,47.187044,5.675895,0.306626,66.400362,332,332,332,1.000000,0.979167,0.000000,1.647209,13.230797,0.360960,0.000875,11.695000,1.173671,184,0.554217,0.687500,0.605430,-0.070339,13.615799
20,2571081465434,-1,orb_cpu,stereo,64.787482,66.699823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,66.991115,20.214989,3.018552,90.224656,395,361,361,0.913924,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,345,0.873418,0.333333,0.936223,0.642194,8.266738
21,2571171462517,-1,xfeat_star_coarse,stereo,22.310122,39.424474,4.777143,4.733850,0.000833,15.892765,15.873473,17.255854,1.658173,1.541672,600,600,39.751600,1.367589,0.424251,41.543440,340,340,340,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.485294,0.791667,0.502018,-0.231287,13.155964
21,2571171462517,-1,xfeat_star_fine,stereo,22.310122,39.424474,4.777143,4.733850,0.000833,15.892765,15.873473,17.255854,1.658173,1.541672,600,600,39.751600,1.367589,0.313168,52.396063,328,328,326,0.993902,0.979167,0.000000,1.570930,10.963706,0.468169,0.000917,9.335992,1.158337,191,0.582317,0.854167,0.606577,-0.018250,12.348586
21,2571171462517,-1,orb_cpu,stereo,60.048340,60.866218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,61.115302,11.746167,1.881715,74.743184,403,357,356,0.883375,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.838710,0.333333,0.934257,0.557285,6.567232
21,2571171462517,-1,xfeat_guided,temporal,46.739709,22.310122,12.302711,4.777143,17.451729,0.000833,15.490847,15.873473,1.494297,1.658173,600,600,69.049831,3.463220,0.876920,73.389971,384,377,377,0.981771,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
21,2571171462517,-1,orb_cpu,temporal,64.787482,60.048340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,124.835822,10.048703,0.693545,135.578070,526,525,525,0.998099,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
30,2572071470309,1,xfeat_star_coarse,stereo,21.430994,38.031094,3.918889,3.878180,0.000667,15.857724,15.851932,16.616726,1.659381,1.678339,600,600,38.368262,1.645214,0.372709,40.386185,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,176,0.508671,0.812500,0.523143,-0.196436,6.862442
30,2572071470309,1,xfeat_star_fine,stereo,21.430994,38.031094,3.918889,3.878180,0.000667,15.857724,15.851932,16.616726,1.659381,1.678339,600,600,38.368262,1.645214,0.412501,51.165682,338,338,334,0.988166,0.979167,0.000000,1.597679,10.739705,0.264043,0.000625,9.304158,1.170712,197,0.582840,0.770833,0.609856,-0.033123,12.937880
