frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,frontend_ms,track_total_ms
45,2573601474310,2,601,165,0.274542,0.770833,118,64.647717,14.887309,79.535026,104.186334
46,2573691487018,2,603,170,0.281924,0.750000,124,64.873635,15.517228,80.390863,102.459410
47,2573871481185,2,603,157,0.260365,0.729167,128,60.450117,14.838060,75.288177,98.778271
48,2573961525810,2,603,153,0.253731,0.687500,120,60.508617,12.341591,72.850208,98.173393
49,2574051480560,2,606,154,0.254125,0.770833,124,60.100157,11.745380,71.845537,91.611825
50,2574141488394,2,604,166,0.274834,0.708333,124,58.990820,15.345978,74.336798,96.008342
51,2574231483935,2,605,165,0.272727,0.729167,124,61.962623,15.591895,77.554518,102.199867
52,2574321481352,2,600,155,0.258333,0.750000,120,58.051440,14.426850,72.478290,94.279877
53,2574411477269,2,601,160,0.266223,0.708333,116,56.190308,7.742573,63.932881,82.625164
54,2574501478227,2,606,162,0.267327,0.750000,126,64.502175,9.647330,74.149505,97.435181
55,2574681500269,2,605,159,0.262810,0.708333,123,56.450309,11.358421,67.808730,81.880411
56,2574771485352,2,605,170,0.280992,0.750000,119,63.146585,15.598854,78.745439,102.942911
57,2574861490436,2,604,187,0.309603,0.687500,133,59.232278,11.695839,70.928117,91.481407
58,2574951491436,2,604,162,0.268212,0.687500,122,67.262102,15.094560,82.356662,108.572476
59,2575041485936,2,603,156,0.258706,0.708333,125,61.237745,7.424822,68.662567,84.071878
60,2575131484561,2,604,158,0.261589,0.687500,132,60.035656,6.958611,66.994267,88.114810
61,2575221484144,2,603,166,0.275290,0.750000,134,62.514666,15.803313,78.317979,101.872365
62,2575401483186,2,604,148,0.245033,0.750000,131,64.158340,14.350807,78.509147,105.087670
63,2575491485852,2,604,171,0.283113,0.791667,133,56.469933,7.158737,63.628670,85.238090
64,2575581484394,2,602,154,0.255814,0.687500,126,62.567125,6.657985,69.225110,85.416591
65,2575671476686,2,603,161,0.266998,0.666667,129,57.209395,6.852569,64.061964,79.891068
66,2575761490436,2,602,156,0.259136,0.750000,120,56.809644,6.757193,63.566837,79.091107
67,2575851483061,2,603,160,0.265340,0.750000,127,61.343578,6.797986,68.141564,86.736888
68,2575941489311,2,606,154,0.254125,0.708333,117,64.700216,14.486850,79.187066,101.924740
69,2576121486519,2,602,153,0.254153,0.750000,119,58.246608,6.528818,64.775426,80.218112
70,2576211494853,2,607,160,0.263591,0.708333,117,57.993399,6.711943,64.705342,84.997673
71,2576301492853,2,606,175,0.288779,0.750000,123,64.157048,15.532771,79.689819,102.056907
72,2576391492270,2,607,152,0.250412,0.708333,129,56.636851,7.212279,63.849130,81.037906
73,2576481495020,2,607,168,0.276771,0.729167,128,63.138876,11.902715,75.041591,91.621573
74,2576571485770,2,607,159,0.261944,0.687500,131,59.385195,14.548974,73.934169,93.636748
75,2576661489895,2,601,150,0.249584,0.750000,124,65.008675,14.341474,79.350149,102.027573
76,2576751496520,2,604,155,0.256623,0.708333,125,62.787667,7.848573,70.636240,85.485924
77,2576931498687,2,604,146,0.241722,0.729167,117,63.825879,14.061639,77.887518,104.159373
78,2577021495520,2,605,150,0.247934,0.666667,114,61.710579,14.633184,76.343763,100.140232
79,2577111489728,2,605,171,0.282645,0.708333,130,57.944523,15.683313,73.627836,93.631706
80,2577201491645,2,604,173,0.286424,0.770833,125,61.408161,15.990605,77.398766,101.914823
81,2577291484020,2,606,161,0.265677,0.770833,120,58.289190,11.998964,70.288154,89.972983
82,2577381494770,2,605,165,0.272727,0.708333,122,65.021133,9.502579,74.523712,92.027324
83,2577471493145,2,602,160,0.265781,0.729167,123,59.225778,6.657693,65.883471,84.384627
84,2577651488229,2,604,158,0.261589,0.729167,121,63.539545,13.011426,76.550971,100.410399
85,2577741498270,2,606,163,0.268977,0.687500,123,57.932563,14.850851,72.783414,97.273929
86,2577831505937,2,608,153,0.251645,0.750000,123,61.579662,13.394720,74.974382,97.412804
87,2577921488645,2,606,159,0.262376,0.687500,119,66.455514,11.392754,77.848268,104.279415
88,2578011493437,2,604,162,0.268212,0.708333,128,62.236164,7.487238,69.723402,84.486544
89,2578101498937,2,605,165,0.272727,0.666667,131,61.561578,12.613009,74.174587,100.706443
90,2578191503937,2,605,160,0.264463,0.750000,123,58.297648,9.663497,67.961145,90.515902
91,2578281501270,2,607,162,0.266886,0.770833,129,64.781298,8.693118,73.474416,96.920969
92,2578461505437,2,606,159,0.262376,0.645833,125,65.718011,14.948143,80.666154,105.539753
93,2578551490729,2,608,175,0.287829,0.729167,128,60.068030,8.752659,68.820689,84.580169
94,2578641495729,2,604,154,0.254967,0.708333,126,61.885538,9.891956,71.777494,93.659122
95,2578731521604,2,606,158,0.260726,0.729167,116,62.081621,13.387345,75.468966,90.342942
96,2578821526062,2,601,166,0.276206,0.729167,119,55.326344,9.423287,64.749631,84.510711
97,2578911500312,2,607,167,0.275124,0.770833,127,64.907883,11.234087,76.141970,104.435873
98,2579001500479,2,602,166,0.275748,0.708333,128,56.585933,6.765027,63.350960,83.533540
99,2579181494688,2,602,176,0.292359,0.729167,126,60.705325,16.326857,77.032182,100.910484
100,2579271529354,2,601,174,0.289517,0.750000,129,58.826317,15.635145,74.461462,97.312678
101,2579361495313,2,604,153,0.253311,0.729167,124,61.120867,14.178557,75.299424,99.766146
102,2579451496563,2,606,171,0.282178,0.729167,130,62.639790,15.651521,78.291311,104.914958
103,2579541509229,2,605,157,0.259504,0.729167,98,59.216901,14.887434,74.104335,100.261315
104,2579631502229,2,602,151,0.250831,0.625000,107,56.227389,7.733781,63.961170,85.672798
105,2579721491230,2,604,171,0.283113,0.604167,96,59.098734,15.424102,74.522836,97.054718
106,2579811516605,2,605,167,0.276033,0.666667,75,57.749063,15.782813,73.531876,91.891989
107,2579991513021,2,603,177,0.293532,0.729167,77,59.058234,7.967740,67.025974,81.938450
108,2580081505563,2,606,156,0.257426,0.645833,72,62.000871,14.395682,76.396553,94.818209
109,2580171508896,2,604,173,0.286424,0.666667,148,62.365122,7.521946,69.887068,90.345483
110,2580261503230,2,608,180,0.296053,0.666667,150,58.223814,9.742289,67.966103,90.699317
111,2580351508313,2,602,184,0.305648,0.770833,99,57.228018,8.497867,65.725885,86.707718
112,2580441540438,2,604,167,0.276490,0.645833,101,59.742070,15.719229,75.461299,96.350215
113,2580531501897,2,605,197,0.325620,0.750000,95,61.645869,17.520736,79.166605,96.881509
114,2580711507938,2,604,174,0.288079,0.729167,82,61.378951,15.968564,77.347515,99.172017
115,2580801502147,2,603,188,0.311774,0.708333,168,58.299855,17.452944,75.752799,96.822592
116,2580891500647,2,607,168,0.276771,0.729167,117,61.366035,8.207740,69.573775,85.679839
117,2580981502980,2,604,170,0.281457,0.687500,104,56.365765,7.262363,63.628128,84.217000
118,2581071511355,2,603,173,0.286899,0.750000,94,60.722865,13.568387,74.291252,91.989364
119,2581161509147,2,608,196,0.322368,0.708333,175,61.310701,17.876155,79.186856,97.527678
120,2581341517064,2,606,165,0.272277,0.687500,102,56.973475,6.796443,63.769918,76.706470
121,2581431510480,2,603,152,0.252073,0.687500,105,63.789169,15.308478,79.097647,100.073478
122,2581521501439,2,604,174,0.288079,0.666667,102,58.622482,11.146711,69.769193,89.016643
123,2581611511897,2,605,176,0.290909,0.708333,102,59.256443,16.551607,75.808050,96.640923
124,2581701505939,2,606,192,0.316832,0.729167,102,59.629277,18.152405,77.781682,99.525685
125,2581791510147,2,607,189,0.311367,0.750000,91,55.225927,8.165365,63.391292,80.933320
126,2581881503272,2,601,169,0.281198,0.729167,157,61.102950,9.644121,70.747071,91.525361
127,2582061504106,2,606,167,0.275578,0.687500,102,58.401981,7.110153,65.512134,78.043767
128,2582151506814,2,603,176,0.291874,0.729167,99,54.999550,16.624899,71.624449,96.723090
129,2582241514022,2,606,190,0.313531,0.729167,174,56.539140,17.751320,74.290460,96.391922
130,2582331513856,2,606,164,0.270627,0.791667,110,55.095634,6.807902,61.903536,75.066796
131,2582421519397,2,607,169,0.278418,0.708333,104,52.943875,15.507562,68.451437,92.551657
132,2582511502773,2,605,183,0.302479,0.687500,107,54.764966,7.701197,62.466163,81.721989
133,2582601504689,2,608,179,0.294408,0.645833,105,61.168366,16.824733,77.993099,102.798281
134,2582691505981,2,602,197,0.327243,0.750000,102,55.996471,17.560902,73.557373,94.182747
135,2582871544689,2,604,186,0.307947,0.750000,157,59.946820,16.767691,76.714511,100.899481
136,2582961519564,2,604,186,0.307947,0.708333,105,55.143134,7.318237,62.461371,76.529843
137,2583051511356,2,607,191,0.314662,0.708333,104,50.239531,8.915826,59.155357,73.051913
138,2583141516148,2,603,179,0.296849,0.708333,106,60.702323,16.549524,77.251847,101.057398
139,2583231512398,2,605,170,0.280992,0.687500,89,55.756470,15.820646,71.577116,89.485144
140,2583321508481,2,601,193,0.321131,0.750000,96,60.614114,17.205735,77.819849,102.138986
141,2583411508940,2,602,183,0.303987,0.750000,84,55.394802,13.937430,69.332232,85.769921
142,2583591521481,2,603,173,0.286899,0.750000,82,56.733431,6.984069,63.717500,80.729443
143,2583681507523,2,603,196,0.325041,0.666667,80,58.339396,17.230360,75.569756,96.399171
144,2583771517148,2,603,189,0.313433,0.687500,80,58.247605,14.733641,72.981246,88.057638
145,2583861512981,2,605,155,0.256198,0.666667,139,58.037103,14.976725,73.013828,95.091833
146,2583951514690,2,603,156,0.258706,0.666667,103,60.025903,6.674818,66.700721,79.161062
147,2584041525565,2,605,174,0.287603,0.729167,102,57.261267,9.197744,66.459011,79.723481
148,2584131526315,2,604,175,0.289735,0.645833,79,56.605640,7.154445,63.760085,79.427605
149,2584311525690,2,603,179,0.296849,0.687500,69,58.760897,7.976865,66.737762,82.232824
150,2584401515940,2,603,176,0.291874,0.770833,155,60.267528,13.145926,73.413454,95.179832
151,2584491539523,2,604,158,0.261589,0.708333,114,56.190096,6.549735,62.739831,75.455255
152,2584581520273,2,605,181,0.299174,0.708333,104,53.583085,8.335116,61.918201,75.361713
153,2584671510607,2,603,174,0.288557,0.666667,161,52.989084,17.038692,70.027776,85.140793
154,2584761513815,2,604,172,0.284768,0.687500,111,58.732439,6.657401,65.389840,78.712309
155,2584851512107,2,602,180,0.299003,0.770833,105,52.659748,8.805326,61.465074,76.383800
156,2585031534649,2,605,173,0.285950,0.729167,83,56.679347,16.004063,72.683410,92.449780
157,2585121530232,2,604,181,0.299669,0.708333,160,60.699822,16.669232,77.369054,99.022390
158,2585211519190,2,607,164,0.270181,0.666667,116,59.117149,6.567651,65.684800,79.730855
159,2585301525482,2,603,149,0.247098,0.687500,100,49.620028,6.510067,56.130095,67.767766
160,2585391530899,2,604,173,0.286424,0.729167,93,64.018626,16.419773,80.438399,105.069288
161,2585481522149,2,605,168,0.277686,0.729167,82,58.998731,15.943021,74.941752,93.019282
162,2585571526107,2,604,155,0.256623,0.687500,78,61.044490,8.097574,69.142064,90.017645
163,2585751523399,2,602,163,0.270764,0.729167,68,61.525825,15.107309,76.633134,97.850384
164,2585841530482,2,604,157,0.259934,0.750000,140,57.634267,6.564567,64.198834,80.407774
165,2585931523107,2,603,146,0.242123,0.666667,106,58.662105,6.015482,64.677587,77.725346
166,2586021528108,2,603,152,0.252073,0.708333,85,53.734961,6.131441,59.866402,72.339367
167,2586111518149,2,600,165,0.275000,0.604167,84,60.679989,15.262644,75.942633,99.629266
168,2586201531316,2,605,177,0.292562,0.708333,77,60.600571,17.067900,77.668471,99.660099
169,2586291527941,2,606,153,0.252475,0.666667,72,56.773764,7.578905,64.352669,84.900499
170,2586381516566,2,604,147,0.243377,0.645833,63,61.371865,14.781350,76.153215,97.986717
171,2586561521983,2,602,167,0.277409,0.645833,62,56.338721,14.563224,70.901945,90.383980
172,2586651525441,2,604,158,0.261589,0.645833,141,62.497162,9.531620,72.028782,90.010937
173,2586741528816,2,602,166,0.275748,0.645833,83,58.750480,6.639359,65.389839,77.088344
174,2586831523316,2,606,159,0.262376,0.708333,74,54.379630,6.816985,61.196615,71.316238
175,2586921520733,2,605,173,0.285950,0.729167,74,59.242190,16.610190,75.852380,94.478746
176,2587011529608,2,604,158,0.261589,0.729167,72,62.276119,10.871543,73.147662,90.680356
177,2587101526650,2,606,179,0.295380,0.750000,162,57.797018,16.350980,74.147998,94.786121
178,2587281538608,2,608,184,0.302632,0.645833,96,56.446221,7.188653,63.634874,76.056256
179,2587371533775,2,604,174,0.288079,0.604167,90,54.352087,6.851360,61.203447,72.345325
180,2587461523650,2,606,188,0.310231,0.645833,90,55.799218,15.755436,71.554654,92.028360
181,2587551526650,2,604,168,0.278146,0.750000,79,55.391717,6.888652,62.280369,78.375098
182,2587641526400,2,606,171,0.282178,0.645833,73,61.830451,16.015354,77.845805,95.925125
183,2587731548275,2,601,186,0.309484,0.666667,141,60.020526,16.802065,76.822591,97.255797
184,2587821563192,2,605,186,0.307438,0.666667,102,57.172640,7.313571,64.486211,77.263677
185,2588001534483,2,603,205,0.339967,0.666667,84,50.964241,7.670155,58.634396,69.858190
186,2588091524234,2,605,198,0.327273,0.666667,162,54.580838,9.630580,64.211418,78.320307
187,2588181536025,2,603,168,0.278607,0.562500,118,57.344349,6.598985,63.943334,79.062518
188,2588271529692,2,606,176,0.290429,0.625000,96,53.069541,6.942694,60.012235,72.560576
189,2588361523484,2,605,181,0.299174,0.666667,82,56.643929,16.767441,73.411370,91.111481
190,2588451552984,2,604,191,0.316225,0.687500,83,63.346664,17.490860,80.837524,98.889636
191,2588541527025,2,603,208,0.344942,0.687500,166,62.182285,10.460499,72.642784,90.330644
192,2588721535567,2,603,208,0.344942,0.645833,170,61.200823,8.069781,69.270604,84.612998
193,2588811542401,2,603,165,0.273632,0.666667,101,51.918536,7.021194,58.939730,72.114323
194,2588901542734,2,602,179,0.297342,0.645833,100,48.315605,7.378987,55.694592,68.052891
195,2588991535359,2,605,179,0.295868,0.604167,160,49.612736,7.593655,57.206391,71.070944
196,2589081532859,2,602,197,0.327243,0.708333,111,54.173169,7.375904,61.549073,75.971714
197,2589171527984,2,605,193,0.319008,0.729167,103,51.618285,7.399154,59.017439,72.952035
198,2589261533734,2,605,180,0.297521,0.708333,82,52.624539,8.951910,61.576449,74.928125
199,2589351537817,2,604,198,0.327815,0.708333,164,55.125881,17.948445,73.074326,92.116443
200,2589531530568,2,601,208,0.346090,0.687500,174,57.327307,7.866989,65.194296,78.045221
201,2589621546568,2,600,195,0.325000,0.666667,119,52.957207,7.558863,60.516070,74.351998
202,2589711531484,2,601,221,0.367720,0.708333,192,50.478072,8.304115,58.782187,73.474995
203,2589801541943,2,604,196,0.324503,0.750000,174,51.080033,7.632071,58.712104,74.220831
204,2589891546484,2,606,209,0.344884,0.687500,118,53.596209,8.133490,61.729699,77.696512
205,2589981551818,2,603,203,0.336650,0.729167,173,50.704531,7.757239,58.461770,71.538196
206,2590161539901,2,603,215,0.356551,0.708333,174,50.161570,7.935531,58.097101,71.642238
207,2590251544526,2,605,209,0.345455,0.750000,119,49.227650,7.965781,57.193431,72.950326
208,2590341537526,2,602,216,0.358804,0.812500,185,51.460992,8.343282,59.804274,74.204247
209,2590431532568,2,600,198,0.330000,0.770833,116,49.897111,8.106782,58.003893,74.032830
210,2590521622443,2,603,217,0.359867,0.729167,174,48.145271,8.553658,56.698929,70.494566
211,2590611631985,2,603,194,0.321725,0.812500,117,48.935815,8.156865,57.092680,71.613779
212,2590701544360,2,605,224,0.370248,0.812500,184,50.354738,8.909410,59.264148,74.098080
213,2590791539943,2,602,213,0.353821,0.791667,122,50.447321,8.575033,59.022354,74.493748
214,2590971531402,2,601,224,0.372712,0.833333,178,48.962149,8.937285,57.899434,72.739450
215,2591061554818,2,601,198,0.329451,0.854167,179,50.224654,8.072448,58.297102,72.934576
216,2591151562152,2,603,225,0.373134,0.833333,199,52.937414,8.748326,61.685740,78.981515
217,2591241546443,2,601,228,0.379368,0.854167,132,52.292411,9.265120,61.557531,77.738261
218,2591331549693,2,607,235,0.387150,0.895833,199,54.161711,9.183952,63.345663,79.433267
219,2591421550110,2,604,220,0.364238,0.854167,142,48.136604,9.072660,57.209264,75.103625
220,2591511565568,2,603,241,0.399668,0.833333,121,51.985202,9.269286,61.254488,76.649382
221,2591691540444,2,601,227,0.377704,0.812500,174,48.066562,8.777326,56.843888,71.196277
222,2591781539735,2,602,245,0.406977,0.812500,203,49.617984,9.485370,59.103354,75.216042
223,2591871546152,2,601,210,0.349418,0.770833,200,49.275400,8.954952,58.230352,75.286793
224,2591961568860,2,600,247,0.411667,0.729167,142,51.755118,9.860913,61.616031,80.137686
225,2592051547402,2,602,219,0.363787,0.729167,202,49.365234,9.766204,59.131438,76.188880
226,2592141563069,2,601,226,0.376040,0.729167,137,46.477347,9.539245,56.016592,73.191451
227,2592231553735,2,601,214,0.356073,0.729167,140,48.908357,9.204744,58.113101,76.925465
228,2592411547902,2,600,234,0.390000,0.687500,137,48.400396,9.689288,58.089684,75.942961
229,2592501561986,2,601,231,0.384359,0.750000,201,50.432987,9.671912,60.104899,76.684673
230,2592591563736,2,603,230,0.381426,0.645833,135,45.366384,10.136997,55.503381,72.485864
231,2592681564361,2,601,240,0.399334,0.708333,205,47.843519,10.160206,58.003725,75.690919
232,2592771562819,2,600,260,0.433333,0.729167,208,47.517018,11.006043,58.523061,75.508418
233,2592861536569,2,602,245,0.406977,0.812500,159,50.321154,10.098414,60.419568,79.549309
234,2592951559402,2,602,264,0.438538,0.833333,228,47.780227,10.777167,58.557394,77.579759
235,2593041544778,2,602,247,0.410299,0.833333,204,47.539226,10.371165,57.910391,76.486047
236,2593221608361,2,601,233,0.387687,0.812500,159,49.355192,10.323415,59.678607,74.509123
237,2593311574319,2,601,248,0.412646,0.833333,105,49.308025,9.967956,59.275981,73.426868
238,2593401557111,2,601,260,0.432612,0.833333,104,48.761355,9.997955,58.759310,74.013162
239,2593491549569,2,602,230,0.382060,0.770833,109,48.195854,9.674454,57.870308,72.954866
240,2593581543194,2,604,248,0.410596,0.812500,100,49.055898,10.382041,59.437939,73.837661
241,2593671559611,2,602,256,0.425249,0.875000,94,52.046494,9.891413,61.937907,76.351254
242,2593761546361,2,601,230,0.382695,0.791667,96,47.287724,9.494328,56.782052,71.073192
243,2593941573945,2,601,233,0.387687,0.812500,44,53.884917,9.154452,63.039369,72.844407
244,2594031567028,2,604,256,0.423841,0.875000,55,52.722704,23.876717,76.599421,89.363805
245,2594121549111,2,603,228,0.378109,0.750000,139,56.041508,16.524648,72.566156,85.753083
246,2594211553695,2,601,249,0.414309,0.812500,104,59.804899,9.467578,69.272477,84.000409
247,2594301571903,2,602,245,0.406977,0.750000,106,48.001936,9.021285,57.023221,71.121650
248,2594391559237,2,603,253,0.419569,0.812500,102,49.919443,9.382453,59.301896,74.460413
249,2594481552695,2,601,262,0.435940,0.770833,91,50.302944,9.805830,60.108774,73.803744
250,2594661566570,2,601,260,0.432612,0.812500,82,46.731806,10.016247,56.748053,69.844854
251,2594751555028,2,602,279,0.463455,0.791667,72,49.455442,10.534666,59.990108,70.927566
252,2594841574237,2,603,294,0.487562,0.916667,85,48.459229,10.764167,59.223396,70.986857
253,2594931541945,2,601,254,0.422629,0.791667,78,57.172388,23.158339,80.330727,101.923853
254,2595021590945,2,602,284,0.471761,0.895833,84,55.514756,21.994919,77.509675,91.943356
255,2595111558654,2,601,261,0.434276,0.833333,85,52.805371,24.148885,76.954256,94.482324
256,2595201565487,2,601,282,0.469218,0.812500,73,60.801318,25.789349,86.590667,103.605275
257,2595381553029,2,604,236,0.390728,0.895833,155,60.471067,12.523840,72.994907,86.861503
258,2595471573320,2,601,257,0.427621,0.895833,120,52.088493,9.978706,62.067199,78.398136
259,2595561567487,2,602,262,0.435216,0.875000,108,48.929897,10.273539,59.203436,73.891786
260,2595651569362,2,601,267,0.444260,0.916667,115,52.155618,10.199998,62.355616,77.256507
261,2595741559945,2,602,271,0.450166,0.895833,103,48.568730,10.147831,58.716561,72.006028
262,2595831553571,2,603,248,0.411277,0.875000,98,49.247273,9.767705,59.014978,72.159987
263,2595921555279,2,602,256,0.425249,0.895833,102,50.444653,13.279802,63.724455,80.110684
264,2596101575612,2,601,246,0.409318,0.791667,79,58.998728,23.047464,82.046192,100.425930
265,2596191608612,2,603,271,0.449420,0.812500,86,57.446846,13.231135,70.677981,85.338371
266,2596281555821,2,600,256,0.426667,0.895833,75,58.119224,23.355840,81.475064,97.942211
267,2596371549612,2,601,235,0.391015,0.833333,72,58.094557,22.257252,80.351809,95.640244
268,2596461558321,2,602,255,0.423588,0.791667,78,61.565320,23.376465,84.941785,102.027310
269,2596551553654,2,604,253,0.418874,0.937500,76,56.865802,16.515397,73.381199,86.340541
270,2596641604738,2,602,271,0.450166,0.875000,80,55.382089,24.240010,79.622099,96.145995
271,2596731559446,2,603,282,0.467662,0.833333,157,60.191523,21.085165,81.276688,96.901624
272,2596911630654,2,607,268,0.441516,0.812500,103,52.457286,9.858538,62.315824,73.929910
273,2597001554446,2,606,288,0.475248,0.812500,83,52.249743,10.515958,62.765701,73.915285
274,2597091565446,2,604,262,0.433775,0.937500,88,47.394850,11.742170,59.137020,72.410071
275,2597181571946,2,602,289,0.480066,0.895833,78,59.320812,24.962513,84.283325,102.755855
276,2597271560863,2,605,292,0.482645,0.708333,80,52.338202,12.082796,64.420998,76.512837
277,2597361556238,2,604,279,0.461921,0.729167,79,57.159178,21.418416,78.577594,92.500356
278,2597451558238,2,603,275,0.456053,0.791667,73,58.623559,22.150877,80.774436,91.979437
279,2597631566030,2,604,280,0.463576,0.895833,140,59.921105,25.203514,85.124619,96.695122
280,2597721589446,2,603,273,0.452736,0.791667,100,57.752639,12.648590,70.401229,82.541651
281,2597811572530,2,602,263,0.436877,0.833333,85,49.235065,10.055664,59.290729,71.983486
282,2597901557655,2,603,270,0.447761,0.812500,85,61.381195,13.159718,74.540913,87.270086
283,2597991558947,2,604,261,0.432119,0.812500,86,60.145732,12.028129,72.173861,85.287454
284,2598081569613,2,606,255,0.420792,0.770833,83,52.239368,20.762413,73.001781,87.209502
285,2598171564822,2,604,286,0.473510,0.875000,88,59.422395,13.965012,73.387407,85.994456
286,2598351574697,2,604,288,0.476821,0.770833,84,53.433330,25.340347,78.773677,97.107665
287,2598441575155,2,603,297,0.492537,0.895833,77,58.413266,27.090562,85.503828,100.148301
288,2598531561738,2,605,304,0.502479,0.895833,80,55.826840,23.262047,79.088887,91.258767
289,2598621558447,2,605,285,0.471074,0.812500,75,60.538233,13.906886,74.445119,86.558999
290,2598711564989,2,604,278,0.460265,0.833333,73,58.003931,13.370218,71.374149,82.751943
291,2598801568989,2,605,262,0.433058,0.895833,73,60.662900,12.978009,73.640909,85.642746
292,2598891559822,2,606,281,0.463696,0.895833,71,58.294557,25.246889,83.541446,98.183085
293,2599071571780,2,604,249,0.412252,0.854167,71,52.915786,13.781678,66.697464,79.512472
294,2599161588322,2,605,268,0.442975,0.854167,142,61.480403,23.572840,85.053243,103.705565
295,2599251567989,2,605,261,0.431405,0.812500,133,52.432285,12.007713,64.439998,79.650098
296,2599341573864,2,602,287,0.476744,0.854167,117,49.330148,13.761719,63.091867,78.518510
297,2599431580364,2,601,279,0.464226,0.833333,113,61.084609,22.651504,83.736113,100.197676
298,2599521560072,2,607,273,0.449753,0.895833,112,54.049832,12.370714,66.420546,82.748318
299,2599611566531,2,604,271,0.448675,0.833333,100,53.159537,20.045827,73.205364,89.626802
