frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,frontend_ms,track_total_ms
23,2571351467392,2,603,159,0.263682,0.729167,133,57.824639,14.849130,72.673769,97.374721
24,2571441479059,2,604,155,0.256623,0.666667,129,60.386772,14.593296,74.980068,98.452350
25,2571531472601,2,605,161,0.266116,0.729167,129,58.848642,15.261839,74.110481,95.764550
26,2571711482392,2,607,146,0.240527,0.645833,130,62.528112,14.278295,76.806407,102.603529
27,2571801474351,2,604,157,0.259934,0.729167,123,61.113441,14.631796,75.745237,100.415148
28,2571891471934,2,607,175,0.288303,0.729167,126,59.324478,8.446527,67.771005,83.049635
29,2571981474059,2,603,169,0.280265,0.750000,127,63.914492,15.631341,79.545833,104.181326
30,2572071470309,2,603,165,0.273632,0.729167,118,60.555064,8.128442,68.683506,82.840509
31,2572161479393,2,605,150,0.247934,0.750000,121,62.100903,14.321128,76.422031,98.547100
32,2572251464934,2,604,155,0.256623,0.708333,124,61.117482,14.718713,75.836195,95.973174
33,2572431489934,2,607,162,0.266886,0.708333,118,65.106454,15.184464,80.290918,104.968078
34,2572521487934,2,606,151,0.249175,0.770833,126,59.927437,14.515629,74.443066,97.578554
35,2572611478059,2,602,168,0.279070,0.750000,120,65.077620,15.617341,80.694961,101.956152
36,2572701478018,2,607,167,0.275124,0.750000,118,59.541769,15.228423,74.770192,95.546632
37,2572791496351,2,605,165,0.272727,0.770833,119,65.163162,13.499001,78.662163,103.601198
38,2572881471310,2,609,171,0.280788,0.770833,119,58.269224,7.763274,66.032498,81.779339
39,2572971488893,2,606,166,0.273927,0.729167,122,67.881546,15.152589,83.034135,108.031088
40,2573151513851,2,606,167,0.275578,0.750000,129,61.521442,14.072085,75.593527,99.782395
41,2573241482810,2,604,163,0.269868,0.729167,121,59.523811,11.532244,71.056055,93.082707
42,2573331478518,2,603,166,0.275290,0.750000,123,57.175262,15.144756,72.320018,90.114531
43,2573421486268,2,604,175,0.289735,0.729167,127,66.544540,15.796549,82.341089,104.612118
44,2573511491102,2,602,155,0.257475,0.708333,116,61.000940,14.930754,75.931694,91.773120
45,2573601474310,2,601,165,0.274542,0.770833,118,57.341554,10.156281,67.497835,88.221942
46,2573691487018,2,603,170,0.281924,0.750000,124,66.350665,15.703508,82.054173,104.550326
47,2573871481185,2,603,157,0.260365,0.729167,128,56.862011,8.163192,65.025203,83.950762
48,2573961525810,2,603,153,0.253731,0.687500,120,63.424282,12.991124,76.415406,96.172883
49,2574051480560,2,606,154,0.254125,0.770833,124,61.600817,14.564921,76.165738,99.462185
50,2574141488394,2,604,166,0.274834,0.708333,124,55.739716,13.013541,68.753257,89.212319
51,2574231483935,2,605,165,0.272727,0.729167,124,64.381117,15.523632,79.904749,103.958490
52,2574321481352,2,600,155,0.258333,0.750000,120,58.096930,9.594238,67.691168,89.976864
53,2574411477269,2,601,160,0.266223,0.708333,116,63.606782,15.147006,78.753788,100.586271
54,2574501478227,2,606,162,0.267327,0.750000,126,60.394063,8.535568,68.929631,84.425847
55,2574681500269,2,605,159,0.262810,0.708333,123,66.492082,7.401856,73.893938,87.411314
56,2574771485352,2,605,170,0.280992,0.750000,119,65.553745,12.812540,78.366285,103.283155
57,2574861490436,2,604,187,0.309603,0.687500,133,57.682929,17.077137,74.760066,93.818084
58,2574951491436,2,604,162,0.268212,0.687500,122,65.795080,15.179506,80.974586,103.769823
59,2575041485936,2,603,156,0.258706,0.708333,125,57.099052,11.874120,68.973172,89.366320
60,2575131484561,2,604,158,0.261589,0.687500,132,62.488528,15.266548,77.755076,104.323033
61,2575221484144,2,603,166,0.275290,0.750000,134,57.675887,15.788882,73.464769,93.781667
62,2575401483186,2,604,148,0.245033,0.750000,131,64.250408,14.450503,78.700911,101.684524
63,2575491485852,2,604,171,0.283113,0.791667,133,60.655688,8.651110,69.306798,86.423852
64,2575581484394,2,602,154,0.255814,0.687500,126,57.953222,12.825873,70.779095,91.222033
65,2575671476686,2,603,161,0.266998,0.666667,129,64.708827,12.494748,77.203575,103.651405
66,2575761490436,2,602,156,0.259136,0.750000,120,58.471223,8.102900,66.574123,82.117422
67,2575851483061,2,603,160,0.265340,0.750000,127,62.961030,15.069880,78.030910,99.165600
68,2575941489311,2,606,154,0.254125,0.708333,117,58.679557,13.789668,72.469225,93.799584
69,2576121486519,2,602,153,0.254153,0.750000,119,65.729496,14.574837,80.304333,104.529575
70,2576211494853,2,607,160,0.263591,0.708333,117,59.846852,15.156922,75.003774,99.061641
71,2576301492853,2,606,175,0.288779,0.750000,123,61.481191,8.297651,69.778842,85.320098
72,2576391492270,2,607,152,0.250412,0.708333,129,61.864068,14.669003,76.533071,96.010714
73,2576481495020,2,607,168,0.276771,0.729167,128,61.531899,8.513526,70.045425,89.536528
74,2576571485770,2,607,159,0.261944,0.687500,131,58.620474,7.946150,66.566624,80.704792
75,2576661489895,2,601,150,0.249584,0.750000,124,64.968744,14.199044,79.167788,107.198208
76,2576751496520,2,604,155,0.256623,0.708333,125,60.501813,6.929063,67.430876,82.287047
77,2576931498687,2,604,146,0.241722,0.729167,117,59.129433,14.104086,73.233519,97.403344
78,2577021495520,2,605,150,0.247934,0.666667,114,64.476825,9.376070,73.852895,95.783047
79,2577111489728,2,605,171,0.282645,0.708333,130,62.961820,10.589783,73.551603,95.346837
80,2577201491645,2,604,173,0.286424,0.770833,125,60.680688,16.151675,76.832363,96.818300
81,2577291484020,2,606,161,0.265677,0.770833,120,61.357190,15.259964,76.617154,103.685988
82,2577381494770,2,605,165,0.272727,0.708333,122,62.073651,7.313689,69.387340,83.736843
83,2577471493145,2,602,160,0.265781,0.729167,123,62.875778,8.981112,71.856890,93.591165
84,2577651488229,2,604,158,0.261589,0.729167,121,62.874154,15.075839,77.949993,101.544189
85,2577741498270,2,606,163,0.268977,0.687500,123,59.496310,14.920880,74.417190,98.224305
86,2577831505937,2,608,153,0.251645,0.750000,123,58.643349,14.273586,72.916935,92.044536
87,2577921488645,2,606,159,0.262376,0.687500,119,65.549370,15.206338,80.755708,106.093079
88,2578011493437,2,604,162,0.268212,0.708333,128,61.898150,12.659998,74.558148,99.167557
89,2578101498937,2,605,165,0.272727,0.666667,131,56.239174,8.291525,64.530699,80.983625
90,2578191503937,2,605,160,0.264463,0.750000,123,63.322196,14.893255,78.215451,96.317757
91,2578281501270,2,607,162,0.266886,0.770833,129,55.456047,7.366440,62.822487,82.682714
92,2578461505437,2,606,159,0.262376,0.645833,125,64.205533,15.084963,79.290496,105.256701
93,2578551490729,2,608,175,0.287829,0.729167,128,64.196157,15.960675,80.156832,103.205486
94,2578641495729,2,604,154,0.254967,0.708333,126,62.619986,7.869525,70.489511,85.844808
95,2578731521604,2,606,158,0.260726,0.729167,116,61.625316,7.539773,69.165089,83.927801
96,2578821526062,2,601,166,0.276206,0.729167,119,64.336366,15.441048,79.777414,102.395358
97,2578911500312,2,607,167,0.275124,0.770833,127,62.096567,8.605776,70.702343,87.423854
98,2579001500479,2,602,166,0.275748,0.708333,128,64.899784,8.419901,73.319685,88.904400
99,2579181494688,2,602,176,0.292359,0.729167,126,56.389716,7.303606,63.693322,78.336117
100,2579271529354,2,601,174,0.289517,0.750000,129,65.785120,15.787632,81.572752,102.093149
101,2579361495313,2,604,153,0.253311,0.729167,124,60.431979,12.888540,73.320519,98.861056
102,2579451496563,2,606,171,0.282178,0.729167,130,57.895137,13.228332,71.123469,91.726784
103,2579541509229,2,605,157,0.259504,0.729167,98,61.628898,11.342827,72.971725,92.197785
104,2579631502229,2,602,151,0.250831,0.625000,107,61.007231,14.320294,75.327525,97.469676
105,2579721491230,2,604,171,0.283113,0.604167,96,56.036757,15.533465,71.570222,92.521370
106,2579811516605,2,605,167,0.276033,0.666667,75,63.576196,16.017466,79.593662,100.914437
107,2579991513021,2,603,177,0.293532,0.729167,77,55.940131,14.831879,70.772010,84.441677
108,2580081505563,2,606,156,0.257426,0.645833,72,59.861227,10.419115,70.280342,90.598155
109,2580171508896,2,604,173,0.286424,0.666667,148,60.605729,16.390926,76.996655,89.684819
110,2580261503230,2,608,180,0.296053,0.666667,150,57.076884,7.464315,64.541199,79.118411
111,2580351508313,2,602,184,0.305648,0.770833,98,59.951935,14.886337,74.838272,98.557554
112,2580441540438,2,604,167,0.276490,0.645833,99,55.609505,9.050445,64.659950,81.159793
113,2580531501897,2,605,197,0.325620,0.750000,94,61.348773,7.724441,69.073214,86.294891
114,2580711507938,2,604,174,0.288079,0.729167,81,61.170647,8.042775,69.213422,90.195612
115,2580801502147,2,603,188,0.311774,0.708333,165,58.493639,11.010117,69.503756,89.550526
116,2580891500647,2,607,168,0.276771,0.729167,116,56.622425,8.159109,64.781534,80.491416
117,2580981502980,2,604,170,0.281457,0.687500,107,57.283636,7.085896,64.369532,79.142369
118,2581071511355,2,603,173,0.286899,0.750000,97,56.930342,7.155355,64.085697,82.988381
119,2581161509147,2,608,196,0.322368,0.708333,175,61.290522,17.825596,79.116118,98.582054
120,2581341517064,2,606,165,0.272277,0.687500,102,59.102182,6.736604,65.838786,79.816246
121,2581431510480,2,603,152,0.252073,0.687500,105,62.487526,11.505994,73.993520,98.004469
122,2581521501439,2,604,174,0.288079,0.666667,100,55.181129,16.146133,71.327262,90.911197
123,2581611511897,2,605,176,0.290909,0.708333,99,58.831806,15.514840,74.346646,101.009311
124,2581701505939,2,606,192,0.316832,0.729167,103,59.205099,10.763116,69.968215,90.084903
125,2581791510147,2,607,189,0.311367,0.750000,91,54.803211,7.404190,62.207401,75.611067
126,2581881503272,2,601,169,0.281198,0.729167,154,61.357564,8.363526,69.721090,92.210659
127,2582061504106,2,606,167,0.275578,0.687500,99,59.400058,6.966646,66.366704,80.292039
128,2582151506814,2,603,176,0.291874,0.729167,98,55.266420,16.706760,71.973180,91.749241
129,2582241514022,2,606,190,0.313531,0.729167,174,61.298063,16.110175,77.408238,93.366246
130,2582331513856,2,606,164,0.270627,0.791667,111,61.773898,6.784396,68.558294,82.337295
131,2582421519397,2,607,169,0.278418,0.708333,104,54.403625,8.133817,62.537442,79.968579
132,2582511502773,2,605,183,0.302479,0.687500,107,58.807680,11.708203,70.515883,91.345073
133,2582601504689,2,608,179,0.294408,0.645833,104,61.232147,16.893594,78.125741,98.788304
134,2582691505981,2,602,197,0.327243,0.750000,101,58.249263,16.743427,74.992690,95.752586
135,2582871544689,2,604,186,0.307947,0.750000,157,59.987476,16.659384,76.646860,94.570416
136,2582961519564,2,604,186,0.307947,0.708333,106,57.837012,7.391648,65.228660,78.904076
137,2583051511356,2,607,191,0.314662,0.708333,102,51.725076,9.035861,60.760937,75.582941
138,2583141516148,2,603,179,0.296849,0.708333,106,61.576314,16.443009,78.019323,102.206314
139,2583231512398,2,605,170,0.280992,0.687500,89,53.122622,15.013213,68.135835,83.434589
140,2583321508481,2,601,193,0.321131,0.750000,97,62.120108,17.283428,79.403536,99.728807
141,2583411508940,2,602,183,0.303987,0.750000,86,55.900963,12.198288,68.099251,85.532096
142,2583591521481,2,603,173,0.286899,0.750000,155,57.817678,15.498214,73.315892,97.851676
143,2583681507523,2,603,196,0.325041,0.666667,112,51.979451,7.465398,59.444849,72.471598
144,2583771517148,2,603,189,0.313433,0.687500,108,53.885332,9.167528,63.052860,77.467863
145,2583861512981,2,605,155,0.256198,0.666667,92,57.115676,6.713896,63.829572,77.644447
146,2583951514690,2,603,156,0.258706,0.666667,102,60.786979,15.522714,76.309693,98.342677
147,2584041525565,2,605,174,0.287603,0.729167,86,59.924434,17.097053,77.021487,95.905169
148,2584131526315,2,604,175,0.289735,0.645833,79,58.517554,7.128063,65.645617,82.106086
149,2584311525690,2,603,179,0.296849,0.687500,158,58.114137,7.151397,65.265534,78.332657
150,2584401515940,2,603,176,0.291874,0.770833,108,58.293012,6.770896,65.063908,77.439862
151,2584491539523,2,604,158,0.261589,0.708333,102,57.225217,15.102046,72.327263,91.396364
152,2584581520273,2,605,181,0.299174,0.708333,96,60.156518,17.138095,77.294613,92.211074
153,2584671510607,2,603,174,0.288557,0.666667,159,58.102220,17.109678,75.211898,91.982032
154,2584761513815,2,604,172,0.284768,0.687500,107,53.603623,6.839062,60.442685,74.077894
155,2584851512107,2,602,180,0.299003,0.770833,103,52.147952,8.855069,61.003021,75.571731
156,2585031534649,2,605,173,0.285950,0.729167,85,60.353310,7.646565,67.999875,86.036264
157,2585121530232,2,604,181,0.299669,0.708333,162,63.804987,16.650885,80.455872,101.421935
158,2585211519190,2,607,164,0.270181,0.666667,120,57.414426,7.933983,65.348409,80.469455
159,2585301525482,2,603,149,0.247098,0.687500,94,49.644027,6.594437,56.238464,67.394540
160,2585391530899,2,604,173,0.286424,0.729167,89,54.314417,7.388439,61.702856,79.905744
161,2585481522149,2,605,168,0.277686,0.729167,81,59.274181,16.017341,75.291522,95.869918
162,2585571526107,2,604,155,0.256623,0.687500,72,60.720436,14.795920,75.516356,98.352343
163,2585751523399,2,602,163,0.270764,0.729167,69,59.611016,15.080338,74.691354,90.264568
164,2585841530482,2,604,157,0.259934,0.750000,144,56.400131,12.493080,68.893211,80.639247
165,2585931523107,2,603,146,0.242123,0.666667,103,58.542512,6.054394,64.596906,77.242612
166,2586021528108,2,603,152,0.252073,0.708333,87,53.859748,6.137686,59.997434,70.283548
167,2586111518149,2,600,165,0.275000,0.604167,80,63.585444,8.734277,72.319721,88.283645
168,2586201531316,2,605,177,0.292562,0.708333,72,63.118734,12.521038,75.639772,87.945977
169,2586291527941,2,606,153,0.252475,0.666667,69,61.807897,14.654545,76.462442,91.060403
170,2586381516566,2,604,147,0.243377,0.645833,65,62.979901,14.592670,77.572571,98.218967
171,2586561521983,2,602,167,0.277409,0.645833,145,60.644644,16.162882,76.807526,94.217621
172,2586651525441,2,604,158,0.261589,0.645833,87,62.640191,6.402187,69.042378,80.855747
173,2586741528816,2,602,166,0.275748,0.645833,89,53.165829,6.527978,59.693807,70.162214
174,2586831523316,2,606,159,0.262376,0.708333,61,53.521705,6.818979,60.340684,75.622023
175,2586921520733,2,605,173,0.285950,0.729167,67,60.088684,16.869302,76.957986,94.280913
176,2587011529608,2,604,158,0.261589,0.729167,67,64.367238,15.275880,79.643118,93.856829
177,2587101526650,2,606,179,0.295380,0.750000,160,58.534512,9.975155,68.509667,88.365187
178,2587281538608,2,608,184,0.302632,0.645833,92,57.655134,7.025772,64.680906,77.724695
179,2587371533775,2,604,174,0.288079,0.604167,95,54.618666,6.812355,61.431021,72.384846
180,2587461523650,2,606,188,0.310231,0.645833,92,55.898046,17.598637,73.496683,97.801257
181,2587551526650,2,604,168,0.278146,0.750000,82,56.452506,15.376297,71.828803,89.406648
182,2587641526400,2,606,171,0.282178,0.645833,80,61.638813,16.160591,77.799404,100.634474
183,2587731548275,2,601,186,0.309484,0.666667,139,59.732183,16.930094,76.662277,95.594500
184,2587821563192,2,605,186,0.307438,0.666667,96,59.147597,7.414397,66.561994,80.522746
185,2588001534483,2,603,205,0.339967,0.666667,81,50.899989,7.600606,58.500595,69.274836
186,2588091524234,2,605,198,0.327273,0.666667,162,55.376961,17.741471,73.118432,92.138823
187,2588181536025,2,603,168,0.278607,0.562500,114,57.818468,6.625853,64.444321,78.519573
188,2588271529692,2,606,176,0.290429,0.625000,91,53.003494,6.991605,59.995099,73.031098
189,2588361523484,2,605,181,0.299174,0.666667,83,56.273714,15.873840,72.147554,82.379168
190,2588451552984,2,604,191,0.316225,0.687500,77,61.516396,15.997216,77.513612,92.417907
191,2588541527025,2,603,208,0.344942,0.687500,160,60.244476,18.484223,78.728699,92.824366
192,2588721535567,2,603,208,0.344942,0.645833,178,60.961727,7.975482,68.937209,83.274129
193,2588811542401,2,603,165,0.273632,0.666667,97,49.129900,6.955479,56.085379,69.766838
194,2588901542734,2,602,179,0.297342,0.645833,94,52.250826,7.364522,59.615348,71.908635
195,2588991535359,2,605,179,0.295868,0.604167,90,49.633068,7.579898,57.212966,70.457131
196,2589081532859,2,602,197,0.327243,0.708333,86,57.340299,17.467761,74.808060,96.618919
197,2589171527984,2,605,193,0.319008,0.729167,160,63.576694,10.004197,73.580891,90.497984
198,2589261533734,2,605,180,0.297521,0.708333,95,54.065748,6.948771,61.014519,73.997975
199,2589351537817,2,604,198,0.327815,0.708333,169,50.867238,7.662315,58.529553,70.978841
200,2589531530568,2,601,208,0.346090,0.687500,181,50.089653,7.830149,57.919802,73.318140
201,2589621546568,2,600,195,0.325000,0.666667,119,51.476365,7.505190,58.981555,73.149806
202,2589711531484,2,601,221,0.367720,0.708333,189,50.777154,8.352192,59.129346,72.458304
203,2589801541943,2,604,196,0.324503,0.750000,173,48.440898,7.598440,56.039338,69.945838
204,2589891546484,2,606,209,0.344884,0.687500,121,53.525496,8.077858,61.603354,77.372861
205,2589981551818,2,603,203,0.336650,0.729167,174,47.948104,7.825608,55.773712,70.028713
206,2590161539901,2,603,215,0.356551,0.708333,175,51.469531,7.986233,59.455764,74.575560
207,2590251544526,2,605,209,0.345455,0.750000,121,47.998146,8.166483,56.164629,71.320342
208,2590341537526,2,602,216,0.358804,0.812500,186,50.300944,8.377276,58.678220,73.544140
209,2590431532568,2,600,198,0.330000,0.770833,121,53.039995,8.173359,61.213354,76.926942
210,2590521622443,2,603,217,0.359867,0.729167,183,51.528990,8.427109,59.956099,74.194642
211,2590611631985,2,603,194,0.321725,0.812500,116,47.787020,8.087608,55.874628,70.053671
212,2590701544360,2,605,224,0.370248,0.812500,177,49.329817,8.811319,58.141136,72.882888
213,2590791539943,2,602,213,0.353821,0.791667,117,50.015152,8.513151,58.528303,74.179267
214,2590971531402,2,601,224,0.372712,0.833333,178,51.187447,8.792485,59.979932,74.101475
215,2591061554818,2,601,198,0.329451,0.854167,114,50.552571,7.773565,58.326136,72.334845
216,2591151562152,2,603,225,0.373134,0.833333,200,53.326204,8.749193,62.075397,76.970275
217,2591241546443,2,601,228,0.379368,0.854167,123,52.381034,8.850110,61.231144,77.019525
218,2591331549693,2,607,235,0.387150,0.895833,197,51.800407,9.221237,61.021644,76.886483
219,2591421550110,2,604,220,0.364238,0.854167,201,47.997812,8.916485,56.914297,74.623018
220,2591511565568,2,603,241,0.399668,0.833333,141,49.162441,9.407612,58.570053,75.436146
221,2591691540444,2,601,227,0.377704,0.812500,178,51.183489,8.729568,59.913057,75.175936
222,2591781539735,2,602,245,0.406977,0.812500,198,46.573016,9.690071,56.263087,71.785135
223,2591871546152,2,601,210,0.349418,0.770833,194,52.600034,8.812818,61.412852,78.592780
224,2591961568860,2,600,247,0.411667,0.729167,157,49.286733,10.301532,59.588265,78.135862
225,2592051547402,2,602,219,0.363787,0.729167,201,49.136941,9.810321,58.947262,77.195234
226,2592141563069,2,601,226,0.376040,0.729167,224,47.745728,9.656404,57.402132,76.256939
227,2592231553735,2,601,214,0.356073,0.729167,169,49.667109,9.189445,58.856554,79.493699
228,2592411547902,2,600,234,0.390000,0.687500,167,47.288226,9.573738,56.861964,76.609523
229,2592501561986,2,601,231,0.384359,0.750000,149,50.659820,10.099406,60.759226,79.387073
230,2592591563736,2,603,230,0.381426,0.645833,133,50.865987,10.168823,61.034810,78.309196
231,2592681564361,2,601,240,0.399334,0.708333,202,48.965399,10.150448,59.115847,76.061772
232,2592771562819,2,600,260,0.433333,0.729167,209,48.614730,11.152409,59.767139,78.592030
233,2592861536569,2,602,245,0.406977,0.812500,216,44.726344,10.138905,54.865249,73.970683
234,2592951559402,2,602,264,0.438538,0.833333,226,47.800895,10.793866,58.594761,77.698235
235,2593041544778,2,602,247,0.410299,0.833333,148,47.386935,10.179572,57.566507,77.348609
236,2593221608361,2,601,233,0.387687,0.812500,98,46.787058,10.122739,56.909797,72.345386
237,2593311574319,2,601,248,0.412646,0.833333,95,48.457771,10.178197,58.635968,73.647556
238,2593401557111,2,601,260,0.432612,0.833333,92,46.998434,10.363115,57.361549,72.156260
239,2593491549569,2,602,230,0.382060,0.770833,90,48.238313,9.893447,58.131760,71.595675
240,2593581543194,2,604,248,0.410596,0.812500,93,51.974490,9.872030,61.846520,76.053314
241,2593671559611,2,602,256,0.425249,0.875000,83,48.541106,9.859946,58.401052,71.325882
242,2593761546361,2,601,230,0.382695,0.791667,152,49.005065,14.877795,63.882860,80.269367
243,2593941573945,2,601,233,0.387687,0.812500,82,54.323789,9.122111,63.445900,75.669604
244,2594031567028,2,604,256,0.423841,0.875000,83,51.577447,9.973322,61.550769,74.753017
245,2594121549111,2,603,228,0.378109,0.750000,80,47.855144,9.459904,57.315048,70.599089
246,2594211553695,2,601,249,0.414309,0.812500,86,50.553903,9.774904,60.328807,73.005678
247,2594301571903,2,602,245,0.406977,0.750000,83,51.414364,8.985902,60.400266,73.101637
248,2594391559237,2,603,253,0.419569,0.812500,77,51.026529,9.562487,60.589016,72.800220
249,2594481552695,2,601,262,0.435940,0.770833,78,50.220027,9.937030,60.157057,72.197176
250,2594661566570,2,601,260,0.432612,0.812500,155,53.947538,23.134320,77.081858,94.678370
251,2594751555028,2,602,279,0.463455,0.791667,51,53.547829,10.267156,63.814985,73.953515
252,2594841574237,2,603,294,0.487562,0.916667,112,49.790859,10.778324,60.569183,73.186721
253,2594931541945,2,601,254,0.422629,0.791667,105,51.917115,9.658570,61.575685,75.480437
254,2595021590945,2,602,284,0.471761,0.895833,109,50.476486,10.276656,60.753142,74.992893
255,2595111558654,2,601,261,0.434276,0.833333,104,47.272600,10.160864,57.433464,72.230842
256,2595201565487,2,601,282,0.469218,0.812500,98,49.323940,11.103825,60.427765,75.110185
257,2595381553029,2,604,236,0.390728,0.895833,85,50.987446,10.837449,61.824895,77.551692
258,2595471573320,2,601,257,0.427621,0.895833,88,59.000803,12.902123,71.902926,87.971807
259,2595561567487,2,602,262,0.435216,0.875000,172,57.403631,13.154457,70.558088,85.914301
260,2595651569362,2,601,267,0.444260,0.916667,108,53.635787,9.977155,63.612942,78.955447
261,2595741559945,2,602,271,0.450166,0.895833,110,52.304408,10.361615,62.666023,76.336647
262,2595831553571,2,603,248,0.411277,0.875000,101,52.915743,9.761279,62.677022,76.817481
263,2595921555279,2,602,256,0.425249,0.895833,100,51.801573,10.290823,62.092396,75.982062
264,2596101575612,2,601,246,0.409318,0.791667,80,47.176392,9.687612,56.864004,68.192955
265,2596191608612,2,603,271,0.449420,0.812500,82,46.835808,10.246531,57.082339,69.817501
266,2596281555821,2,600,256,0.426667,0.895833,87,48.910731,12.659996,61.570727,81.541912
267,2596371549612,2,601,235,0.391015,0.833333,79,59.836763,22.030275,81.867038,98.130587
268,2596461558321,2,602,255,0.423588,0.791667,87,61.680477,23.508654,85.189131,103.840271
269,2596551553654,2,604,253,0.418874,0.937500,157,53.599494,11.135742,64.735236,79.296864
270,2596641604738,2,602,271,0.450166,0.875000,131,61.820311,10.169864,71.990175,89.007393
271,2596731559446,2,603,282,0.467662,0.833333,118,52.389449,10.440489,62.829938,78.269693
272,2596911630654,2,607,268,0.441516,0.812500,144,52.143865,10.546449,62.690314,72.929344
273,2597001554446,2,606,288,0.475248,0.812500,97,52.358574,10.442240,62.800814,74.145640
274,2597091565446,2,604,262,0.433775,0.937500,100,49.703774,10.566490,60.270264,73.427096
275,2597181571946,2,602,289,0.480066,0.895833,105,58.576301,13.412915,71.989216,87.719847
276,2597271560863,2,605,292,0.482645,0.708333,97,55.042748,25.443368,80.486116,96.577707
277,2597361556238,2,604,279,0.461921,0.729167,98,53.325952,25.308410,78.634362,99.546799
278,2597451558238,2,603,275,0.456053,0.791667,88,60.444140,24.847992,85.292132,100.724052
279,2597631566030,2,604,280,0.463576,0.895833,145,55.293208,13.689792,68.983000,80.860285
280,2597721589446,2,603,273,0.452736,0.791667,95,57.000671,10.454448,67.455119,79.180821
281,2597811572530,2,602,263,0.436877,0.833333,92,52.535116,10.142781,62.677897,76.840772
282,2597901557655,2,603,270,0.447761,0.812500,89,60.272265,13.209914,73.482179,86.892261
283,2597991558947,2,604,261,0.432119,0.812500,90,55.287124,21.656274,76.943398,95.354995
284,2598081569613,2,606,255,0.420792,0.770833,96,57.882507,11.342201,69.224708,83.709918
285,2598171564822,2,604,286,0.473510,0.875000,97,51.973323,22.928236,74.901559,89.260726
286,2598351574697,2,604,288,0.476821,0.770833,92,55.970460,12.682371,68.652831,83.395917
287,2598441575155,2,603,297,0.492537,0.895833,93,54.614247,26.555413,81.169660,94.992577
288,2598531561738,2,605,304,0.502479,0.895833,88,57.096838,25.534202,82.631040,99.082589
289,2598621558447,2,605,285,0.471074,0.812500,85,58.442134,12.572121,71.014255,83.918668
290,2598711564989,2,604,278,0.460265,0.833333,78,57.795257,13.125123,70.920380,83.298708
291,2598801568989,2,605,262,0.433058,0.895833,81,60.546974,12.930456,73.477430,86.596594
292,2598891559822,2,606,281,0.463696,0.895833,151,56.615712,19.857226,76.472938,91.516316
293,2599071571780,2,604,249,0.412252,0.854167,121,58.824385,9.614737,68.439122,82.277580
294,2599161588322,2,605,268,0.442975,0.854167,116,52.959409,9.916779,62.876188,76.753355
295,2599251567989,2,605,261,0.431405,0.812500,108,51.385904,11.524493,62.910397,77.983525
296,2599341573864,2,602,287,0.476744,0.854167,112,59.222220,16.958593,76.180813,91.987442
297,2599431580364,2,601,279,0.464226,0.833333,107,54.981373,24.913075,79.894448,96.968665
298,2599521560072,2,607,273,0.449753,0.895833,105,62.050852,13.601666,75.652518,90.640771
299,2599611566531,2,604,271,0.448675,0.833333,99,53.005159,12.072786,65.077945,79.978115
