frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
10,2570001461725,-1,orb_cpu,stereo,64.744663,67.044953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,67.584870,18.491696,2.034957,88.111523,371,333,331,0.892183,0.312500,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,316,0.851752,0.312500,0.935809,0.614560,7.070870
11,2570181473058,-1,xfeat_star_coarse,stereo,40.147222,22.880109,4.480205,4.437830,16.786238,0.000834,17.483405,16.762821,1.397082,1.678416,600,600,40.447513,1.440207,0.394417,42.282137,332,332,332,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157,0.472892,0.750000,0.474767,-0.374532,6.326662
11,2570181473058,-1,xfeat_star_fine,stereo,40.147222,22.880109,4.480205,4.437830,16.786238,0.000834,17.483405,16.762821,1.397082,1.678416,600,600,40.447513,1.440207,0.298999,53.296170,324,324,322,0.993827,0.979167,0.000000,1.717194,11.109451,0.248792,0.000709,9.767118,1.092624,179,0.552469,0.770833,0.604594,-0.140693,5.137455
11,2570181473058,-1,orb_cpu,stereo,65.687038,67.470828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,67.745870,10.305202,2.576540,80.627612,371,322,320,0.862534,0.312500,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,305,0.822102,0.291667,0.938222,0.607757,7.112828
11,2570181473058,-1,xfeat_guided,temporal,38.255515,40.147222,3.976664,4.480205,15.900530,16.786238,16.734239,17.483405,1.643998,1.397082,600,600,78.402737,3.477665,0.705499,82.585901,384,378,378,0.984375,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
11,2570181473058,-1,orb_cpu,temporal,64.744663,65.687038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,130.431701,10.001535,0.575291,141.008527,521,517,517,0.992322,0.375000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
20,2571081465434,-1,xfeat_star_coarse,stereo,28.120605,44.057386,9.667243,9.497785,0.001375,16.960405,16.940822,15.893823,1.510915,1.705207,600,600,44.730094,1.375707,0.224833,46.330634,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160,0.458453,0.687500,0.469977,-0.271686,7.755787
20,2571081465434,-1,xfeat_star_fine,stereo,28.120605,44.057386,9.667243,9.497785,0.001375,16.960405,16.940822,15.893823,1.510915,1.705207,600,600,44.730094,1.375707,0.301375,62.328331,332,332,332,1.000000,0.979167,0.000000,1.647209,15.921155,0.561166,0.001250,14.207198,1.150916,184,0.554217,0.687500,0.605430,-0.070339,10.334534
20,2571081465434,-1,orb_cpu,stereo,65.725204,66.206870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,66.448871,24.841441,3.030790,94.321102,395,361,361,0.913924,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,345,0.873418,0.333333,0.936223,0.642194,8.380452
21,2571171462517,-1,xfeat_star_coarse,stereo,22.802526,39.208222,4.669163,4.602621,0.001000,16.453739,16.436239,16.504197,1.695874,1.647498,600,600,39.670597,3.044289,0.839457,43.554343,340,340,340,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.485294,0.791667,0.502018,-0.231287,20.094737
21,2571171462517,-1,xfeat_star_fine,stereo,22.802526,39.208222,4.669163,4.602621,0.001000,16.453739,16.436239,16.504197,1.695874,1.647498,600,600,39.670597,3.044289,0.314792,53.969712,328,328,326,0.993902,0.979167,0.000000,1.570930,10.940034,0.458708,0.001166,9.336244,1.143624,191,0.582317,0.854167,0.606577,-0.018250,11.018367
21,2571171462517,-1,orb_cpu,stereo,62.259957,63.558997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,63.830039,20.409986,3.306706,87.546731,403,357,356,0.883375,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.838710,0.333333,0.934257,0.557285,7.645995
21,2571171462517,-1,xfeat_guided,temporal,28.120605,22.802526,9.667243,4.669163,0.001375,0.001000,16.940822,16.436239,1.510915,1.695874,600,600,50.923131,3.560331,0.867291,55.350753,384,377,377,0.981771,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
21,2571171462517,-1,orb_cpu,temporal,65.725204,62.259957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,127.985161,10.028618,0.688124,138.701903,526,525,525,0.998099,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
30,2572071470309,1,xfeat_star_coarse,stereo,22.981068,40.010180,4.470747,4.429789,0.001000,16.761780,16.739155,17.376029,1.769916,1.442374,600,600,40.367097,1.398082,0.305375,42.070554,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,176,0.508671,0.812500,0.523143,-0.196436,6.476996
30,2572071470309,1,xfeat_star_fine,stereo,22.981068,40.010180,4.470747,4.429789,0.001000,16.761780,16.739155,17.376029,1.769916,1.442374,600,600,40.367097,1.398082,0.304292,53.231504,338,338,334,0.988166,0.979167,0.000000,1.597679,11.162033,0.263999,0.000541,9.762202,1.135082,197,0.582840,0.770833,0.609856,-0.033123,5.482371
30,2572071470309,1,orb_cpu,stereo,64.918663,66.158746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.611370,9.510327,2.280790,78.402487,395,353,352,0.891139,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.843038,0.333333,0.933896,0.573164,7.520162
31,2572161479393,1,xfeat_star_coarse,stereo,40.820471,22.974317,4.672747,4.622038,16.682155,0.000625,18.029404,16.661905,1.435999,1.689499,600,600,41.154347,1.438041,0.305083,42.897471,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180,0.508475,0.812500,0.523514,-0.151457,6.286912
31,2572161479393,1,xfeat_star_fine,stereo,40.820471,22.974317,4.672747,4.622038,16.682155,0.000625,18.029404,16.661905,1.435999,1.689499,600,600,41.154347,1.438041,0.305500,54.103880,348,348,347,0.997126,0.979167,0.000000,1.537720,11.205992,0.251875,0.000500,9.774493,1.178999,206,0.591954,0.854167,0.621587,0.020228,5.531496
31,2572161479393,1,orb_cpu,stereo,63.507915,65.299288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.542996,10.048785,2.260999,77.852780,411,365,364,0.885645,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,347,0.844282,0.333333,0.932741,0.609955,8.024786
31,2572161479393,1,xfeat_guided,temporal,22.981068,40.820471,4.470747,4.672747,0.001000,16.682155,16.739155,18.029404,1.769916,1.435999,600,600,63.801539,3.366706,0.903249,68.071494,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
31,2572161479393,1,orb_cpu,temporal,64.918663,63.507915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,128.426578,10.263159,1.121124,139.810861,546,540,540,0.989011,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
40,2573151513851,1,xfeat_star_coarse,stereo,23.145234,38.457098,4.708288,4.616580,0.000625,16.899072,16.933697,15.470406,1.502374,1.470874,600,600,39.109473,1.385874,0.303750,40.799097,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169,0.488439,0.729167,0.500234,-0.185046,5.452913
40,2573151513851,1,xfeat_star_fine,stereo,23.145234,38.457098,4.708288,4.616580,0.000625,16.899072,16.933697,15.470406,1.502374,1.470874,600,600,39.109473,1.385874,1.144291,59.166459,329,329,326,0.990881,0.979167,0.000000,1.542080,17.526821,0.232125,0.000458,11.973992,5.320121,195,0.592705,0.770833,0.648499,-0.045372,19.062486
40,2573151513851,1,orb_cpu,stereo,64.773997,65.810746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.080829,20.126903,4.227331,90.435063,407,354,353,0.867322,0.333333,0.000000,1.520004,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.830467,0.333333,0.935424,0.588273,7.725744
41,2573241482810,1,xfeat_star_coarse,stereo,39.247431,22.220943,4.674705,4.634664,15.894864,0.001042,16.961030,15.875155,1.716624,1.709916,600,600,39.544723,1.366082,0.308667,41.219472,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174,0.491525,0.770833,0.505437,-0.253288,5.585621
41,2573241482810,1,xfeat_star_fine,stereo,39.247431,22.220943,4.674705,4.634664,15.894864,0.001042,16.961030,15.875155,1.716624,1.709916,600,600,39.544723,1.366082,0.625833,55.690836,342,342,339,0.991228,0.979167,0.000000,1.433502,14.154198,0.350041,0.000666,11.041076,2.762248,195,0.570175,0.812500,0.633217,-0.064643,13.125907
41,2573241482810,1,orb_cpu,stereo,61.841749,62.951790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,63.182331,16.616322,2.749331,82.547984,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,7.742495
41,2573241482810,1,xfeat_guided,temporal,23.145234,39.247431,4.708288,4.674705,0.000625,15.894864,16.933697,16.961030,1.502374,1.716624,600,600,62.392665,3.516748,0.677541,66.586954,384,381,381,0.992188,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,64.773997,61.841749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,126.615746,10.093784,0.798125,137.507655,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
50,2574141488394,1,xfeat_star_coarse,stereo,21.501819,38.124348,3.925164,3.889539,0.000708,15.855780,15.833197,16.573697,1.742583,1.805207,600,600,38.438348,1.721249,0.283958,40.443555,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.519774,0.729167,0.549691,-0.169293,7.059411
50,2574141488394,1,xfeat_star_fine,stereo,21.501819,38.124348,3.925164,3.889539,0.000708,15.855780,15.833197,16.573697,1.742583,1.805207,600,600,38.438348,1.721249,0.240542,51.157465,348,348,346,0.994253,0.979167,0.000000,1.476913,10.757326,0.283750,0.000375,9.290285,1.182750,216,0.620690,0.750000,0.661864,-0.047453,9.986868
50,2574141488394,1,orb_cpu,stereo,63.752539,65.642412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.201371,12.353242,2.122915,80.677528,408,366,362,0.887255,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,346,0.848039,0.333333,0.937371,0.592056,7.752370
51,2574231483935,1,xfeat_star_coarse,stereo,38.224224,21.413277,3.875248,3.822748,15.902113,0.000584,16.939947,15.880572,1.506791,1.709207,600,600,38.509307,1.618707,0.357499,40.485513,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168,0.489796,0.687500,0.504836,-0.161671,6.689287
51,2574231483935,1,xfeat_star_fine,stereo,38.224224,21.413277,3.875248,3.822748,15.902113,0.000584,16.939947,15.880572,1.506791,1.709207,600,600,38.509307,1.618707,0.248167,51.149716,334,334,334,1.000000,0.979167,0.000000,1.551804,10.773535,0.328833,0.000541,9.284661,1.159291,194,0.580838,0.812500,0.630529,-0.048668,6.144662
51,2574231483935,1,orb_cpu,stereo,66.160204,67.815411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,68.088786,14.249406,3.055248,85.393440,411,377,377,0.917275,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,360,0.875912,0.333333,0.934620,0.618671,9.219201
51,2574231483935,1,xfeat_guided,temporal,21.501819,38.224224,3.925164,3.875248,0.000708,15.902113,15.833197,16.939947,1.742583,1.506791,600,600,59.726043,3.488456,0.800333,64.014832,384,380,380,0.989583,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
51,2574231483935,1,orb_cpu,temporal,63.752539,66.160204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.912743,10.108659,0.645833,140.667235,523,518,518,0.990440,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
60,2575131484561,1,xfeat_star_coarse,stereo,40.269263,22.967400,4.662247,4.633330,16.622696,0.000834,17.432363,16.602196,1.551707,1.730874,600,600,40.782930,1.455791,0.296291,42.535012,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183,0.524355,0.750000,0.545719,-0.124783,19.613278
60,2575131484561,1,xfeat_star_fine,stereo,40.269263,22.967400,4.662247,4.633330,16.622696,0.000834,17.432363,16.602196,1.551707,1.730874,600,600,40.782930,1.455791,1.001166,54.355671,338,338,335,0.991124,0.979167,0.000000,1.535706,11.115784,0.548500,0.001667,9.416160,1.147499,197,0.582840,0.812500,0.652918,-0.010025,22.939067
60,2575131484561,1,orb_cpu,stereo,66.988536,61.381707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,596,67.189703,20.042820,4.948996,92.181519,417,365,344,0.824940,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.798561,0.333333,0.933839,0.590659,8.745119
61,2575221484144,1,xfeat_star_coarse,stereo,21.679193,37.118307,4.726830,4.651705,0.001083,15.503198,15.478948,15.474364,1.472207,1.488874,600,600,37.488474,2.988831,0.831291,41.308596,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172,0.492837,0.791667,0.514684,-0.188070,13.320450
61,2575221484144,1,xfeat_star_fine,stereo,21.679193,37.118307,4.726830,4.651705,0.001083,15.503198,15.478948,15.474364,1.472207,1.488874,600,600,37.488474,2.988831,0.302709,51.650589,335,335,334,0.997015,0.979167,0.000000,1.470192,10.870575,0.366833,0.000916,9.353911,1.148665,187,0.558209,0.812500,0.625235,-0.030575,12.317866
61,2575221484144,1,orb_cpu,stereo,64.089706,65.184497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.469996,19.086112,2.054915,86.611023,413,373,372,0.900726,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,359,0.869249,0.333333,0.935457,0.602736,7.868953
61,2575221484144,1,xfeat_guided,temporal,40.269263,21.679193,4.662247,4.726830,16.622696,0.001083,17.432363,15.478948,1.551707,1.472207,600,600,61.948456,3.444373,0.602958,65.995787,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
61,2575221484144,1,orb_cpu,temporal,66.988536,64.089706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,131.078242,10.055285,0.801957,141.935484,526,518,518,0.984791,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
70,2576211494853,1,xfeat_star_coarse,stereo,23.335150,38.692723,4.201872,4.171955,0.000750,17.001988,16.998863,15.883281,2.133332,1.635249,600,600,39.082681,1.659458,0.269208,41.011347,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171,0.498542,0.750000,0.525115,-0.205548,6.794953
70,2576211494853,1,xfeat_star_fine,stereo,23.335150,38.692723,4.201872,4.171955,0.000750,17.001988,16.998863,15.883281,2.133332,1.635249,600,600,39.082681,1.659458,0.406791,51.846048,331,331,329,0.993958,0.979167,0.000000,1.504028,10.697118,0.273167,0.000459,9.303702,1.119624,193,0.583082,0.812500,0.644339,-0.052252,12.695533
70,2576211494853,1,orb_cpu,stereo,64.774872,66.418746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,66.897745,10.202701,2.018291,79.118737,408,369,367,0.899510,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,354,0.867647,0.333333,0.932087,0.623808,7.757703
71,2576301492853,1,xfeat_star_coarse,stereo,22.644568,38.116432,4.040580,3.972456,0.001083,17.179072,17.155655,15.454531,1.446833,1.509957,600,600,38.455806,1.621041,0.268291,40.345138,349,349,349,1.000000,0.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.472779,0.708333,0.493194,-0.188361,6.902912
71,2576301492853,1,xfeat_star_fine,stereo,22.644568,38.116432,4.040580,3.972456,0.001083,17.179072,17.155655,15.454531,1.446833,1.509957,600,600,38.455806,1.621041,0.420917,51.259256,340,340,339,0.997059,0.958333,0.000000,1.466553,10.761492,0.272750,0.000541,9.303577,1.184499,195,0.573529,0.812500,0.611790,-0.070094,12.918324
71,2576301492853,1,orb_cpu,stereo,64.799538,66.408453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.651287,10.766493,2.691998,80.109778,424,370,367,0.865566,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,350,0.825472,0.333333,0.929648,0.569531,8.176745
71,2576301492853,1,xfeat_guided,temporal,23.335150,22.644568,4.201872,4.040580,0.000750,0.001083,16.998863,17.155655,2.133332,1.446833,600,600,45.979718,3.523539,0.773332,50.276589,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
71,2576301492853,1,orb_cpu,temporal,64.774872,64.799538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.574410,10.069201,0.687250,140.330861,522,516,516,0.988506,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
80,2577201491645,1,xfeat_star_coarse,stereo,23.334525,39.356723,4.758497,4.673872,0.000708,17.099529,17.081321,15.882198,1.493749,1.700957,600,600,39.946222,1.409916,0.392459,41.748597,350,350,350,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187,0.534286,0.770833,0.540686,-0.115206,25.469190
80,2577201491645,1,xfeat_star_fine,stereo,23.334525,39.356723,4.758497,4.673872,0.000708,17.099529,17.081321,15.882198,1.493749,1.700957,600,600,39.946222,1.409916,0.296500,52.774213,337,337,335,0.994065,0.979167,0.000000,1.538574,11.121575,0.575958,0.001417,9.383327,1.160332,203,0.602374,0.812500,0.650341,0.037145,15.872155
80,2577201491645,1,orb_cpu,stereo,65.155871,66.069871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.324162,20.298111,4.000664,90.622937,408,363,361,0.884804,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,344,0.843137,0.333333,0.937758,0.611902,13.952782
81,2577291484020,1,xfeat_star_coarse,stereo,22.773651,39.657681,4.693205,4.624413,0.001167,16.418322,16.400155,17.027863,1.678874,1.586916,600,600,40.021306,1.378082,0.352333,41.751721,335,335,335,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178,0.531343,0.729167,0.566930,-0.190701,6.575245
81,2577291484020,1,xfeat_star_fine,stereo,22.773651,39.657681,4.693205,4.624413,0.001167,16.418322,16.400155,17.027863,1.678874,1.586916,600,600,40.021306,1.378082,0.618207,55.669835,326,326,323,0.990798,0.979167,0.000000,1.501465,13.652240,0.253291,0.000625,10.720326,2.677831,185,0.567485,0.750000,0.646663,-0.080822,12.573242
81,2577291484020,1,orb_cpu,stereo,64.754580,66.120038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.354079,11.731534,1.540458,79.626071,404,359,358,0.886139,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,343,0.849010,0.333333,0.932020,0.618190,6.670078
81,2577291484020,1,xfeat_guided,temporal,23.334525,22.773651,4.758497,4.693205,0.000708,0.001167,17.081321,16.400155,1.493749,1.678874,600,600,46.108176,3.547456,0.680083,50.335715,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
81,2577291484020,1,orb_cpu,temporal,65.155871,64.754580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.910451,10.064952,0.707916,140.683319,527,526,526,0.998102,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
90,2578191503937,1,xfeat_star_coarse,stereo,40.839179,24.063317,4.691163,4.630289,16.611238,0.000750,18.070737,16.590863,1.465874,2.841082,600,600,41.103388,1.347499,0.297292,42.748179,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173,0.513353,0.750000,0.553901,-0.147601,5.639579
90,2578191503937,1,xfeat_star_fine,stereo,40.839179,24.063317,4.691163,4.630289,16.611238,0.000750,18.070737,16.590863,1.465874,2.841082,600,600,41.103388,1.347499,0.303625,53.855546,326,326,325,0.996933,0.979167,0.000000,1.435394,11.101034,0.240875,0.000583,9.763452,1.095999,188,0.576687,0.812500,0.639895,-0.025440,5.203163
90,2578191503937,1,orb_cpu,stereo,64.365747,65.608579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.111870,13.590241,3.488915,83.191026,409,355,354,0.865526,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,339,0.828851,0.333333,0.926328,0.587117,7.791494
91,2578281501270,1,xfeat_star_coarse,stereo,21.497777,38.366765,3.926414,3.882039,0.000750,15.926697,15.905822,17.047363,1.664624,1.510541,600,600,38.693098,1.653707,0.360999,40.707804,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175,0.519288,0.770833,0.571406,-0.154788,6.623246
