frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,frontend_ms,track_total_ms
53,2574411477269,2,601,160,0.266223,0.708333,116,62.198039,15.251935,77.449974,99.950208
54,2574501478227,2,606,162,0.267327,0.750000,126,55.875039,8.761267,64.636306,88.421172
55,2574681500269,2,605,159,0.262810,0.708333,123,65.654979,14.831807,80.486786,104.234695
56,2574771485352,2,605,170,0.280992,0.750000,119,56.885004,6.968588,63.853592,78.343355
57,2574861490436,2,604,187,0.309603,0.687500,133,64.034927,17.053281,81.088208,103.601565
58,2574951491436,2,604,162,0.268212,0.687500,122,58.694016,7.540925,66.234941,82.266590
59,2575041485936,2,603,156,0.258706,0.708333,125,63.431631,7.840344,71.271975,86.879037
60,2575131484561,2,604,158,0.261589,0.687500,132,63.406130,9.026018,72.432148,96.750018
61,2575221484144,2,603,166,0.275290,0.750000,134,62.039871,11.421284,73.461155,90.900604
62,2575401483186,2,604,148,0.245033,0.750000,131,60.108275,7.874719,67.982994,83.121761
63,2575491485852,2,604,171,0.283113,0.791667,133,64.114926,15.973356,80.088282,107.731258
64,2575581484394,2,602,154,0.255814,0.687500,126,61.195491,14.584639,75.780130,100.506585
65,2575671476686,2,603,161,0.266998,0.666667,129,59.746856,15.318602,75.065458,99.447953
66,2575761490436,2,602,156,0.259136,0.750000,120,61.313033,14.839223,76.152256,94.308377
67,2575851483061,2,603,160,0.265340,0.750000,127,56.209165,15.067808,71.276973,90.812062
68,2575941489311,2,606,154,0.254125,0.708333,117,62.999211,6.503294,69.502505,92.470073
69,2576121486519,2,602,153,0.254153,0.750000,119,64.208844,10.216193,74.425037,96.818894
70,2576211494853,2,607,160,0.263591,0.708333,117,64.453803,12.891586,77.345389,102.515805
71,2576301492853,2,606,175,0.288779,0.750000,123,58.605931,9.980775,68.586706,91.105646
72,2576391492270,2,607,152,0.250412,0.708333,129,63.217503,14.768640,77.986143,96.941018
73,2576481495020,2,607,168,0.276771,0.729167,128,58.198095,15.437477,73.635572,91.770776
74,2576571485770,2,607,159,0.261944,0.687500,131,64.282636,14.882557,79.165193,102.580265
75,2576661489895,2,601,150,0.249584,0.750000,124,58.625722,8.100887,66.726609,90.668518
76,2576751496520,2,604,155,0.256623,0.708333,125,61.600492,14.692640,76.293132,99.578620
77,2576931498687,2,604,146,0.241722,0.729167,117,57.614508,14.271094,71.885602,101.615883
78,2577021495520,2,605,150,0.247934,0.666667,114,61.294324,14.666640,75.960964,97.197937
79,2577111489728,2,605,171,0.282645,0.708333,130,64.678637,12.190122,76.868759,102.838724
80,2577201491645,2,604,173,0.286424,0.770833,125,59.057350,16.314817,75.372167,95.917469
81,2577291484020,2,606,161,0.265677,0.770833,120,62.230204,15.258767,77.488971,104.683735
82,2577381494770,2,605,165,0.272727,0.708333,122,58.691639,15.232059,73.923698,89.829304
83,2577471493145,2,602,160,0.265781,0.729167,123,59.614937,14.914391,74.529328,95.470174
84,2577651488229,2,604,158,0.261589,0.729167,121,64.592512,14.993349,79.585861,102.786139
85,2577741498270,2,606,163,0.268977,0.687500,123,60.865070,14.928182,75.793252,98.899405
86,2577831505937,2,608,153,0.251645,0.750000,123,56.768709,6.417917,63.186626,76.914634
87,2577921488645,2,606,159,0.262376,0.687500,119,64.468927,15.220601,79.689528,105.802326
88,2578011493437,2,604,162,0.268212,0.708333,128,56.871169,6.685711,63.556880,78.257477
89,2578101498937,2,605,165,0.272727,0.666667,131,56.832377,8.294764,65.127141,81.547373
90,2578191503937,2,605,160,0.264463,0.750000,123,61.616949,14.882557,76.499506,101.006377
91,2578281501270,2,607,162,0.266886,0.770833,129,58.009175,15.147476,73.156651,92.488862
92,2578461505437,2,606,159,0.262376,0.645833,125,65.394891,8.892684,74.287575,97.986732
93,2578551490729,2,608,175,0.287829,0.729167,128,67.929658,15.990189,83.919847,107.233918
94,2578641495729,2,604,154,0.254967,0.708333,126,59.932688,14.263802,74.196490,97.618604
95,2578731521604,2,606,158,0.260726,0.729167,116,55.683244,7.269173,62.952417,81.989834
96,2578821526062,2,601,166,0.276206,0.729167,119,63.728797,15.549978,79.278775,97.820939
97,2578911500312,2,607,167,0.275124,0.770833,127,60.971737,15.745646,76.717383,100.829792
98,2579001500479,2,602,166,0.275748,0.708333,128,62.744165,8.659599,71.403764,94.948961
99,2579181494688,2,602,176,0.292359,0.729167,126,64.334259,8.851767,73.186026,88.500209
100,2579271529354,2,601,174,0.289517,0.750000,129,59.637144,8.934975,68.572119,85.712525
101,2579361495313,2,604,153,0.253311,0.729167,124,64.188924,14.248594,78.437518,102.480177
102,2579451496563,2,606,171,0.282178,0.729167,130,60.527441,15.817813,76.345254,99.694075
103,2579541509229,2,605,157,0.259504,0.729167,98,61.062278,10.174275,71.236553,91.614105
104,2579631502229,2,602,151,0.250831,0.625000,107,58.255593,14.269053,72.524646,91.142269
105,2579721491230,2,604,171,0.283113,0.604167,96,59.082474,15.501519,74.583993,97.177642
106,2579811516605,2,605,167,0.276033,0.666667,75,54.951487,10.377610,65.329097,78.760395
107,2579991513021,2,603,177,0.293532,0.729167,77,58.376886,7.275256,65.652142,76.111919
108,2580081505563,2,606,156,0.257426,0.645833,72,57.993049,6.873296,64.866345,75.683416
109,2580171508896,2,604,173,0.286424,0.666667,148,60.007229,16.428858,76.436087,97.263517
110,2580261503230,2,608,180,0.296053,0.666667,150,58.884805,16.743944,75.628749,100.710498
111,2580351508313,2,602,184,0.305648,0.770833,99,57.441920,7.972303,65.414223,80.480864
112,2580441540438,2,604,167,0.276490,0.645833,101,57.200253,12.227289,69.427542,84.220888
113,2580531501897,2,605,197,0.325620,0.750000,95,57.907381,17.424990,75.332371,95.746090
114,2580711507938,2,604,174,0.288079,0.729167,82,61.523780,7.619967,69.143747,86.096026
115,2580801502147,2,603,188,0.311774,0.708333,168,58.654761,17.416323,76.071084,97.702436
116,2580891500647,2,607,168,0.276771,0.729167,117,56.880291,8.189263,65.069554,81.229035
117,2580981502980,2,604,170,0.281457,0.687500,104,61.477489,15.948397,77.425886,105.496446
118,2581071511355,2,603,173,0.286899,0.750000,94,59.247807,15.803520,75.051327,90.497138
119,2581161509147,2,608,196,0.322368,0.708333,175,62.205826,17.549990,79.755816,94.016493
120,2581341517064,2,606,165,0.272277,0.687500,102,61.501779,7.308506,68.810285,83.212506
121,2581431510480,2,603,152,0.252073,0.687500,105,62.732913,11.271532,74.004445,92.947028
122,2581521501439,2,604,174,0.288079,0.666667,102,58.927596,10.500694,69.428290,89.518755
123,2581611511897,2,605,176,0.290909,0.708333,102,58.821887,13.507548,72.329435,90.936557
124,2581701505939,2,606,192,0.316832,0.729167,102,61.198028,13.549839,74.747867,88.824168
125,2581791510147,2,607,189,0.311367,0.750000,91,57.125959,16.482150,73.608109,91.683520
126,2581881503272,2,601,169,0.281198,0.729167,157,61.316820,15.832687,77.149507,101.327083
127,2582061504106,2,606,167,0.275578,0.687500,101,60.790192,6.897921,67.688113,79.614024
128,2582151506814,2,603,176,0.291874,0.729167,99,53.336059,9.100768,62.436827,81.840454
129,2582241514022,2,606,190,0.313531,0.729167,174,57.894922,17.655908,75.550830,97.941060
130,2582331513856,2,606,164,0.270627,0.791667,107,55.407948,6.865003,62.272951,75.213203
131,2582421519397,2,607,169,0.278418,0.708333,104,52.826555,6.912004,59.738559,78.053096
132,2582511502773,2,605,183,0.302479,0.687500,105,59.060138,17.268238,76.328376,100.294076
133,2582601504689,2,608,179,0.294408,0.645833,105,56.168869,16.939070,73.107939,97.062388
134,2582691505981,2,602,197,0.327243,0.750000,101,61.624113,17.611407,79.235520,102.837175
135,2582871544689,2,604,186,0.307947,0.750000,158,56.974041,16.764235,73.738276,92.422857
136,2582961519564,2,604,186,0.307947,0.708333,106,56.881624,7.351132,64.232756,77.631844
137,2583051511356,2,607,191,0.314662,0.708333,101,50.864084,8.875642,59.739726,74.078070
138,2583141516148,2,603,179,0.296849,0.708333,104,65.508055,16.559400,82.067455,99.653528
139,2583231512398,2,605,170,0.280992,0.687500,89,56.404244,8.599223,65.003467,77.623926
140,2583321508481,2,601,193,0.321131,0.750000,97,59.269222,14.509928,73.779150,97.223138
141,2583411508940,2,602,183,0.303987,0.750000,82,51.471921,7.441716,58.913637,71.542719
142,2583591521481,2,603,173,0.286899,0.750000,156,58.043214,15.827188,73.870402,98.216436
143,2583681507523,2,603,196,0.325041,0.666667,110,54.101355,8.961726,63.063081,76.432835
144,2583771517148,2,603,189,0.313433,0.687500,112,54.874526,9.222436,64.096962,85.342851
145,2583861512981,2,605,155,0.256198,0.666667,90,56.254285,6.720960,62.975245,76.774045
146,2583951514690,2,603,156,0.258706,0.666667,102,57.027333,7.865926,64.893259,82.407416
147,2584041525565,2,605,174,0.287603,0.729167,89,58.163257,17.242613,75.405870,100.195407
148,2584131526315,2,604,175,0.289735,0.645833,87,55.479322,13.529921,69.009243,85.899562
149,2584311525690,2,603,179,0.296849,0.687500,157,60.338103,7.993844,68.331947,84.748222
150,2584401515940,2,603,176,0.291874,0.770833,114,60.444937,6.781378,67.226315,79.925607
151,2584491539523,2,604,158,0.261589,0.708333,104,53.596392,8.280429,61.876821,80.905280
152,2584581520273,2,605,181,0.299174,0.708333,100,62.856662,17.147654,80.004316,103.960847
153,2584671510607,2,603,174,0.288557,0.666667,162,57.237166,7.785884,65.023050,78.460306
154,2584761513815,2,604,172,0.284768,0.687500,108,54.917776,6.738544,61.656320,75.541411
155,2584851512107,2,602,180,0.299003,0.770833,104,52.285383,8.716641,61.002024,75.679537
156,2585031534649,2,605,173,0.285950,0.729167,83,60.942690,7.578800,68.521490,81.979620
157,2585121530232,2,604,181,0.299669,0.708333,161,59.565140,9.390478,68.955618,90.083922
158,2585211519190,2,607,164,0.270181,0.666667,121,62.773786,6.509168,69.282954,83.459170
159,2585301525482,2,603,149,0.247098,0.687500,99,53.693434,6.489876,60.183310,73.077852
160,2585391530899,2,604,173,0.286424,0.729167,93,62.050697,14.087092,76.137789,98.679103
161,2585481522149,2,605,168,0.277686,0.729167,84,58.399215,10.493694,68.892909,88.937748
162,2585571526107,2,604,155,0.256623,0.687500,79,60.516854,6.651710,67.168564,84.204008
163,2585751523399,2,602,163,0.270764,0.729167,72,61.289359,14.969306,76.258665,97.913973
164,2585841530482,2,604,157,0.259934,0.750000,146,60.401603,14.641262,75.042865,97.395845
165,2585931523107,2,603,146,0.242123,0.666667,105,58.840176,6.031831,64.872007,78.515721
166,2586021528108,2,603,152,0.252073,0.708333,85,53.826185,6.133124,59.959309,70.428086
167,2586111518149,2,600,165,0.275000,0.604167,87,54.337938,7.891843,62.229781,79.100100
168,2586201531316,2,605,177,0.292562,0.708333,73,63.280121,12.208913,75.489034,93.090940
169,2586291527941,2,606,153,0.252475,0.666667,67,60.980689,12.007079,72.987768,93.427734
170,2586381516566,2,604,147,0.243377,0.645833,67,55.757530,6.588626,62.346156,73.399854
171,2586561521983,2,602,167,0.277409,0.645833,147,60.300727,16.144771,76.445498,94.252948
172,2586651525441,2,604,158,0.261589,0.645833,87,63.550248,6.425626,69.975874,81.690992
173,2586741528816,2,602,166,0.275748,0.645833,87,51.554045,6.548751,58.102796,68.511989
174,2586831523316,2,606,159,0.262376,0.708333,61,53.458724,6.767127,60.225851,75.447408
175,2586921520733,2,605,173,0.285950,0.729167,65,59.140303,14.001633,73.141936,86.995317
176,2587011529608,2,604,158,0.261589,0.729167,65,62.502991,15.325225,77.828216,96.464879
177,2587101526650,2,606,179,0.295380,0.750000,159,56.197449,7.296589,63.494038,74.966488
178,2587281538608,2,608,184,0.302632,0.645833,96,55.772780,6.966671,62.739451,74.912529
179,2587371533775,2,604,174,0.288079,0.604167,89,54.603314,7.205964,61.809278,72.278387
180,2587461523650,2,606,188,0.310231,0.645833,92,56.001281,17.441863,73.443144,100.161944
181,2587551526650,2,604,168,0.278146,0.750000,81,56.612035,15.364392,71.976427,91.093260
182,2587641526400,2,606,171,0.282178,0.645833,76,62.182821,14.775722,76.958543,92.045141
183,2587731548275,2,601,186,0.309484,0.666667,141,56.712203,12.056453,68.768656,86.453772
184,2587821563192,2,605,186,0.307438,0.666667,99,61.104939,7.370673,68.475612,80.651775
185,2588001534483,2,603,205,0.339967,0.666667,82,51.997797,7.630967,59.628764,70.982837
186,2588091524234,2,605,198,0.327273,0.666667,163,56.719161,17.737198,74.456359,93.571360
187,2588181536025,2,603,168,0.278607,0.562500,115,57.632291,6.625126,64.257417,79.670351
188,2588271529692,2,606,176,0.290429,0.625000,95,53.043387,7.046170,60.089557,73.421436
189,2588361523484,2,605,181,0.299174,0.666667,81,54.168310,9.108476,63.276786,83.910545
190,2588451552984,2,604,191,0.316225,0.687500,78,61.281107,9.153476,70.434583,82.389327
191,2588541527025,2,603,208,0.344942,0.687500,163,58.212086,16.308023,74.520109,95.578788
192,2588721535567,2,603,208,0.344942,0.645833,178,55.330318,7.941677,63.271995,77.649630
193,2588811542401,2,603,165,0.273632,0.666667,104,52.251548,6.935795,59.187343,71.773258
194,2588901542734,2,602,179,0.297342,0.645833,96,52.180881,7.350256,59.531137,71.754716
195,2588991535359,2,605,179,0.295868,0.604167,93,50.635163,7.611341,58.246504,72.178511
196,2589081532859,2,602,197,0.327243,0.708333,94,57.149372,12.567498,69.716870,90.500463
197,2589171527984,2,605,193,0.319008,0.729167,165,62.383197,17.241612,79.624809,94.214653
198,2589261533734,2,605,180,0.297521,0.708333,98,53.350680,6.965753,60.316433,73.016849
199,2589351537817,2,604,198,0.327815,0.708333,169,52.003004,7.727925,59.730929,73.144850
200,2589531530568,2,601,208,0.346090,0.687500,184,49.914491,7.721633,57.636124,72.105843
201,2589621546568,2,600,195,0.325000,0.666667,121,53.115262,7.527466,60.642728,75.271155
202,2589711531484,2,601,221,0.367720,0.708333,192,51.707168,8.170512,59.877680,74.713443
203,2589801541943,2,604,196,0.324503,0.750000,107,51.108040,7.597800,58.705840,73.000807
204,2589891546484,2,606,209,0.344884,0.687500,180,50.669579,8.057760,58.727339,72.690096
205,2589981551818,2,603,203,0.336650,0.729167,182,49.186028,7.827509,57.013537,71.204046
206,2590161539901,2,603,215,0.356551,0.708333,172,51.436334,7.915092,59.351426,74.257815
207,2590251544526,2,605,209,0.345455,0.750000,126,53.522638,8.104594,61.627232,76.542246
208,2590341537526,2,602,216,0.358804,0.812500,183,50.477702,8.292095,58.769797,74.159105
209,2590431532568,2,600,198,0.330000,0.770833,121,51.530625,8.144845,59.675470,75.154653
210,2590521622443,2,603,217,0.359867,0.729167,187,50.344118,8.497013,58.841131,74.033313
211,2590611631985,2,603,194,0.321725,0.812500,115,48.867150,7.997552,56.864702,71.167086
212,2590701544360,2,605,224,0.370248,0.812500,188,50.668370,8.784306,59.452676,74.895652
213,2590791539943,2,602,213,0.353821,0.791667,123,50.342368,8.564806,58.907174,75.169279
214,2590971531402,2,601,224,0.372712,0.833333,181,50.449827,8.802266,59.252093,74.276065
215,2591061554818,2,601,198,0.329451,0.854167,108,51.345999,7.998011,59.344010,72.447594
216,2591151562152,2,603,225,0.373134,0.833333,199,48.846566,9.104101,57.950667,72.248634
217,2591241546443,2,601,228,0.379368,0.854167,125,52.282505,9.003016,61.285521,77.010914
218,2591331549693,2,607,235,0.387150,0.895833,193,53.939973,9.250226,63.190199,79.028927
219,2591421550110,2,604,220,0.364238,0.854167,136,48.019602,8.899641,56.919243,74.597232
220,2591511565568,2,603,241,0.399668,0.833333,119,49.675280,9.344186,59.019466,75.099986
221,2591691540444,2,601,227,0.377704,0.812500,172,48.787565,8.611764,57.399329,71.601005
222,2591781539735,2,602,245,0.406977,0.812500,191,49.267818,9.615563,58.883381,74.351939
223,2591871546152,2,601,210,0.349418,0.770833,191,49.337236,8.831932,58.169168,74.820067
224,2591961568860,2,600,247,0.411667,0.729167,129,47.676434,9.906314,57.582748,74.833609
225,2592051547402,2,602,219,0.363787,0.729167,191,47.692350,9.690438,57.382788,72.821138
226,2592141563069,2,601,226,0.376040,0.729167,138,46.162923,9.592646,55.755569,73.511766
227,2592231553735,2,601,214,0.356073,0.729167,137,52.548339,9.265810,61.814149,80.175309
228,2592411547902,2,600,234,0.390000,0.687500,198,46.045380,9.658770,55.704150,73.710434
229,2592501561986,2,601,231,0.384359,0.750000,145,45.558544,9.833147,55.391691,73.546183
230,2592591563736,2,603,230,0.381426,0.645833,131,46.985553,10.385692,57.371245,75.238194
231,2592681564361,2,601,240,0.399334,0.708333,208,47.759892,10.611735,58.371627,75.925073
232,2592771562819,2,600,260,0.433333,0.729167,164,47.128804,11.113113,58.241917,77.236540
233,2592861536569,2,602,245,0.406977,0.812500,220,47.641725,10.353566,57.995291,76.692787
234,2592951559402,2,602,264,0.438538,0.833333,174,47.277347,11.023280,58.300627,79.082011
235,2593041544778,2,602,247,0.410299,0.833333,146,48.992399,10.206066,59.198465,78.381006
236,2593221608361,2,601,233,0.387687,0.812500,167,48.350770,10.161815,58.512585,73.500932
237,2593311574319,2,601,248,0.412646,0.833333,97,49.226401,10.246358,59.472759,71.158375
238,2593401557111,2,601,260,0.432612,0.833333,99,49.585903,10.397734,59.983637,75.003775
239,2593491549569,2,602,230,0.382060,0.770833,119,49.576486,9.734522,59.311008,73.362390
240,2593581543194,2,604,248,0.410596,0.812500,105,46.536091,10.289191,56.825282,71.350876
241,2593671559611,2,602,256,0.425249,0.875000,96,48.674856,9.914439,58.589295,71.829713
242,2593761546361,2,601,230,0.382695,0.791667,93,49.936114,9.728313,59.664427,73.675766
243,2593941573945,2,601,233,0.387687,0.812500,149,47.484181,9.132809,56.616990,68.922236
244,2594031567028,2,604,256,0.423841,0.875000,110,49.820404,9.967147,59.787551,75.201235
245,2594121549111,2,603,228,0.378109,0.750000,99,50.965995,9.435477,60.401472,73.094845
246,2594211553695,2,601,249,0.414309,0.812500,97,50.653535,9.593353,60.246888,73.674140
247,2594301571903,2,602,245,0.406977,0.750000,95,50.016197,9.235226,59.251423,73.808266
248,2594391559237,2,603,253,0.419569,0.812500,79,49.859446,9.459769,59.319215,71.146333
249,2594481552695,2,601,262,0.435940,0.770833,92,51.237788,9.596895,60.834683,73.325930
250,2594661566570,2,601,260,0.432612,0.812500,89,51.378247,11.979702,63.357949,78.170211
251,2594751555028,2,602,279,0.463455,0.791667,158,53.242717,24.878452,78.121169,98.752969
252,2594841574237,2,603,294,0.487562,0.916667,135,50.921744,12.575039,63.496783,80.549226
253,2594931541945,2,601,254,0.422629,0.791667,131,50.016488,9.940939,59.957427,76.765994
254,2595021590945,2,602,284,0.471761,0.895833,130,49.600777,10.685277,60.286054,78.056044
255,2595111558654,2,601,261,0.434276,0.833333,124,47.112386,10.295899,57.408285,72.985510
256,2595201565487,2,601,282,0.469218,0.812500,130,48.485561,10.901195,59.386756,75.273484
257,2595381553029,2,604,236,0.390728,0.895833,109,49.402776,9.624728,59.027504,74.324644
258,2595471573320,2,601,257,0.427621,0.895833,106,49.982238,9.983648,59.965886,77.877708
259,2595561567487,2,602,262,0.435216,0.875000,183,49.679236,11.775534,61.454770,78.108418
260,2595651569362,2,601,267,0.444260,0.916667,139,53.298467,9.966356,63.264823,81.413523
261,2595741559945,2,602,271,0.450166,0.895833,130,52.315419,10.290274,62.605693,79.848013
262,2595831553571,2,603,248,0.411277,0.875000,121,49.435776,9.554478,58.990254,74.729188
263,2595921555279,2,602,256,0.425249,0.895833,117,48.576521,10.268649,58.845170,74.748230
264,2596101575612,2,601,246,0.409318,0.791667,95,51.751790,9.866605,61.618395,74.752563
265,2596191608612,2,603,271,0.449420,0.812500,108,51.853666,10.575402,62.429068,76.525574
266,2596281555821,2,600,256,0.426667,0.895833,94,50.595491,9.821646,60.417137,73.272095
267,2596371549612,2,601,235,0.391015,0.833333,89,53.832845,22.207268,76.040113,91.104834
268,2596461558321,2,602,255,0.423588,0.791667,93,61.050725,22.769687,83.820412,99.514680
269,2596551553654,2,604,253,0.418874,0.937500,85,52.493836,22.438810,74.932646,92.658510
270,2596641604738,2,602,271,0.450166,0.875000,166,63.127196,19.795918,82.923114,96.597119
271,2596731559446,2,603,282,0.467662,0.833333,124,57.478619,10.413525,67.892144,83.706453
272,2596911630654,2,607,268,0.441516,0.812500,89,49.601734,9.904146,59.505880,69.822905
273,2597001554446,2,606,288,0.475248,0.812500,83,49.069565,10.553401,59.622966,69.866740
274,2597091565446,2,604,262,0.433775,0.937500,87,51.134577,14.845428,65.980005,82.908740
275,2597181571946,2,602,289,0.480066,0.895833,92,59.394630,13.419502,72.814132,86.383803
276,2597271560863,2,605,292,0.482645,0.708333,87,58.484624,25.310162,83.794786,97.592582
277,2597361556238,2,604,279,0.461921,0.729167,78,56.220818,25.254703,81.475521,94.689106
278,2597451558238,2,603,275,0.456053,0.791667,139,60.592971,13.498544,74.091515,86.592471
279,2597631566030,2,604,280,0.463576,0.895833,82,64.598247,10.411067,75.009314,85.721798
280,2597721589446,2,603,273,0.452736,0.791667,81,49.296399,12.102744,61.399143,73.141843
281,2597811572530,2,602,263,0.436877,0.833333,159,60.800264,23.598401,84.398665,100.930437
282,2597901557655,2,603,270,0.447761,0.812500,129,52.254376,10.332650,62.587026,75.866569
283,2597991558947,2,604,261,0.432119,0.812500,129,52.371335,10.294316,62.665651,77.872290
284,2598081569613,2,606,255,0.420792,0.770833,116,54.040596,20.830633,74.871229,91.982963
285,2598171564822,2,604,286,0.473510,0.875000,121,59.869841,13.198918,73.068759,89.944866
286,2598351574697,2,604,288,0.476821,0.770833,121,54.911434,13.828172,68.739606,86.029383
287,2598441575155,2,603,297,0.492537,0.895833,121,53.703343,13.015458,66.718801,83.257991
288,2598531561738,2,605,304,0.502479,0.895833,114,55.775856,14.502510,70.278366,86.912430
289,2598621558447,2,605,285,0.471074,0.812500,118,52.151208,13.149626,65.300834,80.838516
290,2598711564989,2,604,278,0.460265,0.833333,112,58.175663,22.173392,80.349055,101.886068
291,2598801568989,2,605,262,0.433058,0.895833,116,54.515349,12.875166,67.390515,84.115954
292,2598891559822,2,606,281,0.463696,0.895833,102,54.683766,13.732171,68.415937,82.141483
293,2599071571780,2,604,249,0.412252,0.854167,160,53.703801,12.544830,66.248631,83.591326
294,2599161588322,2,605,268,0.442975,0.854167,136,62.491190,9.926147,72.417337,87.382558
295,2599251567989,2,605,261,0.431405,0.812500,134,50.322779,10.051022,60.373801,78.267374
296,2599341573864,2,602,287,0.476744,0.854167,133,51.897831,12.713497,64.611328,82.857611
297,2599431580364,2,601,279,0.464226,0.833333,128,54.258680,13.491378,67.750058,86.412468
298,2599521560072,2,607,273,0.449753,0.895833,129,53.773426,11.910993,65.684419,82.724236
299,2599611566531,2,604,271,0.448675,0.833333,113,53.332423,17.519487,70.851910,86.529885
