frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
11,2570181473058,-1,xfeat_star_fine,stereo,21.463436,38.275233,3.931720,3.888719,0.000666,15.909253,15.891795,16.860672,1.639005,1.616380,600,600,38.604983,1.645879,0.358293,54.413652,324,324,322,0.993827,0.979167,0.000000,1.717194,13.804497,0.365335,0.000917,12.094034,1.343878,179,0.552469,0.770833,0.604594,-0.140693,6.480935
11,2570181473058,-1,orb_cpu,stereo,67.308231,68.815152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,69.070153,16.085170,2.611924,87.767247,371,322,320,0.862534,0.312500,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,305,0.822102,0.291667,0.938222,0.607757,7.088270
11,2570181473058,-1,xfeat_guided,temporal,21.487060,21.463436,3.917428,3.931720,0.001083,0.000666,15.907253,15.891795,1.660796,1.639005,600,600,42.950496,3.635219,0.704252,47.289967,384,378,378,0.984375,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
11,2570181473058,-1,orb_cpu,temporal,62.371467,67.308231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,129.679698,10.046862,0.582585,140.309145,521,517,517,0.992322,0.375000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
20,2571081465434,-1,xfeat_star_coarse,stereo,48.615553,32.253007,13.364329,13.188995,17.582591,0.001250,15.970920,17.564757,1.697463,1.497713,600,600,49.101596,3.048675,0.468710,52.618981,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160,0.458453,0.687500,0.469977,-0.271686,13.707080
20,2571081465434,-1,xfeat_star_fine,stereo,48.615553,32.253007,13.364329,13.188995,17.582591,0.001250,15.970920,17.564757,1.697463,1.497713,600,600,49.101596,3.048675,0.604460,63.659303,332,332,332,1.000000,0.979167,0.000000,1.647209,10.904572,0.378793,0.001000,9.392860,1.131586,184,0.554217,0.687500,0.605430,-0.070339,12.848328
20,2571081465434,-1,orb_cpu,stereo,64.549390,66.991855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,67.270564,18.327843,1.568296,87.166703,395,361,361,0.913924,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,345,0.873418,0.333333,0.936223,0.642194,7.498146
21,2571171462517,-1,xfeat_star_coarse,stereo,39.307819,22.335562,4.659764,4.600804,16.044962,0.000625,17.053922,16.021462,1.548838,1.712421,600,600,39.631278,1.353879,0.844086,41.829243,340,340,340,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.485294,0.791667,0.502018,-0.231287,12.863661
21,2571171462517,-1,xfeat_star_fine,stereo,39.307819,22.335562,4.659764,4.600804,16.044962,0.000625,17.053922,16.021462,1.548838,1.712421,600,600,39.631278,1.353879,0.310501,52.282938,328,328,326,0.993902,0.979167,0.000000,1.570930,10.987280,0.468834,0.001000,9.372151,1.145003,191,0.582317,0.854167,0.606577,-0.018250,10.443529
21,2571171462517,-1,orb_cpu,stereo,64.732390,66.994938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,67.274605,20.164598,4.343387,91.782590,403,357,356,0.883375,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.838710,0.333333,0.934257,0.557285,7.649105
21,2571171462517,-1,xfeat_guided,temporal,48.615553,39.307819,13.364329,4.659764,17.582591,16.044962,15.970920,17.053922,1.697463,1.548838,600,600,87.923372,3.416968,0.873627,92.213967,384,377,377,0.981771,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
21,2571171462517,-1,orb_cpu,temporal,64.549390,64.732390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,129.281780,10.045695,0.690335,140.017810,526,525,525,0.998099,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
30,2572071470309,1,xfeat_star_coarse,stereo,21.577436,38.072690,3.941595,3.926928,0.000666,15.880878,15.885253,16.556880,1.749672,1.707879,600,600,38.392899,1.606130,0.374001,40.373030,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,176,0.508671,0.812500,0.523143,-0.196436,6.797936
30,2572071470309,1,xfeat_star_fine,stereo,21.577436,38.072690,3.941595,3.926928,0.000666,15.880878,15.885253,16.556880,1.749672,1.707879,600,600,38.392899,1.606130,0.639085,51.713895,338,338,334,0.988166,0.979167,0.000000,1.597679,11.075781,0.252751,0.000583,9.324818,1.497421,197,0.582840,0.770833,0.609856,-0.033123,12.908828
30,2572071470309,1,orb_cpu,stereo,64.100346,65.404016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.941810,11.204490,4.455513,81.601813,395,353,352,0.891139,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.843038,0.333333,0.933896,0.573164,10.892739
31,2572161479393,1,xfeat_star_coarse,stereo,38.212483,22.694480,4.361013,4.268803,16.897881,0.000833,15.480751,16.924631,1.472505,1.499879,600,600,38.503608,1.728421,0.372918,40.604947,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180,0.508475,0.812500,0.523514,-0.151457,7.175145
31,2572161479393,1,xfeat_star_fine,stereo,38.212483,22.694480,4.361013,4.268803,16.897881,0.000833,15.480751,16.924631,1.472505,1.499879,600,600,38.503608,1.728421,0.308417,51.671977,348,348,347,0.997126,0.979167,0.000000,1.537720,11.131531,0.273625,0.000667,9.708652,1.148462,206,0.591954,0.854167,0.621587,0.020228,12.485244
31,2572161479393,1,orb_cpu,stereo,65.011140,65.983185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.249561,10.214612,2.266757,78.730930,411,365,364,0.885645,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,347,0.844282,0.333333,0.932741,0.609955,7.806563
31,2572161479393,1,xfeat_guided,temporal,21.577436,38.212483,3.941595,4.361013,0.000666,16.897881,15.885253,15.480751,1.749672,1.472505,600,600,59.789919,3.432926,0.870794,64.093639,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
31,2572161479393,1,orb_cpu,temporal,64.100346,65.011140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.111486,10.046528,1.026711,140.184725,546,540,540,0.989011,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
40,2573151513851,1,xfeat_star_coarse,stereo,22.737730,38.754317,4.699888,4.614013,0.001333,16.586589,16.569380,15.913127,1.467004,1.640422,600,600,39.276568,1.397087,0.306501,40.980156,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169,0.488439,0.729167,0.500234,-0.185046,20.520808
40,2573151513851,1,xfeat_star_fine,stereo,22.737730,38.754317,4.699888,4.614013,0.001333,16.586589,16.569380,15.913127,1.467004,1.640422,600,600,39.276568,1.397087,0.302917,52.182104,329,329,326,0.990881,0.979167,0.000000,1.542080,11.205532,0.632002,0.001416,9.403485,1.168045,195,0.592705,0.770833,0.648499,-0.045372,19.995348
40,2573151513851,1,orb_cpu,stereo,65.233599,66.832645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,67.092688,20.109139,4.779680,91.981507,407,354,353,0.867322,0.333333,0.000000,1.520004,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.830467,0.333333,0.935424,0.588273,9.619069
41,2573241482810,1,xfeat_star_coarse,stereo,37.230395,21.698603,4.729679,4.655597,15.524793,0.001042,15.505335,15.529210,1.470379,1.512421,600,600,37.547480,1.586005,0.372459,39.505944,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174,0.491525,0.770833,0.505437,-0.253288,6.874019
41,2573241482810,1,xfeat_star_fine,stereo,37.230395,21.698603,4.729679,4.655597,15.524793,0.001042,15.505335,15.529210,1.470379,1.512421,600,600,37.547480,1.586005,0.303626,50.535558,342,342,339,0.991228,0.979167,0.000000,1.433502,11.098447,0.262625,0.000792,9.666735,1.168170,195,0.570175,0.812500,0.633217,-0.064643,7.870105
41,2573241482810,1,orb_cpu,stereo,64.130221,65.916643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.187018,20.197848,3.239550,89.624416,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,7.662855
41,2573241482810,1,xfeat_guided,temporal,22.737730,37.230395,4.699888,4.729679,0.001333,15.524793,16.569380,15.505335,1.467004,1.470379,600,600,59.968125,3.635677,0.673210,64.277012,384,381,381,0.992188,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,65.233599,64.130221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.363820,10.175445,0.790169,140.329434,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
50,2574141488394,1,xfeat_star_coarse,stereo,38.804442,22.701105,4.073428,4.033678,17.162006,0.001000,15.884878,17.143422,1.683880,1.522671,600,600,39.087942,1.669713,0.288334,41.045989,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.519774,0.729167,0.549691,-0.169293,7.033645
50,2574141488394,1,xfeat_star_fine,stereo,38.804442,22.701105,4.073428,4.033678,17.162006,0.001000,15.884878,17.143422,1.683880,1.522671,600,600,39.087942,1.669713,0.244000,51.719144,348,348,346,0.994253,0.979167,0.000000,1.476913,10.717489,0.254584,0.000917,9.290234,1.171587,216,0.620690,0.750000,0.661864,-0.047453,12.781619
50,2574141488394,1,orb_cpu,stereo,65.193599,66.147060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.577895,20.462599,2.153047,89.193541,408,366,362,0.887255,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,346,0.848039,0.333333,0.937371,0.592056,7.762105
51,2574231483935,1,xfeat_star_coarse,stereo,21.502935,38.136273,3.842469,3.911636,0.001292,15.865711,15.981878,16.731463,1.676588,1.627338,600,600,38.480732,1.723422,0.360459,40.564613,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168,0.489796,0.687500,0.504836,-0.161671,6.921019
51,2574231483935,1,xfeat_star_fine,stereo,21.502935,38.136273,3.842469,3.911636,0.001292,15.865711,15.981878,16.731463,1.676588,1.627338,600,600,38.480732,1.723422,0.307001,51.225018,334,334,334,1.000000,0.979167,0.000000,1.551804,10.713863,0.269584,0.000708,9.324526,1.118878,194,0.580838,0.812500,0.630529,-0.048668,6.648435
51,2574231483935,1,orb_cpu,stereo,59.681250,60.595211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,60.870337,18.282051,1.603088,80.755476,411,377,377,0.917275,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,360,0.875912,0.333333,0.934620,0.618671,7.971147
51,2574231483935,1,xfeat_guided,temporal,38.804442,21.502935,4.073428,3.842469,17.162006,0.001292,15.884878,15.981878,1.683880,1.676588,600,600,60.307377,3.554594,0.811044,64.673015,384,380,380,0.989583,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
51,2574231483935,1,orb_cpu,temporal,65.193599,59.681250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,124.874849,10.051403,0.734919,135.661171,523,518,518,0.990440,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
60,2575131484561,1,xfeat_star_coarse,stereo,21.543685,38.140356,3.931428,3.866385,0.000833,15.856836,15.856044,16.736839,1.755255,1.679796,600,600,38.523982,1.380587,0.297834,40.202403,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183,0.524355,0.750000,0.545719,-0.124783,5.509974
60,2575131484561,1,xfeat_star_fine,stereo,21.543685,38.140356,3.931428,3.866385,0.000833,15.856836,15.856044,16.736839,1.755255,1.679796,600,600,38.523982,1.380587,0.312251,58.334829,338,338,335,0.991124,0.979167,0.000000,1.535706,18.118009,0.436668,0.001791,16.530755,1.148128,197,0.582840,0.812500,0.652918,-0.010025,5.437432
60,2575131484561,1,orb_cpu,stereo,63.547261,65.214973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,596,65.477349,14.385290,3.351259,83.213898,417,365,344,0.824940,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.798561,0.333333,0.933839,0.590659,7.941189
61,2575221484144,1,xfeat_star_coarse,stereo,21.701269,38.097439,4.679513,4.674013,0.000792,15.502752,15.546043,16.053545,1.474838,1.866963,600,600,38.504691,1.377420,0.378667,40.260778,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172,0.492837,0.791667,0.514684,-0.188070,7.368729
61,2575221484144,1,xfeat_star_fine,stereo,21.701269,38.097439,4.679513,4.674013,0.000792,15.502752,15.546043,16.053545,1.474838,1.866963,600,600,38.504691,1.377420,0.310209,53.657399,335,335,334,0.997015,0.979167,0.000000,1.470192,13.465079,0.357459,0.001000,11.971825,1.134420,187,0.558209,0.812500,0.625235,-0.030575,5.392807
61,2575221484144,1,orb_cpu,stereo,63.329719,65.009390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.279891,15.881836,2.737132,83.898859,413,373,372,0.900726,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,359,0.869249,0.333333,0.935457,0.602736,7.887189
61,2575221484144,1,xfeat_guided,temporal,21.543685,21.701269,3.931428,4.679513,0.000833,0.000792,15.856044,15.546043,1.755255,1.474838,600,600,43.244954,3.468427,0.587377,47.300758,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
61,2575221484144,1,orb_cpu,temporal,63.547261,63.329719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,126.876980,10.084362,0.795127,137.756469,526,518,518,0.984791,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
70,2576211494853,1,xfeat_star_coarse,stereo,21.521810,38.079689,3.928510,3.883719,0.000542,15.948211,15.927878,16.626172,1.664755,1.621379,600,600,38.425648,1.657129,0.273625,40.356402,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171,0.498542,0.750000,0.525115,-0.205548,6.741061
70,2576211494853,1,xfeat_star_fine,stereo,21.521810,38.079689,3.928510,3.883719,0.000542,15.948211,15.927878,16.626172,1.664755,1.621379,600,600,38.425648,1.657129,0.302292,51.083141,331,331,329,0.993958,0.979167,0.000000,1.504028,10.698072,0.251834,0.000541,9.318026,1.127462,193,0.583082,0.812500,0.644339,-0.052252,11.725741
70,2576211494853,1,orb_cpu,stereo,64.218846,65.099556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,65.581266,16.726339,2.013089,84.320694,408,369,367,0.899510,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,354,0.867647,0.333333,0.932087,0.623808,7.797480
71,2576301492853,1,xfeat_star_coarse,stereo,20.884141,36.898519,3.931761,3.885511,0.000833,15.504834,15.486877,15.861128,1.464545,1.646796,600,600,37.221437,1.662380,0.271376,39.155193,349,349,349,1.000000,0.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.472779,0.708333,0.493194,-0.188361,6.815977
71,2576301492853,1,xfeat_star_fine,stereo,20.884141,36.898519,3.931761,3.885511,0.000833,15.504834,15.486877,15.861128,1.464545,1.646796,600,600,37.221437,1.662380,0.624627,50.246390,340,340,339,0.997059,0.958333,0.000000,1.466553,10.737946,0.246584,0.000875,9.312692,1.177628,195,0.573529,0.812500,0.611790,-0.070094,12.872202
71,2576301492853,1,orb_cpu,stereo,63.441051,64.454180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,64.717472,10.679446,2.659507,78.056425,424,370,367,0.865566,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,350,0.825472,0.333333,0.929648,0.569531,8.138023
71,2576301492853,1,xfeat_guided,temporal,21.521810,20.884141,3.928510,3.931761,0.000542,0.000833,15.927878,15.486877,1.664755,1.464545,600,600,42.405951,3.563468,0.782377,46.751796,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
71,2576301492853,1,orb_cpu,temporal,64.218846,63.441051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,127.659897,10.100528,0.669252,138.429677,522,516,516,0.988506,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
80,2577201491645,1,xfeat_star_coarse,stereo,21.495684,38.320981,3.934552,14.941208,0.001209,4.855472,15.892877,17.055714,1.666921,1.468504,600,600,38.658399,5.602307,1.610380,45.871086,350,350,350,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187,0.534286,0.770833,0.540686,-0.115206,26.249406
80,2577201491645,1,xfeat_star_fine,stereo,21.495684,38.320981,3.934552,14.941208,0.001209,4.855472,15.892877,17.055714,1.666921,1.468504,600,600,38.658399,5.602307,0.307584,55.720655,337,337,335,0.994065,0.979167,0.000000,1.538574,11.152365,0.554752,0.001542,9.399943,1.195462,203,0.602374,0.812500,0.650341,0.037145,24.835819
80,2577201491645,1,orb_cpu,stereo,64.332346,66.070017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.334685,21.031392,2.099089,89.465166,408,363,361,0.884804,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,344,0.843137,0.333333,0.937758,0.611902,7.867814
81,2577291484020,1,xfeat_star_coarse,stereo,22.408104,38.948150,4.706138,4.716805,0.001166,15.891211,15.940461,16.803005,1.760005,1.536921,600,600,39.333776,1.373337,0.291917,40.999030,335,335,335,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178,0.531343,0.729167,0.566930,-0.190701,12.961328
81,2577291484020,1,xfeat_star_fine,stereo,22.408104,38.948150,4.706138,4.716805,0.001166,15.891211,15.940461,16.803005,1.760005,1.536921,600,600,39.333776,1.373337,0.306251,51.843811,326,326,323,0.990798,0.979167,0.000000,1.501465,10.830447,0.359418,0.001000,9.333693,1.136045,185,0.567485,0.750000,0.646663,-0.080822,8.318856
81,2577291484020,1,orb_cpu,stereo,64.697013,66.334977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.571227,19.088845,1.887005,87.547077,404,359,358,0.886139,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,343,0.849010,0.333333,0.932020,0.618190,7.692813
81,2577291484020,1,xfeat_guided,temporal,21.495684,22.408104,3.934552,4.706138,0.001209,0.001166,15.892877,15.940461,1.666921,1.760005,600,600,43.903788,3.671760,0.684461,48.260009,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
81,2577291484020,1,orb_cpu,temporal,64.332346,64.697013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.029359,10.073736,0.700127,139.803222,527,526,526,0.998102,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
90,2578191503937,1,xfeat_star_coarse,stereo,38.147439,21.419310,3.926678,3.884678,15.874169,0.000875,16.715213,15.856169,1.631129,1.677380,600,600,38.441482,1.620088,0.358168,40.419738,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173,0.513353,0.750000,0.553901,-0.147601,6.542018
90,2578191503937,1,xfeat_star_fine,stereo,38.147439,21.419310,3.926678,3.884678,15.874169,0.000875,16.715213,15.856169,1.631129,1.677380,600,600,38.441482,1.620088,0.625335,51.805853,326,326,325,0.996933,0.979167,0.000000,1.435394,11.118948,0.306543,0.000666,9.272151,1.539421,188,0.576687,0.812500,0.639895,-0.025440,12.424618
90,2578191503937,1,orb_cpu,stereo,63.778094,64.732639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.243848,18.125384,2.859424,86.228656,409,355,354,0.865526,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,339,0.828851,0.333333,0.926328,0.587117,7.777522
91,2578281501270,1,xfeat_star_coarse,stereo,21.426559,37.959897,3.928677,3.890678,0.000792,15.863003,15.844835,16.578254,1.652088,1.627796,600,600,38.284898,1.607338,0.357959,40.250195,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175,0.519288,0.770833,0.571406,-0.154788,6.963478
