frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
20,2571081465434,-1,xfeat_star_coarse,stereo,38.839569,22.821301,4.340535,4.297494,17.285142,0.000708,15.866894,17.266517,1.346873,1.256415,600,600,39.144360,1.891122,0.470749,41.506231,384,384,384,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278,0.723958,0.458333,0.725846,0.204708,11.890608
20,2571081465434,-1,xfeat_star_fine,stereo,38.839569,22.821301,4.340535,4.297494,17.285142,0.000708,15.866894,17.266517,1.346873,1.256415,600,600,39.144360,1.891122,0.322624,52.308091,382,382,382,1.000000,0.500000,0.000000,1.247501,10.949985,0.372333,0.000833,9.345237,1.231207,321,0.840314,0.500000,0.870982,0.328636,12.598857
20,2571081465434,-1,orb_cpu,stereo,63.699617,65.367532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,65.614490,17.906058,1.567415,85.087963,395,361,361,0.913924,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,345,0.873418,0.333333,0.936223,0.642194,7.451197
21,2571171462517,-1,xfeat_star_coarse,stereo,37.633822,21.244845,5.466409,4.474619,14.594020,0.000959,16.006227,15.509811,1.566832,1.259165,600,600,37.916613,1.869747,0.462125,40.248485,384,384,384,1.000000,0.541667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281,0.731771,0.500000,0.724615,0.232412,7.152948
21,2571171462517,-1,xfeat_star_fine,stereo,37.633822,21.244845,5.466409,4.474619,14.594020,0.000959,16.006227,15.509811,1.566832,1.259165,600,600,37.916613,1.869747,0.656207,54.419339,381,381,380,0.997375,0.520833,0.000000,1.255005,13.976772,0.259250,0.000584,10.694360,3.022412,321,0.842520,0.500000,0.879463,0.385358,8.306988
21,2571171462517,-1,orb_cpu,stereo,65.211782,58.733291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,65.437240,10.136152,2.343747,77.917139,403,357,356,0.883375,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.838710,0.333333,0.934257,0.557285,7.617447
21,2571171462517,-1,xfeat_guided,temporal,38.839569,37.633822,4.340535,5.466409,17.285142,14.594020,15.866894,16.006227,1.346873,1.566832,600,600,76.473391,5.142992,0.308125,81.924508,384,384,384,1.000000,0.541667,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
21,2571171462517,-1,orb_cpu,temporal,63.699617,65.211782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,128.911399,9.733111,0.570082,139.214592,526,525,525,0.998099,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
30,2572071470309,1,xfeat_star_coarse,stereo,22.793176,39.991526,4.529952,4.493952,0.000583,16.875059,16.870684,17.431933,1.391707,1.190415,600,600,40.370400,2.109664,0.402083,42.882147,384,384,384,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281,0.731771,0.458333,0.750847,0.233407,7.256906
30,2572071470309,1,xfeat_star_fine,stereo,22.793176,39.991526,4.529952,4.493952,0.000583,16.875059,16.870684,17.431933,1.391707,1.190415,600,600,40.370400,2.109664,0.316291,54.091630,381,381,381,1.000000,0.500000,0.000000,1.231964,11.295275,0.289333,0.000625,9.749819,1.255373,322,0.845144,0.479167,0.880908,0.399486,5.933200
30,2572071470309,1,orb_cpu,stereo,64.560158,66.378363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.801655,9.439820,2.256914,78.498389,395,353,352,0.891139,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.843038,0.333333,0.933896,0.573164,7.460364
31,2572161479393,1,xfeat_star_coarse,stereo,37.884488,21.149136,3.937203,3.872745,15.852310,0.000792,16.638101,15.832686,1.456665,1.442747,600,600,38.120737,2.353039,1.248915,41.722691,384,382,382,0.994792,0.479167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,287,0.747396,0.458333,0.742392,0.223379,7.081407
31,2572161479393,1,xfeat_star_fine,stereo,37.884488,21.149136,3.937203,3.872745,15.852310,0.000792,16.638101,15.832686,1.456665,1.442747,600,600,38.120737,2.353039,0.293708,51.989593,384,384,383,0.997396,0.479167,0.000000,1.232971,11.222109,0.241542,0.000334,9.442236,1.537831,325,0.846354,0.458333,0.883448,0.361147,7.457406
31,2572161479393,1,orb_cpu,stereo,65.778281,67.282071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,67.525028,12.583566,2.288330,82.396924,411,365,364,0.885645,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,347,0.844282,0.333333,0.932741,0.609955,7.860155
31,2572161479393,1,xfeat_guided,temporal,22.793176,37.884488,4.529952,3.937203,0.000583,15.852310,16.870684,16.638101,1.391707,1.456665,600,600,60.677664,5.347784,0.308208,66.333656,384,384,384,1.000000,0.500000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
31,2572161479393,1,orb_cpu,temporal,64.560158,65.778281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,130.338439,10.095861,1.118998,141.553298,546,540,540,0.989011,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
