frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
11,2570181473058,-1,xfeat_star_coarse,stereo,28.308668,46.356191,8.709510,8.650801,0.001083,17.914231,17.940273,17.119352,1.657385,2.671432,600,600,46.790319,3.091893,0.831505,50.713717,332,332,332,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157,0.472892,0.750000,0.474767,-0.374532,12.771368
11,2570181473058,-1,xfeat_star_fine,stereo,28.308668,46.356191,8.709510,8.650801,0.001083,17.914231,17.940273,17.119352,1.657385,2.671432,600,600,46.790319,3.091893,0.305585,61.296946,324,324,322,0.993827,0.979167,0.000000,1.717194,11.109149,0.371169,0.000750,9.645516,1.091381,179,0.552469,0.770833,0.604594,-0.140693,8.308966
11,2570181473058,-1,orb_cpu,stereo,63.801628,65.282053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.516263,20.474871,5.021238,91.012372,371,322,320,0.862534,0.312500,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,305,0.822102,0.291667,0.938222,0.607757,8.602551
11,2570181473058,-1,xfeat_guided,temporal,20.882582,28.308668,3.965690,8.709510,0.000709,0.001083,15.450133,17.940273,1.465884,1.657385,600,600,49.191250,3.706689,0.731921,53.629860,384,378,378,0.984375,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
11,2570181473058,-1,orb_cpu,temporal,62.717581,63.801628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,126.519209,10.128644,0.592545,137.240398,521,517,517,0.992322,0.375000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
20,2571081465434,-1,xfeat_star_coarse,stereo,23.164762,39.230357,4.400567,4.335484,0.001041,17.295060,17.282686,15.906845,1.480259,1.692801,600,600,39.583692,5.525949,0.856130,45.965771,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160,0.458453,0.687500,0.469977,-0.271686,24.727729
20,2571081465434,-1,xfeat_star_fine,stereo,23.164762,39.230357,4.400567,4.335484,0.001041,17.295060,17.282686,15.906845,1.480259,1.692801,600,600,39.583692,5.525949,0.307794,58.937931,332,332,332,1.000000,0.979167,0.000000,1.647209,13.520496,0.377419,0.000917,11.999154,1.142715,184,0.554217,0.687500,0.605430,-0.070339,5.395448
20,2571081465434,-1,orb_cpu,stereo,66.579477,61.796033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,66.819770,16.386181,3.060310,86.266261,395,361,361,0.913924,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,345,0.873418,0.333333,0.936223,0.642194,11.960571
21,2571171462517,-1,xfeat_star_coarse,stereo,22.919886,40.133154,4.690778,4.641445,0.001125,16.290472,16.273388,17.726563,1.954220,1.474508,600,600,40.494448,1.607010,0.458878,42.560336,340,340,340,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.485294,0.791667,0.502018,-0.231287,6.631331
21,2571171462517,-1,xfeat_star_fine,stereo,22.919886,40.133154,4.690778,4.641445,0.001125,16.290472,16.273388,17.726563,1.954220,1.474508,600,600,40.494448,1.607010,0.316544,53.735194,328,328,326,0.993902,0.979167,0.000000,1.570930,11.317192,0.391669,0.000708,9.768891,1.155799,191,0.582317,0.854167,0.606577,-0.018250,10.966981
21,2571171462517,-1,orb_cpu,stereo,67.627566,62.746121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,67.849318,20.706414,4.499027,93.054759,403,357,356,0.883375,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.838710,0.333333,0.934257,0.557285,8.220881
21,2571171462517,-1,xfeat_guided,temporal,23.164762,22.919886,4.400567,4.690778,0.001041,0.001125,17.282686,16.273388,1.480259,1.954220,600,600,46.084648,3.453354,0.868421,50.406423,384,377,377,0.981771,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
21,2571171462517,-1,orb_cpu,temporal,66.579477,67.627566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,134.207043,10.083643,0.695087,144.985773,526,525,525,0.998099,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
30,2572071470309,1,xfeat_star_coarse,stereo,21.268584,38.423601,3.928023,3.884523,0.001167,15.614634,15.590092,17.426020,1.749177,1.498258,600,600,38.757646,1.342591,0.316752,40.416989,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,176,0.508671,0.812500,0.523143,-0.196436,6.543747
30,2572071470309,1,xfeat_star_fine,stereo,21.268584,38.423601,3.928023,3.884523,0.001167,15.614634,15.590092,17.426020,1.749177,1.498258,600,600,38.757646,1.342591,0.637129,54.423863,338,338,334,0.988166,0.979167,0.000000,1.597679,13.686497,0.256251,0.000625,10.716313,2.713141,197,0.582840,0.770833,0.609856,-0.033123,12.860701
30,2572071470309,1,orb_cpu,stereo,64.413380,65.370052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.841805,20.976832,3.787064,90.605701,395,353,352,0.891139,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.843038,0.333333,0.933896,0.573164,7.524586
31,2572161479393,1,xfeat_star_coarse,stereo,21.383876,38.171684,3.843106,3.797272,0.001125,15.879469,15.857344,16.884308,1.682135,1.610510,600,600,38.617520,1.697635,0.363003,40.678158,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180,0.508475,0.812500,0.523514,-0.151457,7.012416
31,2572161479393,1,xfeat_star_fine,stereo,21.383876,38.171684,3.843106,3.797272,0.001125,15.879469,15.857344,16.884308,1.682135,1.610510,600,600,38.617520,1.697635,0.633754,52.765687,348,348,347,0.997126,0.979167,0.000000,1.537720,11.816778,0.294877,0.000625,9.654515,1.866594,206,0.591954,0.854167,0.621587,0.020228,13.407079
31,2572161479393,1,orb_cpu,stereo,63.778751,64.967884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.249427,20.129536,3.155102,88.534065,411,365,364,0.885645,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,347,0.844282,0.333333,0.932741,0.609955,7.805504
31,2572161479393,1,xfeat_guided,temporal,21.268584,21.383876,3.928023,3.843106,0.001167,0.001125,15.590092,15.857344,1.749177,1.682135,600,600,42.652460,3.396770,0.700754,46.749984,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
31,2572161479393,1,orb_cpu,temporal,64.413380,63.778751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,128.192131,8.041297,0.957505,137.190933,546,540,540,0.989011,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
40,2573151513851,1,xfeat_star_coarse,stereo,23.300679,39.244731,4.694778,4.607236,0.000750,17.136018,17.120893,15.870593,1.484050,1.630676,600,600,39.862526,1.416133,0.304918,41.583577,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169,0.488439,0.729167,0.500234,-0.185046,16.235888
40,2573151513851,1,xfeat_star_fine,stereo,23.300679,39.244731,4.694778,4.607236,0.000750,17.136018,17.120893,15.870593,1.484050,1.630676,600,600,39.862526,1.416133,0.309419,55.033449,329,329,326,0.990881,0.979167,0.000000,1.542080,13.445371,0.372710,0.000958,11.904570,1.166841,195,0.592705,0.770833,0.648499,-0.045372,11.376442
40,2573151513851,1,orb_cpu,stereo,65.347594,66.873935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,67.140563,19.942617,2.460681,89.543861,407,354,353,0.867322,0.333333,0.000000,1.520004,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.830467,0.333333,0.935424,0.588273,7.745588
41,2573241482810,1,xfeat_star_coarse,stereo,39.193106,22.257298,4.677861,4.605569,15.966761,0.001167,16.961558,15.946136,1.586801,1.704093,600,600,39.491191,1.370383,0.314710,41.176284,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174,0.491525,0.770833,0.505437,-0.253288,6.298954
41,2573241482810,1,xfeat_star_fine,stereo,39.193106,22.257298,4.677861,4.605569,15.966761,0.001167,16.961558,15.946136,1.586801,1.704093,600,600,39.491191,1.370383,0.622379,55.779579,342,342,339,0.991228,0.979167,0.000000,1.433502,14.295626,0.414127,0.001083,11.096149,2.784058,195,0.570175,0.812500,0.633217,-0.064643,7.386835
41,2573241482810,1,orb_cpu,stereo,63.003413,64.577547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,64.806965,11.398317,2.785100,78.990382,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,7.678462
41,2573241482810,1,xfeat_guided,temporal,23.300679,39.193106,4.694778,4.677861,0.000750,15.966761,17.120893,16.961558,1.484050,1.586801,600,600,62.493785,3.631897,0.673421,66.799103,384,381,381,0.992188,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,65.347594,63.003413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,128.351007,10.179893,0.819546,139.350446,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
50,2574141488394,1,xfeat_star_coarse,stereo,22.745592,38.711520,3.959565,3.919649,0.000917,17.284769,17.269560,15.875176,1.515175,1.631760,600,600,39.122730,1.660260,0.290127,41.073117,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.519774,0.729167,0.549691,-0.169293,11.791277
50,2574141488394,1,xfeat_star_fine,stereo,22.745592,38.711520,3.959565,3.919649,0.000917,17.284769,17.269560,15.875176,1.515175,1.631760,600,600,39.122730,1.660260,0.247918,52.328808,348,348,346,0.994253,0.979167,0.000000,1.476913,11.297900,0.288502,0.000666,9.873058,1.135424,216,0.620690,0.750000,0.661864,-0.047453,5.570033
50,2574141488394,1,orb_cpu,stereo,64.751297,65.849679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.306349,14.530293,2.125345,82.961987,408,366,362,0.887255,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,346,0.848039,0.333333,0.937371,0.592056,7.764129
51,2574231483935,1,xfeat_star_coarse,stereo,21.526001,38.321308,3.847314,3.861731,0.000750,15.838343,15.899760,17.083809,1.778052,1.537259,600,600,38.666894,1.715301,0.362252,40.744447,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168,0.489796,0.687500,0.504836,-0.161671,6.734956
51,2574231483935,1,xfeat_star_fine,stereo,21.526001,38.321308,3.847314,3.861731,0.000750,15.838343,15.899760,17.083809,1.778052,1.537259,600,600,38.666894,1.715301,0.246502,51.371385,334,334,334,1.000000,0.979167,0.000000,1.551804,10.742688,0.284002,0.000625,9.338930,1.118923,194,0.580838,0.812500,0.630529,-0.048668,10.340186
51,2574231483935,1,orb_cpu,stereo,62.113657,62.969537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,63.232372,21.318459,3.054602,87.605433,411,377,377,0.917275,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,360,0.875912,0.333333,0.934620,0.618671,8.228382
51,2574231483935,1,xfeat_guided,temporal,22.745592,21.526001,3.959565,3.847314,0.000917,0.000750,17.269560,15.899760,1.515175,1.778052,600,600,44.271593,3.559687,0.796130,48.627410,384,380,380,0.989583,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
51,2574231483935,1,orb_cpu,temporal,64.751297,62.113657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,126.864954,10.065476,0.683046,137.613476,523,518,518,0.990440,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
60,2575131484561,1,xfeat_star_coarse,stereo,39.547440,23.315470,4.592902,4.492360,17.319018,0.000958,15.915802,17.301476,1.719510,1.520509,600,600,39.992693,1.444092,0.304585,41.741370,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183,0.524355,0.750000,0.545719,-0.124783,23.506888
60,2575131484561,1,xfeat_star_fine,stereo,39.547440,23.315470,4.592902,4.492360,17.319018,0.000958,15.915802,17.301476,1.719510,1.520509,600,600,39.992693,1.444092,0.309544,52.872811,338,338,335,0.991124,0.979167,0.000000,1.535706,11.126482,0.558337,0.001500,9.413097,1.153007,197,0.582840,0.812500,0.652918,-0.010025,17.802354
60,2575131484561,1,orb_cpu,stereo,64.335628,64.560712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,596,64.838880,23.598931,5.001237,93.439048,417,365,344,0.824940,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.798561,0.333333,0.933839,0.590659,12.317614
61,2575221484144,1,xfeat_star_coarse,stereo,21.822544,37.925598,4.697861,4.623902,0.000625,15.657217,15.636509,15.936218,1.487383,1.708094,600,600,38.321934,2.586474,0.848089,41.756497,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172,0.492837,0.791667,0.514684,-0.188070,13.599246
61,2575221484144,1,xfeat_star_fine,stereo,21.822544,37.925598,4.697861,4.623902,0.000625,15.657217,15.636509,15.936218,1.487383,1.708094,600,600,38.321934,2.586474,0.306668,52.112723,335,335,334,0.997015,0.979167,0.000000,1.470192,10.897647,0.351502,0.000833,9.380472,1.164590,187,0.558209,0.812500,0.625235,-0.030575,12.053779
61,2575221484144,1,orb_cpu,stereo,64.371920,66.397682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.671642,19.939826,2.085054,88.696522,413,373,372,0.900726,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,359,0.869249,0.333333,0.935457,0.602736,7.887171
61,2575221484144,1,xfeat_guided,temporal,39.547440,21.822544,4.592902,4.697861,17.319018,0.000625,15.915802,15.636509,1.719510,1.487383,600,600,61.369984,3.553437,0.615545,65.538966,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
61,2575221484144,1,orb_cpu,temporal,64.335628,64.371920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,128.707548,10.055142,0.825338,139.588028,526,518,518,0.984791,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
70,2576211494853,1,xfeat_star_coarse,stereo,51.475218,31.905062,12.404072,12.244613,18.113148,0.001208,18.254107,18.096106,2.703599,1.562760,600,600,51.936388,1.622385,0.272585,53.831358,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171,0.498542,0.750000,0.525115,-0.205548,6.852665
70,2576211494853,1,xfeat_star_fine,stereo,51.475218,31.905062,12.404072,12.244613,18.113148,0.001208,18.254107,18.096106,2.703599,1.562760,600,600,51.936388,1.622385,0.300835,64.958089,331,331,329,0.993958,0.979167,0.000000,1.504028,11.098481,0.233084,0.000708,9.736182,1.128340,193,0.583082,0.812500,0.644339,-0.052252,8.101839
70,2576211494853,1,orb_cpu,stereo,64.169835,65.234049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,65.729260,20.586912,3.948606,90.264778,408,369,367,0.899510,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,354,0.867647,0.333333,0.932087,0.623808,9.953475
71,2576301492853,1,xfeat_star_coarse,stereo,21.477876,38.451309,3.928398,3.868731,0.000791,15.919218,15.899802,17.153642,1.648676,1.509551,600,600,38.789394,1.633843,0.280752,40.703989,349,349,349,1.000000,0.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.472779,0.708333,0.493194,-0.188361,7.072625
71,2576301492853,1,xfeat_star_fine,stereo,21.477876,38.451309,3.928398,3.868731,0.000791,15.919218,15.899802,17.153642,1.648676,1.509551,600,600,38.789394,1.633843,0.316085,55.700035,340,340,339,0.997059,0.958333,0.000000,1.466553,14.960713,0.299502,0.000625,13.526287,1.134132,195,0.573529,0.812500,0.611790,-0.070094,5.570074
71,2576301492853,1,orb_cpu,stereo,64.137834,65.113215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.408966,12.789742,4.829778,83.028486,424,370,367,0.865566,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,350,0.825472,0.333333,0.929648,0.569531,8.158840
71,2576301492853,1,xfeat_guided,temporal,51.475218,21.477876,12.404072,3.928398,18.113148,0.000791,18.254107,15.899802,2.703599,1.648676,600,600,72.953094,3.565104,0.797005,77.315203,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
71,2576301492853,1,orb_cpu,temporal,64.169835,64.137834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,128.307669,10.117976,0.719088,139.144733,522,516,516,0.988506,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
80,2577201491645,1,xfeat_star_coarse,stereo,39.413231,23.311678,4.724403,4.665944,17.174433,0.000875,15.891635,17.151059,1.622510,1.493550,600,600,39.942650,1.444466,0.393003,41.780119,350,350,350,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187,0.534286,0.770833,0.540686,-0.115206,5.679949
80,2577201491645,1,xfeat_star_fine,stereo,39.413231,23.311678,4.724403,4.665944,17.174433,0.000875,15.891635,17.151059,1.622510,1.493550,600,600,39.942650,1.444466,0.739379,55.483824,337,337,335,0.994065,0.979167,0.000000,1.538574,13.357329,0.242627,0.000625,10.312227,2.801725,203,0.602374,0.812500,0.650341,0.037145,19.120445
80,2577201491645,1,orb_cpu,stereo,65.621967,65.687426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.971303,18.748777,2.062512,86.782592,408,363,361,0.884804,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,344,0.843137,0.333333,0.937758,0.611902,7.808504
81,2577291484020,1,xfeat_star_coarse,stereo,22.759592,39.615773,4.679694,4.605193,0.000834,16.395637,16.384262,16.911307,1.694552,1.703302,600,600,40.020193,1.333966,0.290335,41.644494,335,335,335,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178,0.531343,0.729167,0.566930,-0.190701,6.303703
81,2577291484020,1,xfeat_star_fine,stereo,22.759592,39.615773,4.679694,4.605193,0.000834,16.395637,16.384262,16.911307,1.694552,1.703302,600,600,40.020193,1.333966,0.614920,57.354919,326,326,323,0.990798,0.979167,0.000000,1.501465,15.385840,0.250419,0.000541,12.464532,2.670223,185,0.567485,0.750000,0.646663,-0.080822,12.509240
81,2577291484020,1,orb_cpu,stereo,63.258745,64.689337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,64.974422,18.217190,1.906969,85.098581,404,359,358,0.886139,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,343,0.849010,0.333333,0.932020,0.618190,7.666087
81,2577291484020,1,xfeat_guided,temporal,39.413231,22.759592,4.724403,4.679694,17.174433,0.000834,15.891635,16.384262,1.622510,1.694552,600,600,62.172823,3.492521,0.675588,66.340932,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
81,2577291484020,1,orb_cpu,temporal,65.621967,63.258745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,128.880712,8.205339,0.569462,137.655513,527,526,526,0.998102,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
90,2578191503937,1,xfeat_star_coarse,stereo,39.550314,21.446917,3.856939,3.804897,15.931093,0.000833,17.050850,15.912260,2.711182,1.728802,600,600,39.907567,3.098477,0.639420,43.645464,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173,0.513353,0.750000,0.553901,-0.147601,13.252578
90,2578191503937,1,xfeat_star_fine,stereo,39.550314,21.446917,3.856939,3.804897,15.931093,0.000833,17.050850,15.912260,2.711182,1.728802,600,600,39.907567,3.098477,0.313460,54.103942,326,326,325,0.996933,0.979167,0.000000,1.435394,10.784438,0.334960,0.000958,9.332138,1.116090,188,0.576687,0.812500,0.639895,-0.025440,12.425990
90,2578191503937,1,orb_cpu,stereo,63.986082,64.802545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.293006,22.817675,4.592652,92.703333,409,355,354,0.865526,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,339,0.828851,0.333333,0.926328,0.587117,7.830921
91,2578281501270,1,xfeat_star_coarse,stereo,23.223136,39.207771,4.428360,4.367567,0.000958,17.230059,17.213059,15.911260,1.580551,1.698635,600,600,39.541898,1.620093,0.355711,41.517702,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175,0.519288,0.770833,0.571406,-0.154788,9.208929
