frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
20,2571081465434,-1,xfeat_star_coarse,stereo,22.873586,38.922310,3.980576,3.990369,0.000791,17.616262,17.639096,15.861057,1.252914,1.454539,600,600,39.207226,4.693367,2.029746,45.930339,384,384,384,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278,0.723958,0.458333,0.725846,0.204708,21.623881
20,2571081465434,-1,xfeat_star_fine,stereo,22.873586,38.922310,3.980576,3.990369,0.000791,17.616262,17.639096,15.861057,1.252914,1.454539,600,600,39.207226,4.693367,0.520916,56.477280,382,382,382,1.000000,0.500000,0.000000,1.247501,12.055771,0.367874,0.000791,10.414733,1.272039,321,0.840314,0.500000,0.870982,0.328636,14.678892
20,2571081465434,-1,orb_cpu,stereo,65.129723,67.255470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,67.527969,11.867230,1.271123,80.666322,395,361,361,0.913924,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,345,0.873418,0.333333,0.936223,0.642194,6.041114
21,2571171462517,-1,xfeat_star_coarse,stereo,39.071893,23.041002,4.651534,4.613117,17.156596,0.001000,15.843932,17.136054,1.419539,1.290706,600,600,39.363433,2.243080,0.553916,42.160429,384,384,384,1.000000,0.541667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281,0.731771,0.500000,0.724615,0.232412,7.605862
21,2571171462517,-1,xfeat_star_fine,stereo,39.071893,23.041002,4.651534,4.613117,17.156596,0.001000,15.843932,17.136054,1.419539,1.290706,600,600,39.363433,2.243080,0.326583,52.917869,381,381,380,0.997375,0.520833,0.000000,1.255005,10.984773,0.283374,0.000750,9.446192,1.254290,321,0.842520,0.500000,0.879463,0.385358,6.687614
21,2571171462517,-1,orb_cpu,stereo,64.879558,65.999097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599,600,66.254388,10.135317,2.336163,78.725868,403,357,356,0.883375,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.838710,0.333333,0.934257,0.557285,7.578987
21,2571171462517,-1,xfeat_guided,temporal,22.873586,39.071893,3.980576,4.651534,0.000791,17.156596,17.639096,15.843932,1.252914,1.419539,600,600,61.945479,5.251908,0.305207,67.502594,384,384,384,1.000000,0.541667,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
21,2571171462517,-1,orb_cpu,temporal,65.129723,64.879558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,130.009281,10.013941,0.698832,140.722054,526,525,525,0.998099,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
30,2572071470309,1,xfeat_star_coarse,stereo,40.085557,22.784919,4.770617,4.699950,16.662097,0.000750,17.392346,16.667597,1.260331,1.416247,600,600,40.331932,2.044371,0.403750,42.780053,384,384,384,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281,0.731771,0.458333,0.750847,0.233407,7.121238
30,2572071470309,1,xfeat_star_fine,stereo,40.085557,22.784919,4.770617,4.699950,16.662097,0.000750,17.392346,16.667597,1.260331,1.416247,600,600,40.331932,2.044371,0.314458,53.974409,381,381,381,1.000000,0.500000,0.000000,1.231964,11.283648,0.238500,0.000625,9.787734,1.256664,322,0.845144,0.479167,0.880908,0.399486,5.908657
30,2572071470309,1,orb_cpu,stereo,64.381766,66.084139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.517347,14.888059,2.275163,83.680569,395,353,352,0.891139,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.843038,0.333333,0.933896,0.573164,7.449446
31,2572161479393,1,xfeat_star_coarse,stereo,22.494045,38.479560,4.145743,4.113993,0.000833,17.080846,17.068096,15.874390,1.278956,1.410164,600,600,38.755685,2.381871,1.236873,42.374429,384,382,382,0.994792,0.479167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,287,0.747396,0.458333,0.742392,0.223379,7.432488
31,2572161479393,1,xfeat_star_fine,stereo,22.494045,38.479560,4.145743,4.113993,0.000833,17.080846,17.068096,15.874390,1.278956,1.410164,600,600,38.755685,2.381871,0.322666,52.267246,384,384,383,0.997396,0.479167,0.000000,1.232971,10.807024,0.279042,0.000500,9.290443,1.236831,325,0.846354,0.458333,0.883448,0.361147,14.654517
31,2572161479393,1,orb_cpu,stereo,61.378188,63.577726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,63.874601,12.861437,2.265746,79.001784,411,365,364,0.885645,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,347,0.844282,0.333333,0.932741,0.609955,7.802695
