frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,frontend_ms,track_total_ms
67,2575851483061,2,603,160,0.265340,0.750000,127,56.063672,7.976744,64.040416,78.088823
68,2575941489311,2,606,154,0.254125,0.708333,117,65.246165,14.577948,79.824113,103.560640
69,2576121486519,2,602,153,0.254153,0.750000,119,62.413792,14.500323,76.914115,102.218725
70,2576211494853,2,607,160,0.263591,0.708333,117,61.307293,8.207911,69.515204,84.972027
71,2576301492853,2,606,175,0.288779,0.750000,123,64.001541,8.349078,72.350619,88.009734
72,2576391492270,2,607,152,0.250412,0.708333,129,61.295959,14.793199,76.089158,100.920392
73,2576481495020,2,607,168,0.276771,0.729167,128,60.899252,7.603620,68.502872,89.275524
74,2576571485770,2,607,159,0.261944,0.687500,131,60.097835,14.825240,74.923075,90.635315
75,2576661489895,2,601,150,0.249584,0.750000,124,63.986792,14.251783,78.238575,97.075186
76,2576751496520,2,604,155,0.256623,0.708333,125,56.084130,6.542079,62.626209,77.353616
77,2576931498687,2,604,146,0.241722,0.729167,117,57.841045,6.649162,64.490207,79.779364
78,2577021495520,2,605,150,0.247934,0.666667,114,69.178371,14.719490,83.897861,105.814555
79,2577111489728,2,605,171,0.282645,0.708333,130,57.289670,15.630282,72.919952,92.809439
80,2577201491645,2,604,173,0.286424,0.770833,125,59.509794,16.094823,75.604617,106.996054
81,2577291484020,2,606,161,0.265677,0.770833,120,60.914543,15.216490,76.131033,97.352186
82,2577381494770,2,605,165,0.272727,0.708333,122,59.955503,13.964157,73.919660,96.883686
83,2577471493145,2,602,160,0.265781,0.729167,123,57.595128,14.967740,72.562868,95.007354
84,2577651488229,2,604,158,0.261589,0.729167,121,65.919373,14.578199,80.497572,102.937474
85,2577741498270,2,606,163,0.268977,0.687500,123,57.772712,14.807991,72.580703,96.827270
86,2577831505937,2,608,153,0.251645,0.750000,123,60.666794,8.717827,69.384621,90.905981
87,2577921488645,2,606,159,0.262376,0.687500,119,64.609999,15.341739,79.951738,105.304639
88,2578011493437,2,604,162,0.268212,0.708333,128,61.907709,8.091953,69.999662,84.896944
89,2578101498937,2,605,165,0.272727,0.666667,131,64.936248,8.281203,73.217451,89.852358
90,2578191503937,2,605,160,0.264463,0.750000,123,58.556795,8.563870,67.120665,90.637065
91,2578281501270,2,607,162,0.266886,0.770833,129,61.866376,14.593990,76.460366,99.796726
92,2578461505437,2,606,159,0.262376,0.645833,125,61.167751,8.034245,69.201996,84.766152
93,2578551490729,2,608,175,0.287829,0.729167,128,61.389210,16.074281,77.463491,102.035099
94,2578641495729,2,604,154,0.254967,0.708333,126,56.808462,8.395411,65.203873,88.452150
95,2578731521604,2,606,158,0.260726,0.729167,116,63.701374,12.817908,76.519282,95.745270
96,2578821526062,2,601,166,0.276206,0.729167,119,63.481833,15.511365,78.993198,97.504977
97,2578911500312,2,607,167,0.275124,0.770833,127,56.965046,7.623162,64.588208,81.317654
98,2579001500479,2,602,166,0.275748,0.708333,128,57.573545,13.296408,70.869953,90.346857
99,2579181494688,2,602,176,0.292359,0.729167,126,64.470458,14.847782,79.318240,102.846640
100,2579271529354,2,601,174,0.289517,0.750000,129,57.072879,15.688823,72.761702,91.146940
101,2579361495313,2,604,153,0.253311,0.729167,124,64.799041,14.148699,78.947740,103.095723
102,2579451496563,2,606,171,0.282178,0.729167,130,59.867002,15.857656,75.724658,99.242642
103,2579541509229,2,605,157,0.259504,0.729167,98,61.720668,9.543535,71.264203,92.028689
104,2579631502229,2,602,151,0.250831,0.625000,107,58.966836,14.257157,73.223993,91.995064
105,2579721491230,2,604,171,0.283113,0.604167,96,61.280001,15.445490,76.725491,99.395143
106,2579811516605,2,605,167,0.276033,0.666667,75,56.093713,12.742450,68.836163,85.147443
107,2579991513021,2,603,177,0.293532,0.729167,77,59.376711,7.268245,66.644956,81.948446
108,2580081505563,2,606,156,0.257426,0.645833,72,58.908336,9.991160,68.899496,86.398234
109,2580171508896,2,604,173,0.286424,0.666667,148,59.332710,16.481239,75.813949,94.508646
110,2580261503230,2,608,180,0.296053,0.666667,150,60.504793,16.564405,77.069198,91.730940
111,2580351508313,2,602,184,0.305648,0.770833,99,60.865501,8.683536,69.549037,84.394486
112,2580441540438,2,604,167,0.276490,0.645833,101,58.144879,7.813994,65.958873,79.618864
113,2580531501897,2,605,197,0.325620,0.750000,95,56.856338,8.386745,65.243083,78.156115
114,2580711507938,2,604,174,0.288079,0.729167,82,60.900793,8.208787,69.109580,90.036441
115,2580801502147,2,603,188,0.311774,0.708333,168,59.155710,17.288155,76.443865,96.050228
116,2580891500647,2,607,168,0.276771,0.729167,117,57.333837,7.125371,64.459208,80.604030
117,2580981502980,2,604,170,0.281457,0.687500,104,56.888921,7.138496,64.027417,78.842865
118,2581071511355,2,603,173,0.286899,0.750000,94,56.499171,16.072406,72.571577,98.260893
119,2581161509147,2,608,196,0.322368,0.708333,175,58.882711,15.774781,74.657492,96.560311
120,2581341517064,2,606,165,0.272277,0.687500,102,57.216462,6.731996,63.948458,78.111073
121,2581431510480,2,603,152,0.252073,0.687500,104,61.560167,9.068619,70.628786,87.041651
122,2581521501439,2,604,174,0.288079,0.666667,104,62.300375,16.101531,78.401906,100.443100
123,2581611511897,2,605,176,0.290909,0.708333,101,56.142504,16.564656,72.707160,95.747020
124,2581701505939,2,606,192,0.316832,0.729167,103,62.585250,14.241199,76.826449,99.515601
125,2581791510147,2,607,189,0.311367,0.750000,91,54.167131,14.154074,68.321205,81.627779
126,2581881503272,2,601,169,0.281198,0.729167,157,61.083334,15.710781,76.794115,100.992433
127,2582061504106,2,606,167,0.275578,0.687500,105,60.959418,7.043162,68.002580,81.358029
128,2582151506814,2,603,176,0.291874,0.729167,98,58.663878,16.631781,75.295659,94.858771
129,2582241514022,2,606,190,0.313531,0.729167,175,62.593125,17.260197,79.853322,100.427142
130,2582331513856,2,606,164,0.270627,0.791667,110,55.089422,8.242703,63.332125,76.391158
131,2582421519397,2,607,169,0.278418,0.708333,102,53.395756,15.498406,68.894162,96.808186
132,2582511502773,2,605,183,0.302479,0.687500,104,52.136841,16.397530,68.534371,89.562524
133,2582601504689,2,608,179,0.294408,0.645833,105,59.979793,15.461073,75.440866,98.311185
134,2582691505981,2,602,197,0.327243,0.750000,102,53.381632,8.913369,62.295001,80.607030
135,2582871544689,2,604,186,0.307947,0.750000,159,60.085710,8.257620,68.343330,86.493776
136,2582961519564,2,604,186,0.307947,0.708333,107,57.630753,7.281120,64.911873,78.896573
137,2583051511356,2,607,191,0.314662,0.708333,102,55.546505,9.465535,65.012040,79.948781
138,2583141516148,2,603,179,0.296849,0.708333,106,56.005838,16.508197,72.514035,93.348813
139,2583231512398,2,605,170,0.280992,0.687500,89,58.939670,16.014406,74.954076,98.215394
140,2583321508481,2,601,193,0.321131,0.750000,97,57.498837,17.290447,74.789284,97.115227
141,2583411508940,2,602,183,0.303987,0.750000,84,62.861584,16.565531,79.427115,101.345475
142,2583591521481,2,603,173,0.286899,0.750000,82,55.687797,15.713114,71.400911,84.113653
143,2583681507523,2,603,196,0.325041,0.666667,79,54.301006,17.404572,71.705578,95.608520
144,2583771517148,2,603,189,0.313433,0.687500,80,56.414838,16.837655,73.252493,93.611354
145,2583861512981,2,605,155,0.256198,0.666667,141,55.982338,6.642163,62.624501,81.308863
146,2583951514690,2,603,156,0.258706,0.666667,100,58.190670,6.604787,64.795457,77.527657
147,2584041525565,2,605,174,0.287603,0.729167,102,53.702089,10.099160,63.801249,80.816863
148,2584131526315,2,604,175,0.289735,0.645833,83,55.646089,7.894203,63.540292,75.746242
149,2584311525690,2,603,179,0.296849,0.687500,152,60.222085,16.084948,76.307033,99.050226
150,2584401515940,2,603,176,0.291874,0.770833,109,53.660173,6.689871,60.350044,72.948660
151,2584491539523,2,604,158,0.261589,0.708333,96,53.354465,8.267037,61.621502,78.986531
152,2584581520273,2,605,181,0.299174,0.708333,90,57.236338,14.315824,71.552162,92.692397
153,2584671510607,2,603,174,0.288557,0.666667,161,57.147379,8.650535,65.797914,82.918654
154,2584761513815,2,604,172,0.284768,0.687500,103,53.753797,6.728204,60.482001,73.994159
155,2584851512107,2,602,180,0.299003,0.770833,104,52.049133,8.699703,60.748836,74.786076
156,2585031534649,2,605,173,0.285950,0.729167,83,60.712084,8.990828,69.702912,82.965070
157,2585121530232,2,604,181,0.299669,0.708333,160,60.394834,16.586114,76.980948,94.578604
158,2585211519190,2,607,164,0.270181,0.666667,117,59.857711,6.541537,66.399248,80.507238
159,2585301525482,2,603,149,0.247098,0.687500,98,53.302589,7.861078,61.163667,73.615409
160,2585391530899,2,604,173,0.286424,0.729167,90,62.124793,12.132492,74.257285,98.365268
161,2585481522149,2,605,168,0.277686,0.729167,80,55.411796,15.723490,71.135286,89.056399
162,2585571526107,2,604,155,0.256623,0.687500,76,59.799419,6.731746,66.531165,83.813153
163,2585751523399,2,602,163,0.270764,0.729167,70,60.690710,15.007657,75.698367,96.643728
164,2585841530482,2,604,157,0.259934,0.750000,142,56.382671,13.940991,70.323662,85.403401
165,2585931523107,2,603,146,0.242123,0.666667,106,63.122125,6.002996,69.125121,81.475487
166,2586021528108,2,603,152,0.252073,0.708333,86,53.638381,6.175829,59.814210,72.504827
167,2586111518149,2,600,165,0.275000,0.604167,85,57.469879,11.913159,69.383038,87.621484
168,2586201531316,2,605,177,0.292562,0.708333,75,63.187083,12.589241,75.776324,93.904521
169,2586291527941,2,606,153,0.252475,0.666667,69,62.689917,14.461949,77.151866,97.370852
170,2586381516566,2,604,147,0.243377,0.645833,63,55.462172,6.532329,61.994501,72.509785
171,2586561521983,2,602,167,0.277409,0.645833,143,59.500919,15.830198,75.331117,93.036563
172,2586651525441,2,604,158,0.261589,0.645833,87,54.201089,6.369329,60.570418,71.335328
173,2586741528816,2,602,166,0.275748,0.645833,87,51.526383,6.861579,58.387962,69.073830
174,2586831523316,2,606,159,0.262376,0.708333,62,58.892836,13.427532,72.320368,90.871648
175,2586921520733,2,605,173,0.285950,0.729167,65,56.666296,16.650073,73.316369,87.904191
176,2587011529608,2,604,158,0.261589,0.729167,63,63.052958,8.168787,71.221745,85.455776
177,2587101526650,2,606,179,0.295380,0.750000,162,57.139462,16.382114,73.521576,90.327440
178,2587281538608,2,608,184,0.302632,0.645833,96,61.436292,6.979662,68.415954,80.861405
179,2587371533775,2,604,174,0.288079,0.604167,90,51.145424,6.915370,58.060794,68.031371
180,2587461523650,2,606,188,0.310231,0.645833,89,55.892171,14.810115,70.702286,86.398193
181,2587551526650,2,604,168,0.278146,0.750000,80,57.205587,6.945579,64.151166,80.983488
182,2587641526400,2,606,171,0.282178,0.645833,75,60.363169,15.925490,76.288659,96.628602
183,2587731548275,2,601,186,0.309484,0.666667,140,55.798546,10.616285,66.414831,84.743527
184,2587821563192,2,605,186,0.307438,0.666667,99,58.569794,7.292828,65.862622,78.894573
185,2588001534483,2,603,205,0.339967,0.666667,89,49.348509,7.587078,56.935587,68.648663
186,2588091524234,2,605,198,0.327273,0.666667,153,56.199088,17.698530,73.897618,91.918481
187,2588181536025,2,603,168,0.278607,0.562500,111,60.503085,6.574329,67.077414,81.404196
188,2588271529692,2,606,176,0.290429,0.625000,87,53.033048,6.991703,60.024751,72.552535
189,2588361523484,2,605,181,0.299174,0.666667,77,56.719004,16.682697,73.401701,90.990231
190,2588451552984,2,604,191,0.316225,0.687500,74,61.479001,17.675572,79.154573,98.312268
191,2588541527025,2,603,208,0.344942,0.687500,159,55.762296,18.238488,74.000784,91.521689
192,2588721535567,2,603,208,0.344942,0.645833,174,61.397084,8.086786,69.483870,82.931612
193,2588811542401,2,603,165,0.273632,0.666667,100,53.471256,6.974870,60.446126,74.211034
194,2588901542734,2,602,179,0.297342,0.645833,97,52.302965,7.309871,59.612836,72.085119
195,2588991535359,2,605,179,0.295868,0.604167,153,52.415924,9.176328,61.592252,76.359991
196,2589081532859,2,602,197,0.327243,0.708333,110,55.946629,7.357703,63.304332,78.146198
197,2589171527984,2,605,193,0.319008,0.729167,167,54.289464,7.334953,61.624417,75.171700
198,2589261533734,2,605,180,0.297521,0.708333,101,54.109631,6.949121,61.058752,74.442784
199,2589351537817,2,604,198,0.327815,0.708333,171,50.920717,7.623120,58.543837,71.123120
200,2589531530568,2,601,208,0.346090,0.687500,182,53.106839,7.762536,60.869375,75.461950
201,2589621546568,2,600,195,0.325000,0.666667,114,49.980633,7.471745,57.452378,72.069535
202,2589711531484,2,601,221,0.367720,0.708333,186,48.899093,8.064661,56.963754,70.786536
203,2589801541943,2,604,196,0.324503,0.750000,169,51.067007,7.485537,58.552544,72.838827
204,2589891546484,2,606,209,0.344884,0.687500,111,52.315216,7.988578,60.303794,74.629659
205,2589981551818,2,603,203,0.336650,0.729167,167,47.947218,7.688120,55.635338,68.827038
206,2590161539901,2,603,215,0.356551,0.708333,173,51.339341,7.992412,59.331753,73.619368
207,2590251544526,2,605,209,0.345455,0.750000,128,51.601299,8.046411,59.647710,74.138159
208,2590341537526,2,602,216,0.358804,0.812500,188,50.479300,8.413952,58.893252,74.560075
209,2590431532568,2,600,198,0.330000,0.770833,116,49.867717,8.300453,58.168170,71.988452
210,2590521622443,2,603,217,0.359867,0.729167,179,52.986631,8.319494,61.306125,75.643283
211,2590611631985,2,603,194,0.321725,0.812500,111,52.733048,7.791453,60.524501,75.781283
212,2590701544360,2,605,224,0.370248,0.812500,185,52.967673,9.038369,62.006042,77.257865
213,2590791539943,2,602,213,0.353821,0.791667,124,50.210716,8.529953,58.740669,73.690284
214,2590971531402,2,601,224,0.372712,0.833333,174,50.393008,8.730995,59.124003,73.017868
215,2591061554818,2,601,198,0.329451,0.854167,108,51.329008,7.782787,59.111795,73.384326
216,2591151562152,2,603,225,0.373134,0.833333,197,53.078090,8.794869,61.872959,75.727783
217,2591241546443,2,601,228,0.379368,0.854167,135,48.344093,9.003619,57.347712,73.790909
218,2591331549693,2,607,235,0.387150,0.895833,199,50.737841,9.404411,60.142252,76.181491
219,2591421550110,2,604,220,0.364238,0.854167,137,49.640134,9.068453,58.708587,75.359033
220,2591511565568,2,603,241,0.399668,0.833333,118,47.795302,9.520077,57.315379,73.228118
221,2591691540444,2,601,227,0.377704,0.812500,172,50.923174,8.567827,59.491001,73.436493
222,2591781539735,2,602,245,0.406977,0.812500,194,49.217384,9.753660,58.971044,74.422617
223,2591871546152,2,601,210,0.349418,0.770833,200,52.521506,8.753786,61.275292,79.281864
224,2591961568860,2,600,247,0.411667,0.729167,137,49.226676,9.920702,59.147378,77.239865
225,2592051547402,2,602,219,0.363787,0.729167,192,48.840843,9.665827,58.506670,75.665658
226,2592141563069,2,601,226,0.376040,0.729167,158,51.544008,9.711285,61.255293,80.333530
227,2592231553735,2,601,214,0.356073,0.729167,152,49.639300,9.413369,59.052669,78.280115
228,2592411547902,2,600,234,0.390000,0.687500,144,47.093968,9.363744,56.457712,74.278576
229,2592501561986,2,601,231,0.384359,0.750000,134,50.675758,9.964785,60.640543,76.896699
230,2592591563736,2,603,230,0.381426,0.645833,122,46.132511,10.262910,56.395421,72.493743
231,2592681564361,2,601,240,0.399334,0.708333,199,44.961887,10.398201,55.360088,72.170369
232,2592771562819,2,600,260,0.433333,0.729167,213,47.424260,11.079785,58.504045,76.759699
233,2592861536569,2,602,245,0.406977,0.812500,161,50.368592,10.210951,60.579543,80.145530
234,2592951559402,2,602,264,0.438538,0.833333,228,47.935509,10.840409,58.775918,78.614406
235,2593041544778,2,602,247,0.410299,0.833333,222,47.848760,10.503909,58.352669,76.744283
236,2593221608361,2,601,233,0.387687,0.812500,105,47.983884,10.103702,58.087586,74.918325
237,2593311574319,2,601,248,0.412646,0.833333,111,46.935135,10.020660,56.955795,72.867785
238,2593401557111,2,601,260,0.432612,0.833333,100,51.558341,10.388909,61.947250,77.431282
239,2593491549569,2,602,230,0.382060,0.770833,106,50.046884,9.829535,59.876419,74.985575
240,2593581543194,2,604,248,0.410596,0.812500,102,49.183509,9.908785,59.092294,74.151118
241,2593671559611,2,602,256,0.425249,0.875000,89,48.595134,9.848993,58.444127,72.988659
242,2593761546361,2,601,230,0.382695,0.791667,95,49.883008,9.736577,59.619585,74.734700
243,2593941573945,2,601,233,0.387687,0.812500,145,47.703593,10.775660,58.479253,72.303494
244,2594031567028,2,604,256,0.423841,0.875000,109,55.118380,9.905577,65.023957,80.080696
245,2594121549111,2,603,228,0.378109,0.750000,101,48.347759,9.198702,57.546461,71.388285
246,2594211553695,2,601,249,0.414309,0.812500,97,50.322966,9.915785,60.238751,75.733199
247,2594301571903,2,602,245,0.406977,0.750000,98,49.342133,9.253119,58.595252,72.103785
248,2594391559237,2,603,253,0.419569,0.812500,84,51.068216,9.179952,60.248168,73.996659
249,2594481552695,2,601,262,0.435940,0.770833,86,48.585343,9.829535,58.414878,71.269036
250,2594661566570,2,601,260,0.432612,0.812500,83,50.760800,9.673243,60.434043,72.829034
251,2594751555028,2,602,279,0.463455,0.791667,137,48.568635,12.334075,60.902710,73.182909
252,2594841574237,2,603,294,0.487562,0.916667,131,48.495676,10.653326,59.149002,75.093117
253,2594931541945,2,601,254,0.422629,0.791667,124,47.238594,9.816452,57.055046,73.604409
254,2595021590945,2,602,284,0.471761,0.895833,127,47.565968,10.377326,57.943294,73.140160
255,2595111558654,2,601,261,0.434276,0.833333,115,49.810383,10.181535,59.991918,75.163700
256,2595201565487,2,601,282,0.469218,0.812500,117,52.169966,11.291451,63.461417,78.961489
257,2595381553029,2,604,236,0.390728,0.895833,99,52.115590,9.868160,61.983750,76.802366
258,2595471573320,2,601,257,0.427621,0.895833,100,51.174633,9.900410,61.075043,75.356241
259,2595561567487,2,602,262,0.435216,0.875000,90,52.263966,10.269034,62.533000,75.592491
260,2595651569362,2,601,267,0.444260,0.916667,95,53.994005,23.820859,77.814864,96.371186
261,2595741559945,2,602,271,0.450166,0.895833,98,59.143877,23.325443,82.469320,102.383057
262,2595831553571,2,603,248,0.411277,0.875000,87,55.979921,12.157784,68.137705,82.984861
263,2595921555279,2,602,256,0.425249,0.895833,90,58.997752,24.341817,83.339569,100.242266
264,2596101575612,2,601,246,0.409318,0.791667,168,53.186465,10.501493,63.687958,81.851695
265,2596191608612,2,603,271,0.449420,0.812500,129,58.445461,10.035035,68.480496,86.326693
266,2596281555821,2,600,256,0.426667,0.895833,131,48.664884,9.846118,58.511002,74.834867
267,2596371549612,2,601,235,0.391015,0.833333,125,48.210927,9.311661,57.522588,72.851952
268,2596461558321,2,602,255,0.423588,0.791667,127,51.377674,9.906702,61.284376,78.103782
269,2596551553654,2,604,253,0.418874,0.937500,115,46.193553,9.487327,55.680880,71.105994
270,2596641604738,2,602,271,0.450166,0.875000,119,49.687301,10.782701,60.470002,77.254823
271,2596731559446,2,603,282,0.467662,0.833333,108,59.734668,24.969858,84.704526,108.041802
272,2596911630654,2,607,268,0.441516,0.812500,141,52.393090,11.622492,64.015582,75.793741
273,2597001554446,2,606,288,0.475248,0.812500,100,58.844919,10.534660,69.379579,81.520362
274,2597091565446,2,604,262,0.433775,0.937500,97,51.328133,14.857698,66.185831,84.099944
275,2597181571946,2,602,289,0.480066,0.895833,100,59.916835,24.705858,84.622693,105.605096
276,2597271560863,2,605,292,0.482645,0.708333,101,52.601882,13.693991,66.295873,81.220070
277,2597361556238,2,604,279,0.461921,0.729167,89,56.591254,25.265525,81.856779,96.341894
278,2597451558238,2,603,275,0.456053,0.791667,89,60.891751,24.661691,85.553442,100.727099
279,2597631566030,2,604,280,0.463576,0.895833,66,64.452832,25.193608,89.646440,104.435472
280,2597721589446,2,603,273,0.452736,0.791667,144,56.468879,24.791942,81.260821,97.934643
281,2597811572530,2,602,263,0.436877,0.833333,98,53.471172,12.165159,65.636331,77.792906
282,2597901557655,2,603,270,0.447761,0.812500,89,48.093968,10.875243,58.969211,72.254369
283,2597991558947,2,604,261,0.432119,0.812500,86,60.257960,24.069525,84.327485,104.477638
284,2598081569613,2,606,255,0.420792,0.770833,90,54.497464,23.755901,78.253365,93.053229
285,2598171564822,2,604,286,0.473510,0.875000,89,60.501085,25.505692,86.006777,103.105264
286,2598351574697,2,604,288,0.476821,0.770833,86,55.737088,13.884824,69.621912,81.780862
287,2598441575155,2,603,297,0.492537,0.895833,86,52.610090,26.941315,79.551405,93.320063
288,2598531561738,2,605,304,0.502479,0.895833,83,57.078920,26.691482,83.770402,103.850764
289,2598621558447,2,605,285,0.471074,0.812500,88,55.494130,25.410733,80.904863,94.759562
290,2598711564989,2,604,278,0.460265,0.833333,76,57.792794,20.540570,78.333364,90.963147
291,2598801568989,2,605,262,0.433058,0.895833,79,60.655459,23.782650,84.438109,98.512351
292,2598891559822,2,606,281,0.463696,0.895833,82,58.319794,25.315316,83.635110,100.026850
293,2599071571780,2,604,249,0.412252,0.854167,148,54.055881,14.314616,68.370497,82.154320
294,2599161588322,2,605,268,0.442975,0.854167,114,62.490125,9.970993,72.461118,85.082401
295,2599251567989,2,605,261,0.431405,0.812500,122,51.421216,10.797201,62.218417,79.018489
296,2599341573864,2,602,287,0.476744,0.854167,112,59.313877,25.212150,84.526027,101.401057
297,2599431580364,2,601,279,0.464226,0.833333,111,52.762340,23.211568,75.973908,91.351064
