frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
41,2573241482810,1,xfeat_star_coarse,stereo,21.875424,37.305791,4.763094,4.690218,0.000917,15.651410,15.630243,15.466493,1.480920,1.497378,600,600,37.676459,1.612962,0.364376,39.653797,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174,0.491525,0.770833,0.505437,-0.253288,6.924974
41,2573241482810,1,xfeat_star_fine,stereo,21.875424,37.305791,4.763094,4.690218,0.000917,15.651410,15.630243,15.466493,1.480920,1.497378,600,600,37.676459,1.612962,0.306501,50.550779,342,342,339,0.991228,0.979167,0.000000,1.433502,10.954857,0.264250,0.000709,9.527562,1.162086,195,0.570175,0.812500,0.633217,-0.064643,7.844059
41,2573241482810,1,orb_cpu,stereo,65.378687,59.952800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.650313,19.721253,2.741339,88.112905,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,7.693268
41,2573241482810,1,xfeat_guided,temporal,23.508719,21.875424,4.746760,4.763094,0.001333,0.000917,17.299206,15.630243,1.461253,1.480920,600,600,45.384143,3.539800,0.682793,49.606736,384,381,381,0.992188,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,63.716017,65.378687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.094704,10.122147,0.787668,140.004519,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
50,2574141488394,1,xfeat_star_coarse,stereo,21.481964,38.244085,3.933175,3.896384,0.000833,15.896786,15.880078,16.761245,1.667628,1.689587,600,600,38.569878,1.743420,0.286126,40.599424,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.519774,0.729167,0.549691,-0.169293,7.044849
50,2574141488394,1,xfeat_star_fine,stereo,21.481964,38.244085,3.933175,3.896384,0.000833,15.896786,15.880078,16.761245,1.667628,1.689587,600,600,38.569878,1.743420,0.473793,51.500740,348,348,346,0.994253,0.979167,0.000000,1.476913,10.713649,0.273418,0.000458,9.292146,1.147419,216,0.620690,0.750000,0.661864,-0.047453,13.393696
50,2574141488394,1,orb_cpu,stereo,63.404183,64.804811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.321187,15.092826,2.128213,82.542226,408,366,362,0.887255,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,346,0.848039,0.333333,0.937371,0.592056,7.841059
51,2574231483935,1,xfeat_star_coarse,stereo,39.133420,23.097093,4.013259,3.968259,17.636872,0.000750,15.873619,17.617581,1.609420,1.510337,600,600,39.418671,1.666921,0.358418,41.444010,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168,0.489796,0.687500,0.504836,-0.161671,6.786848
51,2574231483935,1,xfeat_star_fine,stereo,39.133420,23.097093,4.013259,3.968259,17.636872,0.000750,15.873619,17.617581,1.609420,1.510337,600,600,39.418671,1.666921,0.246833,52.055365,334,334,334,1.000000,0.979167,0.000000,1.551804,10.722940,0.286375,0.000583,9.284896,1.150877,194,0.580838,0.812500,0.630529,-0.048668,12.079444
51,2574231483935,1,orb_cpu,stereo,62.950557,57.996296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,63.170974,10.693941,1.617796,75.482711,411,377,377,0.917275,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,360,0.875912,0.333333,0.934620,0.618671,7.862059
51,2574231483935,1,xfeat_guided,temporal,21.481964,39.133420,3.933175,4.013259,0.000833,17.636872,15.880078,15.873619,1.667628,1.609420,600,600,60.615384,3.534508,0.791085,64.940977,384,380,380,0.989583,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
51,2574231483935,1,orb_cpu,temporal,63.404183,62.950557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,126.354740,10.121022,0.678835,137.154597,523,518,518,0.990440,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
60,2575131484561,1,xfeat_star_coarse,stereo,22.770259,38.716878,4.696052,4.619594,0.001000,16.575995,16.562745,15.871202,1.510212,1.649921,600,600,39.361546,1.419878,0.302667,41.084091,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183,0.524355,0.750000,0.545719,-0.124783,25.140931
60,2575131484561,1,xfeat_star_fine,stereo,22.770259,38.716878,4.696052,4.619594,0.001000,16.575995,16.562745,15.871202,1.510212,1.649921,600,600,39.361546,1.419878,0.315543,52.181784,338,338,335,0.991124,0.979167,0.000000,1.535706,11.084817,0.551502,0.001459,9.395562,1.135628,197,0.582840,0.812500,0.652918,-0.010025,23.953928
60,2575131484561,1,orb_cpu,stereo,65.029020,66.348023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,596,66.597648,20.118045,4.957928,91.673621,417,365,344,0.824940,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.798561,0.333333,0.933839,0.590659,10.192856
61,2575221484144,1,xfeat_star_coarse,stereo,22.336342,38.764419,4.754553,4.658427,0.001083,15.877827,15.853160,16.538162,1.727213,1.689795,600,600,39.164171,1.392586,0.387542,40.944299,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172,0.492837,0.791667,0.514684,-0.188070,5.497054
61,2575221484144,1,xfeat_star_fine,stereo,22.336342,38.764419,4.754553,4.658427,0.001083,15.877827,15.853160,16.538162,1.727213,1.689795,600,600,39.164171,1.392586,0.613668,54.478455,335,335,334,0.997015,0.979167,0.000000,1.470192,13.308030,0.239251,0.000625,10.304898,2.763089,187,0.558209,0.812500,0.625235,-0.030575,12.937362
61,2575221484144,1,orb_cpu,stereo,64.112476,65.440396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.671188,17.080788,2.056337,84.808313,413,373,372,0.900726,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,359,0.869249,0.333333,0.935457,0.602736,7.854768
61,2575221484144,1,xfeat_guided,temporal,22.770259,22.336342,4.696052,4.754553,0.001000,0.001083,16.562745,15.853160,1.510212,1.727213,600,600,45.106601,3.506716,0.595585,49.208902,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
61,2575221484144,1,orb_cpu,temporal,65.029020,64.112476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.141496,10.040939,0.804794,139.987229,526,518,518,0.984791,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
70,2576211494853,1,xfeat_star_coarse,stereo,33.861284,49.838277,15.091325,14.927950,0.001083,17.316580,17.296497,15.900410,1.472087,1.692920,600,600,50.386070,1.627920,0.269084,52.283074,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171,0.498542,0.750000,0.525115,-0.205548,7.001474
70,2576211494853,1,xfeat_star_fine,stereo,33.861284,49.838277,15.091325,14.927950,0.001083,17.316580,17.296497,15.900410,1.472087,1.692920,600,600,50.386070,1.627920,0.299709,65.814729,331,331,329,0.993958,0.979167,0.000000,1.504028,13.501030,0.364543,0.000875,12.006360,1.128919,193,0.583082,0.812500,0.644339,-0.052252,5.289220
70,2576211494853,1,orb_cpu,stereo,63.971850,65.737646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,66.172689,9.070187,2.059838,77.302714,408,369,367,0.899510,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,354,0.867647,0.333333,0.932087,0.623808,7.757267
71,2576301492853,1,xfeat_star_coarse,stereo,39.320670,23.228926,4.656510,4.604635,17.142455,0.000875,15.872077,17.125872,1.649503,1.497336,600,600,39.655755,1.622753,0.273459,41.551967,349,349,349,1.000000,0.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.472779,0.708333,0.493194,-0.188361,6.849348
71,2576301492853,1,xfeat_star_fine,stereo,39.320670,23.228926,4.656510,4.604635,17.142455,0.000875,15.872077,17.125872,1.649503,1.497336,600,600,39.655755,1.622753,0.351876,52.327158,340,340,339,0.997059,0.958333,0.000000,1.466553,10.696774,0.243751,0.000709,9.305687,1.146461,195,0.573529,0.812500,0.611790,-0.070094,6.679098
71,2576301492853,1,orb_cpu,stereo,59.212964,60.839635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,61.157135,11.996402,2.718256,75.871793,424,370,367,0.865566,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,350,0.825472,0.333333,0.929648,0.569531,8.103393
71,2576301492853,1,xfeat_guided,temporal,33.861284,39.320670,15.091325,4.656510,0.001083,17.142455,17.296497,15.872077,1.472087,1.649503,600,600,73.181954,3.558800,0.768460,77.509214,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
71,2576301492853,1,orb_cpu,temporal,63.971850,59.212964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,123.184814,10.255315,0.660376,134.100505,522,516,516,0.988506,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
80,2577201491645,1,xfeat_star_coarse,stereo,23.171676,39.097545,4.720010,4.656719,0.001167,16.954912,16.967413,15.864327,1.482836,1.621337,600,600,39.677005,5.664054,1.607671,46.948730,350,350,350,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187,0.534286,0.770833,0.540686,-0.115206,26.277016
80,2577201491645,1,xfeat_star_fine,stereo,23.171676,39.097545,4.720010,4.656719,0.001167,16.954912,16.967413,15.864327,1.482836,1.621337,600,600,39.677005,5.664054,0.302543,56.726752,337,337,335,0.994065,0.979167,0.000000,1.538574,11.083150,0.558460,0.001208,9.384021,1.138919,203,0.602374,0.812500,0.650341,0.037145,24.779846
80,2577201491645,1,orb_cpu,stereo,66.011605,65.637520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.272480,21.981340,4.017717,92.271537,408,363,361,0.884804,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,344,0.843137,0.333333,0.937758,0.611902,8.731769
81,2577291484020,1,xfeat_star_coarse,stereo,39.066211,22.322674,4.824760,4.705927,15.862911,0.001291,16.690162,15.897494,1.688253,1.717670,600,600,39.377046,1.364337,0.296334,41.037717,335,335,335,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178,0.531343,0.729167,0.566930,-0.190701,5.295053
81,2577291484020,1,xfeat_star_fine,stereo,39.066211,22.322674,4.824760,4.705927,15.862911,0.001291,16.690162,15.897494,1.688253,1.717670,600,600,39.377046,1.364337,0.618793,54.521997,326,326,323,0.990798,0.979167,0.000000,1.501465,13.161821,0.234334,0.000459,10.306356,2.620422,185,0.567485,0.750000,0.646663,-0.080822,11.698359
81,2577291484020,1,orb_cpu,stereo,63.963100,65.250812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.544145,8.076518,1.537711,75.158374,404,359,358,0.886139,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,343,0.849010,0.333333,0.932020,0.618190,7.293600
81,2577291484020,1,xfeat_guided,temporal,23.171676,39.066211,4.720010,4.824760,0.001167,15.862911,16.967413,16.690162,1.482836,1.688253,600,600,62.237887,3.563633,0.683835,66.485355,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
81,2577291484020,1,orb_cpu,temporal,66.011605,63.963100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,129.974705,10.092356,0.708834,140.775895,527,526,526,0.998102,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
90,2578191503937,1,xfeat_star_coarse,stereo,21.407797,37.969834,3.846258,3.802842,0.000958,15.910994,15.889286,16.608203,1.671045,1.647670,600,600,38.376210,1.599796,0.356459,40.332465,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173,0.513353,0.750000,0.553901,-0.147601,6.816640
90,2578191503937,1,xfeat_star_fine,stereo,21.407797,37.969834,3.846258,3.802842,0.000958,15.910994,15.889286,16.608203,1.671045,1.647670,600,600,38.376210,1.599796,0.359542,54.169412,326,326,325,0.996933,0.979167,0.000000,1.435394,13.833864,0.373710,0.001083,12.106277,1.352544,188,0.576687,0.812500,0.639895,-0.025440,6.415723
90,2578191503937,1,orb_cpu,stereo,63.474807,65.449728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.949146,17.022663,2.887965,85.859774,409,355,354,0.865526,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,339,0.828851,0.333333,0.926328,0.587117,7.720975
91,2578281501270,1,xfeat_star_coarse,stereo,22.931175,39.101795,4.618968,4.579177,0.001083,16.858287,16.836829,15.897161,1.474003,1.766962,600,600,39.417754,1.616421,0.357542,41.391717,337,337,337,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175,0.519288,0.770833,0.571406,-0.154788,6.635723
