method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,1,2569101470849,,207.87548302905634,10.70733298547566,352,351,0.9971590909090909,1.0,209,209,148,0.7081339712918661,0.6875,0.7786943316459656,138,1,128,0.927536231884058,0.5506727695465088,1.012933588027954,0.6458333333333334,0.00042179956922546645,0.0039700224683764445,0.9148439858108759
xfeat_grid16_fine,11,2570181473058,,209.13598797051236,12.718299985863268,351,348,0.9914529914529915,0.9791666666666666,198,198,149,0.7525252525252525,0.6875,0.7793044447898865,136,1,135,0.9926470588235294,0.6201555132865906,1.025925636291504,0.6875,0.0006782476169679003,0.003849029060944122,0.750813982449472
xfeat_grid16_fine,21,2571171462517,True,203.3571260399185,12.152676994446665,333,329,0.987987987987988,0.8958333333333334,190,189,137,0.7210526315789474,0.7083333333333334,0.7780565619468689,129,1,103,0.7984496124031008,0.5783666968345642,0.9631276726722717,0.5625,0.0019926316392794583,0.004326992876279449,1.1626710183918476
xfeat_grid16_fine,31,2572161479393,True,200.42167697101831,12.059592991136014,335,329,0.982089552238806,0.9166666666666666,216,216,150,0.6944444444444444,0.75,0.7510759234428406,134,1,124,0.9253731343283582,0.5537304878234863,0.9616112411022186,0.6458333333333334,0.002824842420423275,0.004062484698259078,1.0033189901150763
xfeat_grid16_fine,41,2573241482810,True,203.094913973473,10.873807012103498,338,336,0.9940828402366864,0.9375,193,193,139,0.7202072538860104,0.7291666666666666,0.7825291156768799,125,1,113,0.904,0.6039406061172485,1.005729341506958,0.625,0.001684674502204343,0.003564150445933812,0.7861469639465213
xfeat_grid16_fine,51,2574231483935,True,201.71940000727773,10.804327030200511,335,329,0.982089552238806,0.9375,210,209,151,0.719047619047619,0.75,0.7368959188461304,133,1,126,0.9473684210526315,0.5051524043083191,0.9439504742622375,0.7083333333333334,0.0007157445942846595,0.0038780510316634687,0.7025609957054257
xfeat_grid16_fine,61,2575221484144,True,202.93179096188396,11.771472985856235,335,331,0.9880597014925373,0.9375,218,216,149,0.6834862385321101,0.7083333333333334,0.7614818811416626,134,1,133,0.9925373134328358,0.5819264650344849,0.9936480998992919,0.6875,0.0005752588786055245,0.0037424698855858898,0.6040310254320502
xfeat_grid16_fine,71,2576301492853,True,206.05389506090432,10.766758001409471,337,334,0.9910979228486647,0.9166666666666666,208,206,149,0.7163461538461539,0.7291666666666666,0.7694128751754761,134,1,126,0.9402985074626866,0.5739048719406128,1.000167578458786,0.7083333333333334,0.000500211450530973,0.004072432873181247,0.6771429907530546
xfeat_grid16_fine,81,2577291484020,True,201.45788602530956,10.591693979222327,336,332,0.9880952380952381,0.9375,208,205,145,0.6971153846153846,0.7083333333333334,0.778815507888794,125,1,107,0.856,0.44407984614372253,0.907490587234497,0.5208333333333334,0.011241255464802672,0.004115586029192884,1.0390719980932772
xfeat_grid16_fine,91,2578281501270,True,211.70755196362734,10.748672008048743,335,332,0.991044776119403,0.9375,206,203,144,0.6990291262135923,0.7291666666666666,0.7820231318473816,128,1,110,0.859375,0.46068239212036133,0.8891421854496003,0.5416666666666666,0.011616749270219152,0.004136013021184944,0.8744129445403814
xfeat_grid16_fine,101,2579361495313,True,209.52326600672677,10.845455981325358,335,333,0.9940298507462687,0.9375,216,213,152,0.7037037037037037,0.7291666666666666,0.7685538530349731,135,1,114,0.8444444444444444,0.510025680065155,0.8678041934967041,0.6041666666666666,0.009336618794950815,0.004652537787798824,0.9671470033936203
xfeat_grid16_fine,111,2580351508313,True,204.50499397702515,9.628875995986164,236,212,0.8983050847457628,0.8125,223,223,168,0.7533632286995515,0.8125,0.8193000555038452,119,1,96,0.8067226890756303,0.7455392479896545,1.3782964944839478,0.5833333333333334,0.021885435560261055,0.004244141469387422,1.1406749836169183
xfeat_grid16_fine,121,2581431510480,True,209.88303102785721,8.124526008032262,221,190,0.8597285067873304,0.7708333333333334,215,213,166,0.772093023255814,0.8541666666666666,0.7929836511611938,119,1,104,0.8739495798319328,0.8020263910293579,1.3028552889823914,0.5208333333333334,0.019206021385369927,0.0028668207312654063,0.8546509779989719
xfeat_grid16_fine,131,2582421519397,True,198.90768895857036,9.074633999262005,221,182,0.8235294117647058,0.7083333333333334,205,205,140,0.6829268292682927,0.7291666666666666,0.7679662704467773,98,1,81,0.826530612244898,0.703723132610321,1.3510053157806396,0.4375,0.04044712745761948,0.0023336590672262017,0.9299279772676528
xfeat_grid16_fine,141,2583411508940,True,205.40328905917704,9.266318054869771,231,194,0.8398268398268398,0.75,229,226,167,0.7292576419213974,0.8333333333333334,0.8016195893287659,129,1,106,0.8217054263565892,0.8444275856018066,1.3292702436447144,0.5625,0.02587910787003772,0.005524016086434056,1.4310990227386355
xfeat_grid16_fine,151,2584491539523,True,206.913853995502,9.702896000817418,215,173,0.8046511627906977,0.6875,204,204,152,0.7450980392156863,0.7916666666666666,0.8090102672576904,110,1,89,0.8090909090909091,0.5026220083236694,1.0011061668395995,0.4166666666666667,0.010423271619841188,0.002204038348336519,1.009394007269293
xfeat_grid16_fine,161,2585481522149,True,202.74450699798763,10.061612993013114,232,178,0.7672413793103449,0.7708333333333334,214,211,140,0.6542056074766355,0.7708333333333334,0.6985114812850952,103,1,81,0.7864077669902912,0.651211678981781,1.4092642068862915,0.3958333333333333,0.008273347028970906,0.0048856080081539875,1.169236027635634
xfeat_grid16_fine,171,2586561521983,True,204.67768498929217,8.966607041656971,178,132,0.7415730337078652,0.6666666666666666,218,213,146,0.6697247706422018,0.7916666666666666,0.7652460336685181,93,1,73,0.7849462365591398,0.7589753866195679,1.213181972503662,0.375,0.013105907439203614,0.005499075192062511,2.487068995833397
xfeat_grid16_fine,181,2587551526650,True,208.0298790242523,8.255876018665731,215,187,0.8697674418604651,0.8125,223,219,160,0.7174887892376681,0.8333333333333334,0.7675876617431641,119,1,98,0.8235294117647058,0.6486880779266357,1.1918846130371092,0.4791666666666667,0.013432486822873839,0.004523644360771121,1.0695880046114326
xfeat_grid16_fine,191,2588541527025,True,210.83299902966246,8.591130026616156,222,184,0.8288288288288288,0.7291666666666666,234,234,172,0.7350427350427351,0.8125,0.8029198050498962,119,1,94,0.7899159663865546,0.8015928268432617,1.4999608397483826,0.4791666666666667,0.03391691525293012,0.004026410594306509,1.2582690105773509
xfeat_grid16_fine,201,2589621546568,True,205.17717796610668,9.629854001104832,229,183,0.7991266375545851,0.7083333333333334,225,221,161,0.7155555555555555,0.8333333333333334,0.7930847406387329,118,1,90,0.7627118644067796,0.5866844654083252,1.261869585514069,0.3958333333333333,0.010107465185184416,0.004557478540316637,1.4581920113414526
xfeat_grid16_fine,211,2590611631985,True,206.75499102799222,9.275954042095691,221,176,0.7963800904977375,0.6666666666666666,211,205,155,0.7345971563981043,0.7916666666666666,0.7713944911956787,106,1,84,0.7924528301886793,0.665258526802063,1.2379029631614686,0.5,0.027285270909258554,0.005131556966703985,1.4520479599013925
xfeat_grid16_fine,221,2591691540444,True,218.2039879844524,7.549264992121607,184,132,0.717391304347826,0.5833333333333334,230,225,167,0.7260869565217392,0.8541666666666666,0.7696257829666138,97,1,66,0.6804123711340206,0.659050464630127,1.5932040214538574,0.3958333333333333,0.05847363172329226,0.008392593114937275,2.427783969324082
xfeat_grid16_fine,231,2592681564361,True,218.71409699087963,9.729013021569699,200,162,0.81,0.75,205,204,139,0.6780487804878049,0.7083333333333334,0.736268937587738,92,1,70,0.7608695652173914,0.6707510948181152,1.235693359375,0.5416666666666666,0.012505584950102847,0.028931686978638585,1.9576880149543285
xfeat_grid16_fine,241,2593671559611,True,225.68614600459114,8.920937951188534,234,193,0.8247863247863247,0.8333333333333334,227,227,167,0.73568281938326,0.8333333333333334,0.7764004468917847,118,1,79,0.6694915254237288,0.8963701725006104,1.5535414457321168,0.5,0.01482492111900175,0.029625195413178693,2.442587981931865
xfeat_grid16_fine,251,2594751555028,True,221.5441029984504,9.628387982957065,273,234,0.8571428571428571,0.9166666666666666,243,243,185,0.7613168724279835,0.8958333333333334,0.8197311162948608,133,1,117,0.8796992481203008,0.6443597078323364,1.2235770225524905,0.7291666666666666,0.0077901362853243315,0.018467053981219405,0.9914480033330619
xfeat_grid16_fine,261,2595741559945,True,210.98676504334435,8.964861975982785,224,171,0.7633928571428571,0.875,256,253,200,0.78125,0.875,0.822901725769043,122,1,85,0.6967213114754098,0.9685824513435364,1.6590085506439212,0.6041666666666666,0.01655879369803449,0.03405521324814612,2.240011002868414
xfeat_grid16_fine,271,2596731559446,True,210.9473809832707,8.575559011660516,245,204,0.8326530612244898,0.9375,274,273,216,0.7883211678832117,0.9791666666666666,0.813752293586731,143,1,122,0.8531468531468531,0.6357691884040833,1.1882851481437684,0.6666666666666666,0.011152274668783166,0.027184484891136236,1.0510129504837096
xfeat_grid16_fine,281,2597811572530,True,211.99574100319296,8.757464995142072,217,163,0.7511520737327189,0.8541666666666666,267,266,201,0.7528089887640449,0.9583333333333334,0.8287245035171509,116,1,92,0.7931034482758621,0.8081814050674438,1.4228483319282532,0.6666666666666666,0.02310548291386053,0.022724082630565447,1.4020489761605859
xfeat_grid16_fine,291,2598801568989,True,210.92063596006483,10.033961036242545,276,230,0.8333333333333334,0.8125,261,261,209,0.8007662835249042,0.9791666666666666,0.823451042175293,162,1,136,0.8395061728395061,0.5372359156608582,0.9448959529399872,0.6875,0.019070508873358802,0.005088290309654065,1.1706319637596607
xfeat_grid16_fine,301,2599881589447,True,213.3617579820566,9.095861983951181,246,214,0.8699186991869918,0.75,246,245,206,0.8373983739837398,0.9166666666666666,0.8591883778572083,140,1,122,0.8714285714285714,0.591579794883728,1.0938270688056946,0.5833333333333334,0.029437855271195745,0.002054663609295128,1.0401200270280242
xfeat_grid16_fine,311,2600871572490,True,215.18334600841627,10.435344011057168,254,210,0.8267716535433071,0.8541666666666666,254,252,198,0.7795275590551181,0.9166666666666666,0.782667338848114,138,1,106,0.7681159420289855,0.653315544128418,1.3123834133148193,0.5416666666666666,0.015701754437111862,0.00707031023367245,1.5266260015778244
xfeat_grid16_fine,321,2601861564115,True,211.17418998619542,10.512087028473616,293,258,0.8805460750853242,0.8541666666666666,262,259,189,0.7213740458015268,0.8958333333333334,0.7413141131401062,161,1,137,0.8509316770186336,0.6597629189491272,1.1577204942703248,0.6458333333333334,0.010706357517687967,0.004426649215838354,1.07915501575917
xfeat_grid16_fine,331,2602941576366,True,213.3896899758838,10.040874010883272,272,244,0.8970588235294118,0.875,261,259,194,0.7432950191570882,0.9375,0.7802128791809082,151,1,131,0.8675496688741722,0.7255191802978516,1.482189416885376,0.6875,0.029080155113933262,0.0021379353928381887,1.1512190103530884
xfeat_grid16_fine,341,2603931574908,True,209.57885001553223,11.592288967221975,289,265,0.916955017301038,0.9791666666666666,244,243,190,0.7786885245901639,0.875,0.7924756407737732,143,1,126,0.8811188811188811,0.6313364505767822,1.0696558356285095,0.7291666666666666,0.005064004803268917,0.016861869614019635,1.0586939752101898
xfeat_grid16_fine,351,2605011594408,True,209.56188102718443,8.549441990908235,163,133,0.8159509202453987,0.7708333333333334,224,223,161,0.71875,0.8333333333333334,0.7388765811920166,89,1,66,0.7415730337078652,0.5179544687271118,1.114014744758606,0.3125,0.01910710369880747,0.043132431179908844,1.7132819630205631
xfeat_grid16_fine,361,2606001629450,True,206.01109002018347,9.029104956425726,221,175,0.7918552036199095,0.8333333333333334,264,264,209,0.7916666666666666,0.8541666666666666,0.7805867195129395,112,1,97,0.8660714285714286,0.7116398811340332,1.3513560771942144,0.6666666666666666,0.010807334799388427,0.031606254229107573,0.8432680042460561
xfeat_grid16_fine,371,2606991578576,True,226.03096801321954,9.50583501253277,251,216,0.8605577689243028,0.875,269,268,204,0.758364312267658,0.9166666666666666,0.8066785335540771,140,1,116,0.8285714285714286,0.6197476387023926,1.1725795269012451,0.6666666666666666,0.006836793383390595,0.022278611977380312,1.1901850230060518
xfeat_grid16_fine,381,2608071593160,True,215.0445930310525,9.863225976005197,283,246,0.8692579505300353,0.8333333333333334,253,251,191,0.7549407114624506,0.9166666666666666,0.7606339454650879,145,1,125,0.8620689655172413,0.5118385553359985,0.9970983266830445,0.625,0.019726744747645228,0.0030965308579786496,1.0672140051610768
xfeat_grid16_fine,391,2609061609910,True,208.20570993237197,9.93340602144599,289,244,0.8442906574394463,0.9166666666666666,275,275,207,0.7527272727272727,0.9375,0.7962642312049866,147,1,125,0.8503401360544217,0.48546573519706726,1.0080387592315674,0.6875,0.020340480560041282,0.003863717772966449,1.0142819955945015
xfeat_grid16_fine,401,2610051594786,True,219.9409429449588,9.773564001079649,290,257,0.8862068965517241,0.9375,271,267,208,0.7675276752767528,0.9375,0.8072208166122437,152,1,134,0.881578947368421,0.6483644247055054,1.1951186180114748,0.7291666666666666,0.020032844410436894,0.004229710692884006,0.8927079616114497
xfeat_grid16_fine,411,2611131593328,True,207.2273910162039,10.019924025982618,328,293,0.8932926829268293,0.9375,272,270,206,0.7573529411764706,0.9375,0.8032009601593018,172,1,157,0.9127906976744186,0.5164836645126343,1.025770354270935,0.7291666666666666,0.02001498140880847,0.002252406119523513,1.5151040279306471
xfeat_grid16_fine,421,2612121617578,True,215.11561097577214,11.695847962982953,321,280,0.8722741433021807,0.9166666666666666,278,277,206,0.7410071942446043,0.9375,0.7718827128410339,173,1,159,0.9190751445086706,0.5898281335830688,1.183405423164369,0.7916666666666666,0.02069456578147855,0.0046423766766345385,0.931324961129576
xfeat_grid16_fine,431,2613201601995,True,216.8791710282676,9.20416897861287,259,216,0.833976833976834,0.9166666666666666,245,244,170,0.6938775510204082,0.8958333333333334,0.7419489026069641,119,1,104,0.8739495798319328,0.7144070863723755,1.126775646209717,0.625,0.044934476450150494,0.0005598455054759733,0.905137974768877
xfeat_grid16_fine,441,2614191603579,True,217.043481010478,11.1356700072065,305,269,0.8819672131147541,0.875,263,260,187,0.7110266159695817,0.9583333333333334,0.7431695461273193,152,1,134,0.881578947368421,0.5865361094474792,1.1317219018936158,0.75,0.019854430139806273,0.004733761510934632,1.3792139943689108
xfeat_grid16_fine,451,2615181614371,True,216.2112450459972,10.65021101385355,264,208,0.7878787878787878,0.75,227,227,162,0.7136563876651982,0.8125,0.7391268014907837,120,1,94,0.7833333333333333,0.6437755823135376,1.2833599328994751,0.6875,0.022160495200729678,0.004329174700054163,1.2470959918573499
xfeat_grid16_fine,461,2616261654247,True,212.145805999171,9.606809995602816,248,196,0.7903225806451613,0.875,237,235,163,0.6877637130801688,0.8541666666666666,0.6908663511276245,110,1,81,0.7363636363636363,0.7428264021873474,1.4581917524337769,0.6458333333333334,0.025205801645793585,0.00936736311076448,1.7997310496866703
xfeat_grid16_fine,471,2617251651414,True,212.91959402151406,9.606041014194489,252,203,0.8055555555555556,0.7916666666666666,231,229,155,0.670995670995671,0.8541666666666666,0.7495085597038269,112,1,91,0.8125,0.7599337100982666,1.3481926918029785,0.5,0.01631075583686333,0.00237352965361094,1.171818992588669
xfeat_grid16_fine,481,2618331621415,True,210.96979704452679,10.263421980198473,258,225,0.872093023255814,0.9166666666666666,221,221,157,0.7104072398190046,0.7916666666666666,0.7100929021835327,101,1,85,0.8415841584158416,0.730148434638977,1.5682926893234252,0.5625,0.004607846368151942,0.010057684008969416,1.0468229884281754
xfeat_grid16_fine,491,2619321627082,True,216.38959203846753,9.888434025924653,242,213,0.8801652892561983,0.9166666666666666,263,261,191,0.7262357414448669,0.8333333333333334,0.7926818132400513,118,1,108,0.9152542372881356,0.7626420259475708,1.2657400727272032,0.7083333333333334,0.008699318752754957,0.03053527920581147,1.0063910158351064
xfeat_grid16_fine,501,2620311640082,True,224.1029579890892,9.209126990754157,244,192,0.7868852459016393,0.8958333333333334,232,230,156,0.6724137931034483,0.8125,0.6710336208343506,100,1,86,0.86,0.7364235520362854,1.3653037548065186,0.5625,0.01218046340264564,0.029733222476189196,0.9880270226858556
xfeat_grid16_fine,511,2621391656083,False,227.86128497682512,10.14324399875477,160,116,0.725,0.6458333333333334,238,238,154,0.6470588235294118,0.8333333333333334,0.6473557353019714,64,1,30,0.46875,0.9185649156570435,1.5400360465049745,0.25,0.06150480140962091,0.05352922081830808,8.34155798656866
xfeat_grid16_fine,521,2622381647208,False,206.76015806384385,9.804847999475896,261,227,0.8697318007662835,0.9375,258,258,182,0.7054263565891473,0.8541666666666666,0.6927467584609985,121,1,103,0.8512396694214877,0.7040817141532898,1.1895795822143556,0.625,0.018419540394644548,0.02925217332723304,1.073497987817973
xfeat_grid16_fine,531,2623371634875,False,207.05874997656792,9.74821497220546,274,212,0.7737226277372263,0.875,265,265,199,0.7509433962264151,0.875,0.7515534162521362,139,1,112,0.8057553956834532,0.7403383255004883,1.32629634141922,0.6875,0.034139163879436885,0.008843036868325991,1.3383639743551612
xfeat_grid16_fine,541,2624451647501,True,209.48206493631005,9.269739966839552,248,200,0.8064516129032258,0.8333333333333334,275,274,186,0.6763636363636364,0.7916666666666666,0.7010920643806458,118,1,99,0.8389830508474576,0.8187450766563416,1.5472617387771606,0.5625,0.029879408730038092,0.006990707232417496,1.1483559501357377
