method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
orb_slam3_production,1,2569101470849,,283.94080995349213,3.11030400916934,341,315,0.9237536656891495,0.9583333333333334,169,168,163,0.9644970414201184,0.6666666666666666,0.9501999616622925,131,1,126,0.9618320610687023,0.06856118142604828,0.11403774842619896,0.6041666666666666,0.00010687623903518353,0.000237018920880984,0.9145649964921176
xfeat_global_fine,1,2569101470849,,85.51069005625322,6.613960023969412,376,375,0.9973404255319149,0.5416666666666666,362,359,295,0.8149171270718232,0.5625,0.8548638820648193,246,1,225,0.9146341463414634,0.39036354422569275,0.7927718877792358,0.3541666666666667,0.02084041480194315,0.003122855094821705,1.1312480201013386
xfeat_extract_grid_fine,1,2569101470849,,199.54761303961277,9.848351997788996,375,373,0.9946666666666667,0.8125,236,236,181,0.7669491525423728,0.7083333333333334,0.8104727268218994,158,1,143,0.9050632911392406,0.5057562589645386,1.045064353942871,0.625,0.00033674195006742143,0.003983732417798205,1.0229419567622244
xfeat_grid16_fine,1,2569101470849,,198.51859705522656,15.016340010333806,331,324,0.9788519637462235,1.0,236,236,181,0.7669491525423728,0.7083333333333334,0.8104727268218994,135,1,132,0.9777777777777777,0.5238429307937622,1.012176787853241,0.6666666666666666,0.000439716985866049,0.004024905207790751,0.8131020003929734
orb_slam3_production,11,2570181473058,,258.74505500542,1.7724980134516954,341,315,0.9237536656891495,0.9583333333333334,157,156,155,0.9872611464968153,0.7083333333333334,0.9497662782669067,126,1,125,0.9920634920634921,0.04879573732614517,0.08172811269760133,0.7083333333333334,0.0001327064081305674,0.00017618493331487557,0.7061919895932078
xfeat_global_fine,11,2570181473058,,76.47837302647531,6.13981403876096,382,381,0.9973821989528796,0.5208333333333334,353,352,288,0.8158640226628895,0.5208333333333334,0.8401243686676025,238,1,219,0.9201680672268907,0.3923044800758362,0.7820579171180727,0.3125,0.025395561332481314,0.0029519755086521928,1.056320033967495
xfeat_extract_grid_fine,11,2570181473058,,195.51429501734674,8.09191499138251,371,365,0.9838274932614556,0.8125,223,223,168,0.7533632286995515,0.7083333333333334,0.7839045524597168,141,1,115,0.8156028368794326,0.4901137351989746,0.9292874097824098,0.4791666666666667,0.004512289874651342,0.004394969666117554,1.251355977728963
xfeat_grid16_fine,11,2570181473058,,191.73962791683152,13.655141985509545,324,323,0.9969135802469136,0.9583333333333334,223,223,168,0.7533632286995515,0.7083333333333334,0.7839045524597168,119,1,98,0.8235294117647058,0.6151026487350464,1.0122230529785157,0.5208333333333334,0.0020169658231304565,0.00409631471980845,1.196469005662948
orb_slam3_production,21,2571171462517,True,255.27338101528585,3.798688994720578,329,304,0.9240121580547113,0.9375,165,163,161,0.9757575757575757,0.7083333333333334,0.9459220170974731,126,1,123,0.9761904761904762,0.059815481305122375,0.10759176760911941,0.6666666666666666,0.00010272258350285684,0.0001803127811570543,1.696243998594582
xfeat_global_fine,21,2571171462517,True,81.58693503355607,6.157969997730106,378,376,0.9947089947089947,0.5,362,362,301,0.8314917127071824,0.4791666666666667,0.8493645191192627,262,1,246,0.9389312977099237,0.3931252956390381,0.8046921491622925,0.3541666666666667,0.024361472355354304,0.0026768668349516182,1.1656740098260343
xfeat_extract_grid_fine,21,2571171462517,True,200.50463499501348,7.361492025665939,363,360,0.9917355371900827,0.7708333333333334,230,230,166,0.7217391304347827,0.6666666666666666,0.789099931716919,150,1,126,0.84,0.44409769773483276,0.8917299509048462,0.5,0.010694706446955214,0.0047527119058941225,1.096333027817309
xfeat_grid16_fine,21,2571171462517,True,192.3908629687503,13.003066997043788,304,304,1.0,0.8958333333333334,230,230,166,0.7217391304347827,0.6666666666666666,0.789099931716919,123,1,109,0.8861788617886179,0.5341354608535767,0.9141682982444763,0.5208333333333334,0.002710912139990383,0.004226955591901737,1.1011509923264384
orb_slam3_production,31,2572161479393,True,265.5587290064432,2.9055619961582124,333,300,0.9009009009009009,0.9166666666666666,165,163,161,0.9757575757575757,0.7083333333333334,0.9509478807449341,129,1,123,0.9534883720930233,0.03840678557753563,0.0636624500155449,0.6458333333333334,7.941296791137856e-05,0.0001209629852739033,0.8704320061951876
xfeat_global_fine,31,2572161479393,True,76.75587700214237,6.896423001307994,380,380,1.0,0.4583333333333333,367,366,311,0.8474114441416893,0.4583333333333333,0.859747052192688,277,1,268,0.9675090252707581,0.42316555976867676,0.8439580738544464,0.375,0.014858969114338216,0.004342727866014797,1.193326956126839
xfeat_extract_grid_fine,31,2572161479393,True,192.38716206746176,7.058009970933199,367,365,0.9945504087193461,0.75,235,235,165,0.7021276595744681,0.75,0.750331699848175,147,1,133,0.9047619047619048,0.5875097513198853,0.9400694489479064,0.5833333333333334,0.001425986438086626,0.00359389274176427,1.0084169916808605
