method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,1,2569101470849,,201.25782303512096,12.48436898458749,234,233,0.9957264957264957,1.0,195,195,138,0.7076923076923077,0.7083333333333334,0.7622138261795044,104,1,85,0.8173076923076923,0.5392622351646423,0.9869768857955938,0.4583333333333333,0.010321025839912025,0.00392491736114964,1.1730759870260954
xfeat_grid16_fine,11,2570181473058,,205.4863150115125,10.279902024194598,236,236,1.0,1.0,194,194,138,0.711340206185567,0.7083333333333334,0.7663401365280151,105,1,90,0.8571428571428571,0.5798851847648621,0.9880011856555939,0.6458333333333334,0.000989293409002166,0.004002856568102323,0.8515079971402884
xfeat_grid16_fine,21,2571171462517,True,210.8524820068851,10.059309017378837,219,216,0.9863013698630136,0.8958333333333334,186,185,130,0.6989247311827957,0.7083333333333334,0.7523366212844849,100,1,81,0.81,0.5259554386138916,0.9355863332748413,0.5,0.007559499755822957,0.004427676393032155,1.0825759964063764
xfeat_grid16_fine,31,2572161479393,True,195.65081305336207,9.997509012464434,226,226,1.0,0.9166666666666666,194,194,132,0.6804123711340206,0.75,0.7272697687149048,108,1,95,0.8796296296296297,0.535768985748291,0.9373101472854617,0.6458333333333334,0.0022504482269564596,0.004209034318311371,0.8100289851427078
xfeat_grid16_fine,41,2573241482810,True,194.87974897492677,10.818362003192306,229,229,1.0,0.9375,193,192,134,0.694300518134715,0.75,0.7558455467224121,106,1,89,0.839622641509434,0.41556116938591003,0.9019274950027466,0.5416666666666666,0.012318772422196833,0.0038769538568587847,0.973222020547837
xfeat_grid16_fine,51,2574231483935,True,201.26229198649526,11.194397986400872,225,224,0.9955555555555555,0.9375,190,189,136,0.7157894736842105,0.75,0.7203483581542969,101,1,90,0.8910891089108911,0.4649007320404053,0.8048968553543093,0.625,0.0003306336530391517,0.004394638376500866,0.810936966445297
xfeat_grid16_fine,61,2575221484144,True,201.44615496974438,10.802511009387672,222,221,0.9954954954954955,0.9375,196,195,132,0.673469387755102,0.7291666666666666,0.748772382736206,105,1,91,0.8666666666666667,0.5355260968208313,0.9293381571769714,0.6041666666666666,0.004067663498917784,0.004369995036238091,0.7914539892226458
xfeat_grid16_fine,71,2576301492853,True,201.3832380180247,10.6210220255889,224,224,1.0,0.9166666666666666,193,192,136,0.7046632124352331,0.75,0.7437705993652344,106,1,97,0.9150943396226415,0.5838568210601807,0.9798788905143738,0.6041666666666666,0.0011417075153642988,0.0038366064843287397,0.8371929870918393
xfeat_grid16_fine,81,2577291484020,True,204.4709159526974,10.8016729936935,225,224,0.9955555555555555,0.9375,191,189,131,0.6858638743455497,0.7083333333333334,0.7254238724708557,101,1,83,0.8217821782178217,0.46409785747528076,0.838677179813385,0.5416666666666666,0.00850879271199958,0.004347328559769876,1.0024110088124871
xfeat_grid16_fine,91,2578281501270,True,195.77399297850206,11.203894042409956,226,226,1.0,0.9166666666666666,190,188,134,0.7052631578947368,0.7291666666666666,0.7558668851852417,104,1,95,0.9134615384615384,0.5592327117919922,0.9410568714141847,0.625,0.0021005128725167343,0.004094895931646728,0.7135240011848509
xfeat_grid16_fine,101,2579361495313,True,198.84128199191764,10.818640992511064,228,227,0.9956140350877193,0.9375,195,193,135,0.6923076923076923,0.75,0.7566732168197632,107,1,91,0.8504672897196262,0.5361560583114624,0.9146242737770081,0.5833333333333334,0.007234796802369224,0.004269783510019352,0.8622629684396088
xfeat_grid16_fine,111,2580351508313,True,198.92025901935995,9.000056015793234,212,186,0.8773584905660378,0.7916666666666666,206,205,160,0.7766990291262136,0.8125,0.8193000555038452,105,1,82,0.780952380952381,0.7872027158737183,1.414994788169861,0.5208333333333334,0.015421718637433008,0.004341876682305089,1.3426239602267742
xfeat_grid16_fine,121,2581431510480,True,193.46624804893509,9.252770978491753,202,167,0.8267326732673267,0.7708333333333334,201,198,152,0.7562189054726368,0.875,0.7662209868431091,103,1,82,0.7961165048543689,0.6705577373504639,1.137869131565094,0.4791666666666667,0.020192346278810436,0.002452089460861091,1.1197259882465005
xfeat_grid16_fine,131,2582421519397,True,192.6812170422636,9.827821981161833,197,163,0.8274111675126904,0.7291666666666666,203,203,139,0.6847290640394089,0.75,0.7261052131652832,86,1,66,0.7674418604651163,0.7109789848327637,1.3928359746932983,0.4375,0.024502012682626997,0.004592636879035568,1.2544289929792285
xfeat_grid16_fine,141,2583411508940,True,195.18323004012927,9.294039977248758,200,172,0.86,0.7708333333333334,205,202,149,0.7268292682926829,0.8125,0.7889117002487183,102,1,95,0.9313725490196079,0.9522691369056702,1.4731513023376466,0.6458333333333334,0.024365530751372495,0.005475688347285574,0.6737909861840308
xfeat_grid16_fine,151,2584491539523,True,191.85868802014738,10.398055019322783,197,164,0.8324873096446701,0.7291666666666666,194,193,139,0.7164948453608248,0.7916666666666666,0.8079553842544556,92,1,74,0.8043478260869565,0.5447900295257568,1.0753542900085449,0.4166666666666667,0.013955457777750778,0.002223960060807857,1.0248269536532462
xfeat_grid16_fine,161,2585481522149,True,198.16867698682472,9.406606026459485,198,144,0.7272727272727273,0.75,196,192,121,0.6173469387755102,0.7083333333333334,0.6447126865386963,80,1,63,0.7875,0.7349124550819397,1.302074551582337,0.4166666666666667,0.026349605648243145,0.006875227909753578,1.1488460004329681
xfeat_grid16_fine,171,2586561521983,True,190.1183809968643,8.90927598811686,172,126,0.7325581395348837,0.5833333333333334,206,203,139,0.6747572815533981,0.8125,0.7443788051605225,84,1,67,0.7976190476190477,0.6896922588348389,1.2973829269409178,0.4375,0.03952656002224561,0.0035936982722204573,1.1678389855660498
xfeat_grid16_fine,181,2587551526650,True,193.33091599401087,8.928968978580087,192,163,0.8489583333333334,0.7916666666666666,197,193,142,0.7208121827411168,0.7916666666666666,0.7656991481781006,103,1,85,0.8252427184466019,0.8866654634475708,1.5445446491241457,0.5833333333333334,0.030407979545094388,0.004316394852364683,1.1632299865595996
xfeat_grid16_fine,191,2588541527025,True,195.30347804538906,9.479789005126804,194,155,0.7989690721649485,0.7291666666666666,208,208,154,0.7403846153846154,0.8333333333333334,0.7968325614929199,97,1,73,0.7525773195876289,0.6684361696243286,1.3933804512023924,0.4166666666666667,0.019031933163834683,0.004498092375472503,1.3677619863301516
xfeat_grid16_fine,201,2589621546568,True,193.28664400381967,9.091114974580705,199,159,0.7989949748743719,0.7291666666666666,195,192,151,0.7743589743589744,0.8333333333333334,0.7998583912849426,103,1,78,0.7572815533980582,0.6112416982650757,1.261063265800476,0.4166666666666667,0.017399057020663054,0.004661569445692313,1.3436709996312857
xfeat_grid16_fine,211,2590611631985,True,189.94366604601964,9.554087009746581,191,153,0.8010471204188482,0.6458333333333334,196,192,145,0.7397959183673469,0.8333333333333334,0.7717082500457764,82,1,65,0.7926829268292683,0.5570486783981323,1.0187430381774902,0.4583333333333333,0.025570221767945066,0.005029392746208755,1.0769200162030756
xfeat_grid16_fine,221,2591691540444,True,190.42032700963318,8.839096990413964,186,131,0.7043010752688172,0.5625,210,206,149,0.7095238095238096,0.8333333333333334,0.7513992190361023,88,1,60,0.6818181818181818,0.6111550331115723,1.334013819694519,0.375,0.03520500297460639,0.010171204999520405,2.013342047575861
xfeat_grid16_fine,231,2592681564361,True,192.1632870216854,8.924360037781298,198,148,0.7474747474747475,0.6875,194,193,129,0.6649484536082474,0.7083333333333334,0.7253319621086121,81,1,65,0.8024691358024691,0.7347790598869324,1.3548475027084352,0.5208333333333334,0.011347089466707884,0.02922752937547578,1.060091017279774
xfeat_grid16_fine,241,2593671559611,True,194.5564360357821,9.191319986712188,223,186,0.8340807174887892,0.875,203,202,154,0.7586206896551724,0.8333333333333334,0.7787389755249023,101,1,68,0.6732673267326733,0.772348165512085,1.4357609868049621,0.4791666666666667,0.02937636408626478,0.028862071478808305,2.267662959638983
xfeat_grid16_fine,251,2594751555028,True,194.47347696404904,9.450529993046075,230,203,0.8826086956521739,0.9375,210,210,164,0.780952380952381,0.875,0.8117520809173584,101,1,89,0.8811881188118812,0.640602171421051,1.185506105422974,0.625,0.007665423222687865,0.018654350756774307,0.7449480472132564
xfeat_grid16_fine,261,2595741559945,True,196.23529101954773,9.698915993794799,218,174,0.7981651376146789,0.8333333333333334,220,218,174,0.7909090909090909,0.875,0.8161288499832153,106,1,76,0.7169811320754716,0.8748494386672974,1.4341367483139038,0.5625,0.024037070865317926,0.0354037502150618,1.9493779982440174
xfeat_grid16_fine,271,2596731559446,True,198.4426910057664,10.140591009985656,230,195,0.8478260869565217,0.9583333333333334,226,223,177,0.7831858407079646,0.9791666666666666,0.813752293586731,117,1,100,0.8547008547008547,0.613131582736969,1.156126356124878,0.6666666666666666,0.008365405911844008,0.02764335176712036,1.039212045725435
xfeat_grid16_fine,281,2597811572530,True,198.63793603144586,9.54123999690637,220,169,0.7681818181818182,0.8333333333333334,226,226,175,0.7743362831858407,0.9583333333333334,0.8266971111297607,104,1,82,0.7884615384615384,0.8123893141746521,1.5514307856559757,0.625,0.029797390278799178,0.02187448859372083,1.3001670013181865
xfeat_grid16_fine,291,2598801568989,True,200.4404620383866,10.261537041515112,224,193,0.8616071428571429,0.9166666666666666,227,227,177,0.7797356828193832,0.9791666666666666,0.8076238036155701,115,1,103,0.8956521739130435,0.5524241924285889,1.0698307275772094,0.6666666666666666,0.02073604186816168,0.004989305698195935,0.8350290008820593
xfeat_grid16_fine,301,2599881589447,True,198.16644297679886,10.204416001215577,216,174,0.8055555555555556,0.7916666666666666,222,221,188,0.8468468468468469,0.9166666666666666,0.8477942943572998,118,1,101,0.8559322033898306,0.6148819327354431,1.1201838254928589,0.5833333333333334,0.0282320673029437,0.0024997282873748827,1.0040180059149861
xfeat_grid16_fine,311,2600871572490,True,202.85881799645722,10.40035899495706,221,176,0.7963800904977375,0.8541666666666666,228,227,184,0.8070175438596491,0.9583333333333334,0.7827059030532837,110,1,88,0.8,0.616869330406189,1.655453860759735,0.6041666666666666,0.027293281491722585,0.007779973113878943,1.2042199959978461
xfeat_grid16_fine,321,2601861564115,True,198.6610500025563,10.874993982724845,224,185,0.8258928571428571,0.8333333333333334,227,224,164,0.7224669603524229,0.8958333333333334,0.7242088913917542,124,1,97,0.782258064516129,0.6189569234848022,1.0460674285888676,0.625,0.014558265394661948,0.004226769935499157,1.3828460359945893
xfeat_grid16_fine,331,2602941576366,True,197.8323750081472,10.03563601989299,216,190,0.8796296296296297,0.8333333333333334,225,223,176,0.7822222222222223,0.9583333333333334,0.7949084639549255,121,1,102,0.8429752066115702,0.782747745513916,1.4924313902854922,0.7083333333333334,0.031224902140538666,0.0017395096659137317,0.9586279629729688
