method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,1,2569101470849,,211.99315798003227,12.373898003716022,352,351,0.9971590909090909,1.0,230,230,163,0.7086956521739131,0.6875,0.7778781056404114,141,1,128,0.9078014184397163,0.5100330114364624,0.9593167722225189,0.6458333333333334,0.0005123189643258229,0.004250472641409458,1.326911966316402
xfeat_grid16_fine,11,2570181473058,,206.85819897335023,13.62588198389858,351,348,0.9914529914529915,0.9791666666666666,214,214,159,0.7429906542056075,0.6875,0.7690714001655579,139,1,121,0.8705035971223022,0.5867812633514404,1.0260519981384277,0.5625,0.0049508379483721885,0.004090202971091654,1.1112760403193533
xfeat_grid16_fine,21,2571171462517,True,206.03608997771516,12.786384962964803,334,330,0.9880239520958084,0.875,217,216,151,0.695852534562212,0.7083333333333334,0.7650691866874695,132,1,125,0.946969696969697,0.5694359540939331,0.971082639694214,0.6041666666666666,0.0014173319083972831,0.0037733066404253253,1.1601580190472305
xfeat_grid16_fine,31,2572161479393,True,206.18978497805074,12.484300008509308,335,333,0.9940298507462687,0.9166666666666666,233,233,163,0.6995708154506438,0.75,0.7528933882713318,138,1,132,0.9565217391304348,0.5447449088096619,0.9533471167087557,0.7083333333333334,0.0004391165576390173,0.003973934148785605,0.7300040451809764
xfeat_grid16_fine,41,2573241482810,True,204.23244696576148,12.150510970968753,339,338,0.9970501474926253,0.9375,212,212,155,0.7311320754716981,0.7291666666666666,0.7825291156768799,133,1,116,0.8721804511278195,0.5532288551330566,0.8828122913837433,0.5833333333333334,0.0017383868145053947,0.003964910661240672,0.9505279595032334
xfeat_grid16_fine,51,2574231483935,True,203.32563295960426,13.268562033772469,337,336,0.9970326409495549,0.9375,222,220,157,0.7072072072072072,0.75,0.7368959188461304,133,1,127,0.9548872180451128,0.5126762986183167,0.9224442720413208,0.7083333333333334,0.0007512032828054236,0.003867902703784952,0.7800720049999654
xfeat_grid16_fine,61,2575221484144,True,204.67314508277923,12.209588021505624,336,333,0.9910714285714286,0.9375,230,229,159,0.691304347826087,0.7083333333333334,0.7642397284507751,135,1,131,0.9703703703703703,0.5879865288734436,0.9927486777305603,0.6875,0.0005150291239086191,0.003863652510465127,1.233199960552156
xfeat_grid16_fine,71,2576301492853,True,205.98888298263773,12.217758048791438,337,337,1.0,0.9166666666666666,220,217,158,0.7181818181818181,0.7291666666666666,0.7694128751754761,136,1,113,0.8308823529411765,0.449174165725708,0.894531500339508,0.5833333333333334,0.0114883744856314,0.00412082441018557,1.1276870500296354
xfeat_grid16_fine,81,2577291484020,True,204.2606570175849,13.45158601179719,335,333,0.9940298507462687,0.9375,230,228,163,0.7086956521739131,0.7083333333333334,0.7285272479057312,135,1,135,1.0,0.5730199813842773,0.9804865002632142,0.6875,0.0004840618096319339,0.0037415610488124983,1.0181230027228594
xfeat_grid16_fine,91,2578281501270,True,206.3619159744121,12.70021399250254,335,333,0.9940298507462687,0.9166666666666666,221,218,154,0.6968325791855203,0.7291666666666666,0.7701317667961121,133,1,120,0.9022556390977443,0.5474543571472168,0.9465143382549287,0.625,0.003372515878616651,0.004007099440864714,0.9246209519915283
