method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,1,2569101470849,,208.01793690770864,14.288779988419265,350,346,0.9885714285714285,1.0,250,250,182,0.728,0.7083333333333334,0.7900124788284302,141,1,139,0.9858156028368794,0.5463246703147888,1.0748051643371583,0.6875,0.0005969172169695388,0.003761082572444971,1.4712510164827108
xfeat_grid16_fine,11,2570181473058,,209.54980101669207,13.874477008357644,351,350,0.9971509971509972,1.0,244,244,176,0.7213114754098361,0.7083333333333334,0.767406702041626,139,1,115,0.8273381294964028,0.5793304443359375,0.977345371246338,0.5625,0.004905613039034253,0.004308353900366482,1.0764320031739771
xfeat_grid16_fine,21,2571171462517,True,225.47288605710492,13.499000982847065,330,328,0.9939393939393939,0.8958333333333334,243,242,168,0.691358024691358,0.7083333333333334,0.7574248313903809,134,1,113,0.8432835820895522,0.5131627917289734,0.9225371599197387,0.5416666666666666,0.004303240615162288,0.004357080479815221,1.1193069512955844
xfeat_grid16_fine,31,2572161479393,True,214.07472295686603,13.394673995207995,331,328,0.9909365558912386,0.9166666666666666,259,259,176,0.6795366795366795,0.75,0.7320082187652588,135,1,123,0.9111111111111111,0.5863000154495239,0.9136499047279357,0.6041666666666666,0.001170888982988688,0.0038246931253275657,0.9198029874823987
xfeat_grid16_fine,41,2573241482810,True,207.60747703025118,14.123352011665702,337,335,0.9940652818991098,0.9375,239,238,168,0.702928870292887,0.75,0.7706824541091919,136,1,127,0.9338235294117647,0.5862712860107422,0.9428629279136658,0.6666666666666666,0.0006120467725072802,0.0038687863524075636,0.8160350262187421
xfeat_grid16_fine,51,2574231483935,True,207.99894398078322,14.152540999930352,336,335,0.9970238095238095,0.9375,255,253,176,0.6901960784313725,0.75,0.7255930304527283,140,1,121,0.8642857142857143,0.4606107175350189,0.8907297253608704,0.5833333333333334,0.0064096471676936845,0.004410464830757651,1.0260139824822545
xfeat_grid16_fine,61,2575221484144,True,210.46010602731258,13.18728004116565,331,326,0.9848942598187311,0.9375,257,256,175,0.6809338521400778,0.7291666666666666,0.756653904914856,136,1,115,0.8455882352941176,0.5056170225143433,0.9645357251167298,0.5833333333333334,0.0074308561640728105,0.0045025644844485,1.0609989985823631
xfeat_grid16_fine,71,2576301492853,True,205.2289919811301,12.984353001229465,335,333,0.9940298507462687,0.9166666666666666,245,243,173,0.7061224489795919,0.75,0.7676947712898254,140,1,118,0.8428571428571429,0.4820433557033539,0.9357651650905608,0.5625,0.009599199169476352,0.004572747732103504,1.1359970085322857
xfeat_grid16_fine,81,2577291484020,True,203.88001401443034,14.020911999978125,332,331,0.9969879518072289,0.9375,253,251,178,0.7035573122529645,0.7291666666666666,0.7254238724708557,133,1,112,0.8421052631578947,0.5449483394622803,0.8965309381484986,0.625,0.0015624499424602247,0.003999632406439875,1.1406749836169183
xfeat_grid16_fine,91,2578281501270,True,209.11895000608638,13.215631013736129,334,333,0.9970059880239521,0.9375,250,247,175,0.7,0.7291666666666666,0.7616483569145203,136,1,117,0.8602941176470589,0.5140185356140137,0.925122630596161,0.5833333333333334,0.007162837388112449,0.0043205589137787085,1.0633739875629544
xfeat_grid16_fine,101,2579361495313,True,207.0863329572603,13.020106009207666,334,329,0.9850299401197605,0.9375,255,253,176,0.6901960784313725,0.75,0.7494394779205322,140,1,133,0.95,0.5890369415283203,0.9556752204895019,0.75,0.0006837642119703559,0.003989053511131954,0.835935992654413
xfeat_grid16_fine,111,2580351508313,True,208.99653801461682,11.21758099179715,285,241,0.8456140350877193,0.8125,269,267,207,0.7695167286245354,0.8333333333333334,0.8100011348724365,153,1,119,0.7777777777777778,0.772200345993042,1.452570128440857,0.5625,0.012395623544400347,0.004142119235880849,1.4202750171534717
xfeat_grid16_fine,121,2581431510480,True,221.46009793505073,10.009798977989703,264,220,0.8333333333333334,0.7083333333333334,254,250,194,0.7637795275590551,0.875,0.7755050659179688,138,1,108,0.782608695652174,0.6401041746139526,1.1376523494720459,0.4791666666666667,0.02017874186070673,0.002531685188432263,1.5241119544953108
xfeat_grid16_fine,131,2582421519397,True,228.42746804235503,12.263706012163311,263,195,0.7414448669201521,0.7083333333333334,250,250,171,0.684,0.75,0.753176748752594,123,1,98,0.7967479674796748,0.6686278581619263,1.2417726159095763,0.4375,0.0383400556009394,0.0023596130129082734,1.137324026785791
xfeat_grid16_fine,141,2583411508940,True,208.24216300388798,10.945453017484397,277,249,0.8989169675090253,0.7708333333333334,271,267,199,0.7343173431734318,0.8333333333333334,0.7939489483833313,150,1,130,0.8666666666666667,0.8162906169891357,1.4681192874908446,0.6666666666666666,0.023925691971261112,0.0058866988232105,1.223703962750733
xfeat_grid16_fine,151,2584491539523,True,203.44853302231058,11.210668017156422,259,200,0.7722007722007722,0.6875,244,243,172,0.7049180327868853,0.7916666666666666,0.7993152141571045,121,1,97,0.8016528925619835,0.508927047252655,1.0512756109237673,0.4166666666666667,0.012090557482947996,0.0021107741644584782,1.2270549777895212
xfeat_grid16_fine,161,2585481522149,True,202.73473003180698,12.757126009091735,274,209,0.7627737226277372,0.7708333333333334,267,263,173,0.6479400749063671,0.7916666666666666,0.6858211159706116,127,1,102,0.8031496062992126,0.6203576922416687,1.247255277633667,0.3958333333333333,0.01815892583278583,0.003833613986417429,1.2520540039986372
xfeat_grid16_fine,171,2586561521983,True,205.33408696064726,10.664456989616156,211,162,0.7677725118483413,0.625,259,255,180,0.694980694980695,0.8541666666666666,0.7665543556213379,108,1,84,0.7777777777777778,0.5874875783920288,1.3091222643852234,0.4166666666666667,0.027598623194566865,0.004786638958275472,1.375724037643522
xfeat_grid16_fine,181,2587551526650,True,204.94820596650243,12.3776689870283,257,206,0.8015564202334631,0.7708333333333334,260,256,180,0.6923076923076923,0.8125,0.7685943841934204,137,1,121,0.8832116788321168,0.8027159571647644,1.530033826828003,0.5833333333333334,0.030992016461878297,0.004205429632357437,1.18830002611503
xfeat_grid16_fine,191,2588541527025,True,207.45224499842152,12.609155965037644,278,238,0.8561151079136691,0.7708333333333334,276,275,205,0.7427536231884058,0.8541666666666666,0.7991015315055847,143,1,106,0.7412587412587412,0.6498348712921143,1.2481213808059692,0.4375,0.01384312389852662,0.00467465052856464,1.8197729950770736
xfeat_grid16_fine,201,2589621546568,True,213.14402803545818,12.044300034176558,276,225,0.8152173913043478,0.7291666666666666,262,257,192,0.732824427480916,0.8541666666666666,0.7934962511062622,142,1,105,0.7394366197183099,0.6036427617073059,1.416308426856995,0.4166666666666667,0.014130992783508715,0.005035893770181556,1.7360460478812456
xfeat_grid16_fine,211,2590611631985,True,204.6542909811251,10.662710992619395,258,221,0.8565891472868217,0.7708333333333334,262,254,189,0.7213740458015268,0.8333333333333334,0.7692029476165771,122,1,94,0.7704918032786885,0.638861358165741,1.2636918902397156,0.5,0.03398208676129279,0.005103510926694344,1.383752969559282
xfeat_grid16_fine,221,2591691540444,True,200.36378799704835,11.167862976435572,224,158,0.7053571428571429,0.6041666666666666,266,261,190,0.7142857142857143,0.8333333333333334,0.7557027339935303,114,1,79,0.6929824561403509,0.6699343323707581,1.4819116830825807,0.3958333333333333,0.03342082437201317,0.011310106679686033,2.11696996120736
