method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,101,2579361495313,True,202.5676270131953,9.489356016274542,291,289,0.993127147766323,0.9375,166,164,120,0.7228915662650602,0.7083333333333334,0.7814100980758667,116,1,108,0.9310344827586207,0.5726112127304077,0.958141666650772,0.6875,0.0008769818070251006,0.004038918635912733,0.6658299826085567
xfeat_grid16_fine,111,2580351508313,True,197.13784503983334,7.616930000949651,192,164,0.8541666666666666,0.8125,179,179,142,0.7932960893854749,0.7916666666666666,0.8586159944534302,103,1,90,0.8737864077669902,0.7545422315597534,1.3258108258247376,0.5833333333333334,0.02081257980885688,0.004338530769106693,0.8156159892678261
xfeat_grid16_fine,121,2581431510480,True,200.55749703897163,7.700586982537061,181,156,0.861878453038674,0.7083333333333334,168,166,128,0.7619047619047619,0.7916666666666666,0.781936764717102,97,1,79,0.8144329896907216,0.5504463315010071,0.964229464530945,0.4375,0.006007449838279733,0.0026319110832399915,1.0254550143145025
xfeat_grid16_fine,131,2582421519397,True,205.55977802723646,7.267780019901693,174,150,0.8620689655172413,0.7291666666666666,156,156,105,0.6730769230769231,0.7291666666666666,0.764458954334259,76,1,61,0.8026315789473685,0.6717839241027832,1.3524425029754639,0.3958333333333333,0.009244256233315594,0.006792520401929696,1.2639249907806516
xfeat_grid16_fine,141,2583411508940,True,203.48233205731958,7.534391013905406,189,159,0.8412698412698413,0.625,179,176,131,0.7318435754189944,0.8333333333333334,0.802802562713623,101,1,74,0.7326732673267327,0.7200110554695129,1.2946457147598267,0.4583333333333333,0.004646784599847481,0.006132851310565222,1.7481269896961749
xfeat_grid16_fine,151,2584491539523,True,211.95635700132698,6.841537018772215,176,145,0.8238636363636364,0.7083333333333334,163,162,124,0.7607361963190185,0.7708333333333334,0.8190488219261169,90,1,75,0.8333333333333334,0.712546706199646,1.172012519836426,0.4791666666666667,0.023650020025238687,0.003600002518601754,0.9400530252605677
xfeat_grid16_fine,161,2585481522149,True,197.55130994599313,7.0307059795595706,180,142,0.7888888888888889,0.75,172,169,117,0.6802325581395349,0.75,0.7264477014541626,84,1,66,0.7857142857142857,0.7766865491867065,1.678669273853302,0.4583333333333333,0.034717941042990134,0.0046240262020637935,1.5713869943283498
xfeat_grid16_fine,171,2586561521983,True,196.53346599079669,6.3716499716974795,139,101,0.7266187050359713,0.5416666666666666,172,168,117,0.6802325581395349,0.6666666666666666,0.7995296716690063,70,1,60,0.8571428571428571,0.6022284030914307,1.3846301078796388,0.3541666666666667,0.03046739499036048,0.004294788844377183,0.7657569949515164
xfeat_grid16_fine,181,2587551526650,True,199.5041790069081,7.390332000795752,172,148,0.8604651162790697,0.7916666666666666,184,181,133,0.7228260869565217,0.8333333333333334,0.7685943841934204,96,1,82,0.8541666666666666,0.7005984783172607,1.4926062107086187,0.5625,0.03345291607233421,0.004218351545505514,0.8626810158602893
xfeat_grid16_fine,191,2588541527025,True,203.1305970158428,8.280177018605173,180,155,0.8611111111111112,0.7291666666666666,187,186,139,0.7433155080213903,0.7916666666666666,0.809394121170044,92,1,69,0.75,0.7802534103393555,1.5780552864074706,0.4375,0.0348803528951926,0.004844636915302923,1.3892700080759823
