index,left_x,left_y,right_x,depth,octave,response,valid_depth
86,592.000000,19.000000,-1.000000,-1.000000,0,86.000000,0
87,563.000000,30.000000,-1.000000,-1.000000,0,121.000000,0
88,519.000000,330.000000,486.800629,0.547191,0,72.000000,1
89,484.000000,305.000000,-1.000000,-1.000000,0,56.000000,0
90,513.000000,273.000000,-1.000000,-1.000000,0,46.000000,0
91,490.000000,301.000000,467.335754,0.777401,0,56.000000,1
92,374.000000,58.000000,-1.000000,-1.000000,0,137.000000,0
93,349.000000,59.000000,-1.000000,-1.000000,0,98.000000,0
94,389.000000,44.000000,385.614105,5.203709,0,157.000000,1
95,354.000000,45.000000,-1.000000,-1.000000,0,126.000000,0
96,438.000000,129.000000,-1.000000,-1.000000,0,133.000000,0
97,419.000000,112.000000,-1.000000,-1.000000,0,130.000000,0
98,438.000000,107.000000,-1.000000,-1.000000,0,123.000000,0
99,418.000000,102.000000,-1.000000,-1.000000,0,148.000000,0
100,297.000000,58.000000,-1.000000,-1.000000,0,106.000000,0
101,277.000000,57.000000,273.298492,4.760009,0,99.000000,1
102,282.000000,21.000000,-1.000000,-1.000000,0,78.000000,0
103,273.000000,45.000000,-1.000000,-1.000000,0,84.000000,0
104,516.000000,48.000000,-1.000000,-1.000000,0,74.000000,0
105,474.000000,49.000000,-1.000000,-1.000000,0,156.000000,0
106,528.000000,30.000000,-1.000000,-1.000000,0,172.000000,0
107,490.000000,40.000000,-1.000000,-1.000000,0,139.000000,0
108,610.000000,432.000000,-1.000000,-1.000000,0,46.000000,0
109,577.000000,433.000000,538.377563,0.456191,0,37.000000,1
110,618.000000,426.000000,-1.000000,-1.000000,0,58.000000,0
111,566.000000,407.000000,528.807129,0.473725,0,67.000000,1
112,547.000000,205.000000,545.661560,13.163991,0,117.000000,1
113,475.000000,205.000000,-1.000000,-1.000000,0,129.000000,0
114,534.000000,172.000000,532.669312,13.240673,0,90.000000,1
115,502.000000,170.000000,500.886993,15.830285,0,118.000000,1
116,463.000000,331.000000,-1.000000,-1.000000,0,54.000000,0
117,419.000000,321.000000,-1.000000,-1.000000,0,51.000000,0
118,436.000000,295.000000,416.195282,0.889647,0,41.000000,1
119,413.000000,297.000000,-1.000000,-1.000000,0,49.000000,0
120,318.000000,122.000000,317.099304,19.561777,0,119.000000,1
121,280.000000,122.000000,279.132477,20.309788,0,88.000000,1
122,303.000000,87.000000,-1.000000,-1.000000,0,104.000000,0
123,280.000000,108.000000,-1.000000,-1.000000,0,98.000000,0
124,614.000000,178.000000,-1.000000,-1.000000,0,139.000000,0
125,562.000000,198.000000,-1.000000,-1.000000,0,149.000000,0
126,605.000000,157.000000,-1.000000,-1.000000,0,137.000000,0
127,567.000000,145.000000,-1.000000,-1.000000,0,101.000000,0
128,470.000000,186.000000,-1.000000,-1.000000,0,102.000000,0
129,407.000000,193.000000,-1.000000,-1.000000,0,88.000000,0
130,470.000000,173.000000,-1.000000,-1.000000,0,91.000000,0
131,433.000000,163.000000,-1.000000,-1.000000,0,148.000000,0
132,516.000000,374.000000,-1.000000,-1.000000,0,65.000000,0
133,497.000000,370.000000,466.974396,0.586806,0,62.000000,1
134,516.000000,353.000000,-1.000000,-1.000000,0,68.000000,0
135,490.000000,342.000000,-1.000000,-1.000000,0,62.000000,0
136,610.000000,396.000000,-1.000000,-1.000000,0,88.000000,0
137,553.000000,380.000000,-1.000000,-1.000000,0,74.000000,0
138,605.000000,356.000000,-1.000000,-1.000000,0,61.000000,0
139,560.000000,348.000000,523.260620,0.479573,0,56.000000,1
140,395.000000,340.000000,-1.000000,-1.000000,0,42.000000,0
141,386.000000,317.000000,-1.000000,-1.000000,0,40.000000,0
142,411.000000,486.000000,-1.000000,-1.000000,0,39.000000,0
143,332.000000,496.000000,-1.000000,-1.000000,0,47.000000,0
144,325.000000,446.000000,284.096497,0.430751,0,28.000000,1
145,565.000000,485.000000,-1.000000,-1.000000,0,31.000000,0
146,544.000000,482.000000,-1.000000,-1.000000,0,37.000000,0
147,534.000000,402.000000,500.079590,0.519428,0,67.000000,1
148,160.000000,349.000000,-1.000000,-1.000000,0,17.000000,0
149,36.000000,376.000000,-1.000000,-1.000000,0,25.000000,0
150,95.000000,274.000000,-1.000000,-1.000000,0,52.000000,0
151,84.000000,276.000000,79.933243,4.332497,0,97.000000,1
152,178.000000,392.000000,-1.000000,-1.000000,0,26.000000,0
153,263.000000,282.000000,-1.000000,-1.000000,0,21.000000,0
154,194.000000,330.000000,178.277771,1.120656,0,13.000000,1
155,121.000000,511.000000,-1.000000,-1.000000,0,41.000000,0
156,63.000000,476.000000,-1.000000,-1.000000,0,42.000000,0
157,116.000000,400.000000,85.229561,0.572602,0,32.000000,1
158,61.000000,444.000000,20.413136,0.434111,0,46.000000,1
159,267.000000,491.000000,216.171082,0.346638,0,32.000000,1
160,260.000000,453.000000,-1.000000,-1.000000,0,37.000000,0
161,225.000000,462.000000,-1.000000,-1.000000,0,38.000000,0
162,387.000000,208.000000,385.743530,14.022790,0,73.000000,1
163,145.000000,142.000000,143.705917,13.615213,0,82.000000,1
164,36.000000,94.000000,-1.000000,-1.000000,0,33.000000,0
165,160.000000,25.000000,-1.000000,-1.000000,0,99.000000,0
166,95.000000,210.000000,-1.000000,-1.000000,0,130.000000,0
167,303.000000,217.000000,-1.000000,-1.000000,0,95.000000,0
168,215.000000,224.000000,213.770966,14.335815,0,140.000000,1
