frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,hybrid_candidates,hybrid_fine_matches,hybrid_accepted,hybrid_added,hybrid_replaced,hybrid_rejected,hybrid_ms,frontend_ms,track_total_ms,pose_valid,tcw_tx,tcw_ty,tcw_tz,tcw_qx,tcw_qy,tcw_qz,tcw_qw
10,1785980895247327057,2,606,215,0.354785,0.770833,161,72.977750,8.055485,0,0,0,0,0,0,0.000000,81.033235,97.879505,1,0.000198,0.000023,-0.000036,0.000108,-0.000116,0.000174,1.000000
11,1785980895337329348,2,605,223,0.368595,0.729167,164,73.094001,8.512364,0,0,0,0,0,0,0.000000,81.606365,97.280625,1,0.000189,0.000028,0.000096,0.000013,-0.000098,0.000167,1.000000
12,1785980895427329098,2,603,202,0.334992,0.729167,166,72.975999,7.823734,0,0,0,0,0,0,0.000000,80.799733,97.772670,1,0.000168,-0.000112,-0.000128,-0.000008,-0.000135,0.000084,1.000000
13,1785980895517330473,2,604,222,0.367550,0.708333,164,72.818956,8.534656,0,0,0,0,0,0,0.000000,81.353612,98.695511,1,0.000100,-0.000141,-0.000224,0.000006,-0.000143,-0.000019,1.000000
14,1785980895607328765,2,603,215,0.356551,0.750000,168,72.972332,8.182737,0,0,0,0,0,0,0.000000,81.155069,96.912953,1,0.000163,-0.000067,-0.000112,-0.000038,-0.000147,0.000100,1.000000
15,1785980895697328848,2,604,218,0.360927,0.729167,164,72.689246,8.457197,0,0,0,0,0,0,0.000000,81.146443,97.322958,1,0.000150,-0.000060,-0.000102,-0.000012,-0.000150,0.000027,1.000000
16,1785980895787328932,2,603,212,0.351575,0.750000,159,73.077083,8.232362,0,0,0,0,0,0,0.000000,81.309445,96.856620,1,0.000184,-0.000139,0.000037,-0.000106,-0.000087,0.000031,1.000000
17,1785980895877328515,2,602,224,0.372093,0.750000,161,73.272418,8.779366,0,0,0,0,0,0,0.000000,82.051784,98.272256,1,0.000085,0.000022,-0.000044,0.000086,-0.000098,0.000061,1.000000
18,1785980895967329724,2,602,212,0.352159,0.750000,159,72.155950,8.048485,0,0,0,0,0,0,0.000000,80.204435,96.244239,1,0.000082,-0.000032,0.000001,-0.000025,-0.000090,0.000089,1.000000
19,1785980896057330307,2,602,207,0.343854,0.708333,153,72.634871,8.015943,0,0,0,0,0,0,0.000000,80.650814,96.371323,1,0.000040,-0.000209,-0.000021,-0.000168,-0.000118,-0.000060,1.000000
20,1785980896147330515,2,602,213,0.353821,0.750000,158,73.349626,8.144403,0,0,0,0,0,0,0.000000,81.494029,96.972995,1,0.000203,-0.000162,-0.000252,-0.000058,-0.000217,-0.000027,1.000000
21,1785980896237331682,2,603,219,0.363184,0.770833,159,70.210683,8.338654,0,0,0,0,0,0,0.000000,78.549337,93.532174,1,0.000405,-0.000225,-0.000073,-0.000110,-0.000248,0.000169,1.000000
22,1785980896327330265,2,602,220,0.365449,0.770833,164,72.782664,8.335530,0,0,0,0,0,0,0.000000,81.118194,97.903586,1,0.000342,-0.000001,-0.000130,0.000071,-0.000175,0.000203,1.000000
23,1785980896417333265,2,602,212,0.352159,0.791667,158,72.648536,8.133777,0,0,0,0,0,0,0.000000,80.782313,96.626407,1,0.000579,-0.000129,-0.000186,0.000093,-0.000328,0.000309,1.000000
24,1785980896507332849,2,601,220,0.366057,0.812500,162,72.302991,8.360988,0,0,0,0,0,0,0.000000,80.663979,96.503490,1,0.000303,-0.000188,0.000066,-0.000169,-0.000299,-0.000018,1.000000
25,1785980896597332974,2,602,233,0.387043,0.812500,155,71.977239,8.906284,0,0,0,0,0,0,0.000000,80.883523,95.941110,1,0.000098,-0.000205,-0.000229,-0.000020,-0.000255,-0.000143,1.000000
26,1785980896687330849,2,602,217,0.360465,0.833333,158,69.574219,8.533115,0,0,0,0,0,0,0.000000,78.107334,93.945343,1,0.000016,0.000012,0.000121,-0.000109,-0.000165,-0.000170,1.000000
27,1785980896777333766,2,602,227,0.377076,0.791667,152,71.738696,8.814117,0,0,0,0,0,0,0.000000,80.552813,96.232029,1,0.000125,-0.000121,0.000190,-0.000230,-0.000157,-0.000009,1.000000
28,1785980896867334057,2,602,235,0.390365,0.770833,155,72.075698,8.892701,0,0,0,0,0,0,0.000000,80.968399,95.351105,1,0.000101,-0.000566,0.000059,-0.000454,-0.000181,-0.000099,1.000000
29,1785980896957332349,2,603,226,0.374793,0.833333,155,72.260991,8.629823,0,0,0,0,0,0,0.000000,80.890814,96.594447,1,0.000358,-0.000015,-0.000035,0.000061,-0.000282,0.000153,1.000000
30,1785980897047335766,2,602,225,0.373754,0.770833,161,72.299658,8.629490,0,0,0,0,0,0,0.000000,80.929148,96.700490,1,0.000209,-0.000067,0.000146,-0.000091,-0.000185,-0.000029,1.000000
31,1785980897137333641,2,603,232,0.384743,0.750000,154,71.548026,8.886951,0,0,0,0,0,0,0.000000,80.434977,94.723848,1,0.000101,-0.000127,-0.000018,-0.000108,-0.000114,-0.000036,1.000000
32,1785980897227335766,2,602,200,0.332226,0.770833,152,69.780970,7.760191,0,0,0,0,0,0,0.000000,77.541161,93.145169,1,-0.000079,-0.000139,-0.000023,-0.000101,-0.000049,-0.000021,1.000000
33,1785980897317334766,2,604,228,0.377483,0.770833,158,71.879654,8.552657,0,0,0,0,0,0,0.000000,80.432311,94.419513,1,0.000146,0.000160,-0.000037,0.000210,-0.000080,0.000137,1.000000
34,1785980897407336266,2,603,231,0.383085,0.750000,160,72.060071,8.635615,0,0,0,0,0,0,0.000000,80.695686,96.567322,1,-0.000071,0.000122,-0.000039,0.000159,-0.000076,-0.000126,1.000000
35,1785980897497332849,2,602,227,0.377076,0.791667,156,72.657744,8.528822,0,0,0,0,0,0,0.000000,81.186566,96.012775,1,-0.000110,-0.000041,-0.000040,0.000048,0.000068,-0.000082,1.000000
36,1785980897587335183,2,601,222,0.369384,0.770833,159,72.404157,8.584365,0,0,0,0,0,0,0.000000,80.988522,96.075067,1,-0.000151,-0.000094,-0.000060,-0.000058,-0.000066,-0.000082,1.000000
37,1785980897677334974,2,601,223,0.371048,0.791667,158,72.111280,8.605656,0,0,0,0,0,0,0.000000,80.716936,96.093151,1,0.000097,-0.000131,-0.000027,-0.000088,-0.000128,-0.000010,1.000000
38,1785980897767337224,2,603,208,0.344942,0.750000,151,71.982529,8.030068,0,0,0,0,0,0,0.000000,80.012597,93.359878,1,-0.000158,-0.000445,-0.000136,-0.000207,-0.000064,-0.000172,1.000000
39,1785980897857338558,2,602,215,0.357143,0.750000,154,72.700576,8.362071,0,0,0,0,0,0,0.000000,81.062647,96.736489,1,0.000336,-0.000204,0.000020,-0.000129,-0.000250,0.000102,1.000000
40,1785980897947337641,2,602,211,0.350498,0.729167,158,71.841860,8.240320,0,0,0,0,0,0,0.000000,80.082180,93.165333,1,0.000086,-0.000214,0.000017,-0.000129,-0.000179,0.000079,1.000000
41,1785980898037338558,2,604,216,0.357616,0.750000,148,72.242697,8.299112,0,0,0,0,0,0,0.000000,80.541809,93.850922,1,-0.000132,-0.000568,0.000091,-0.000423,-0.000114,-0.000313,1.000000
42,1785980898127339183,2,602,217,0.360465,0.791667,151,72.751076,8.377113,0,0,0,0,0,0,0.000000,81.128189,96.594779,1,0.000049,-0.000271,-0.000002,-0.000172,-0.000165,-0.000017,1.000000
43,1785980898217337975,2,603,227,0.376451,0.770833,152,73.052787,8.790158,0,0,0,0,0,0,0.000000,81.842945,97.708413,1,0.000406,-0.000204,0.000085,-0.000218,-0.000386,0.000129,1.000000
44,1785980898307337558,2,604,211,0.349338,0.666667,146,72.719034,8.450363,0,0,0,0,0,0,0.000000,81.169397,95.247684,1,0.000170,-0.000061,0.000121,-0.000075,-0.000212,0.000055,1.000000
45,1785980898397337766,2,603,215,0.356551,0.729167,146,72.502407,8.475447,0,0,0,0,0,0,0.000000,80.977854,95.704312,1,0.000153,-0.000265,0.000043,-0.000184,-0.000208,0.000076,1.000000
46,1785980898487336975,2,604,222,0.367550,0.770833,149,72.950703,8.279862,0,0,0,0,0,0,0.000000,81.230565,96.677737,1,-0.000019,-0.000188,0.000404,-0.000341,-0.000062,-0.000065,1.000000
47,1785980898577337350,2,603,228,0.378109,0.729167,195,71.566690,8.802742,0,0,0,0,0,0,0.000000,80.369432,92.728578,1,-0.002656,-0.000265,-0.000554,0.000098,-0.004931,0.000020,0.999988
48,1785980898667337600,2,602,222,0.368771,0.729167,160,71.440273,8.773658,0,0,0,0,0,0,0.000000,80.213931,97.387660,1,-0.003945,-0.000018,0.000071,0.000649,-0.007208,0.000051,0.999974
49,1785980898757339183,2,603,216,0.358209,0.750000,152,71.867360,8.421655,0,0,0,0,0,0,0.000000,80.289015,96.033565,1,-0.005704,-0.000032,0.000830,0.000728,-0.011059,0.000028,0.999939
50,1785980898847340267,2,607,227,0.373970,0.812500,196,71.228063,9.203619,0,0,0,0,0,0,0.000000,80.431682,95.872605,1,-0.010002,0.000136,-0.001861,0.000789,-0.017499,-0.001269,0.999846
51,1785980898937343767,2,605,237,0.391736,0.791667,149,70.838559,9.273121,0,0,0,0,0,0,0.000000,80.111680,97.827287,1,-0.010980,0.000256,-0.004268,0.001173,-0.019795,-0.001854,0.999802
52,1785980899027341267,2,603,246,0.407960,0.833333,140,71.117685,9.528373,0,0,0,0,0,0,0.000000,80.646058,94.505801,1,-0.011096,-0.000363,-0.005959,0.001580,-0.020123,-0.001515,0.999795
53,1785980899117338392,2,603,248,0.411277,0.812500,151,71.610690,9.340996,0,0,0,0,0,0,0.000000,80.951686,94.569260,1,-0.011126,0.000073,-0.004784,0.001121,-0.019585,-0.001327,0.999807
54,1785980899207337017,2,603,244,0.404643,0.833333,134,73.034160,9.234745,0,0,0,0,0,0,0.000000,82.268905,96.184565,1,-0.011117,0.000142,-0.005376,0.001142,-0.019860,-0.001455,0.999801
55,1785980899297341683,2,604,235,0.389073,0.833333,134,73.652249,8.992743,0,0,0,0,0,0,0.000000,82.644992,96.096815,1,-0.011248,-0.000024,-0.005482,0.001093,-0.019748,-0.001757,0.999803
56,1785980899387342559,2,604,238,0.394040,0.833333,134,73.778708,9.082077,0,0,0,0,0,0,0.000000,82.860785,97.959370,1,-0.011168,-0.000159,-0.005581,0.001061,-0.019752,-0.001678,0.999803
57,1785980899477344809,2,603,231,0.383085,0.854167,195,71.792482,9.229161,0,0,0,0,0,0,0.000000,81.021643,96.594609,1,-0.014108,0.000350,-0.006390,0.000316,-0.023333,-0.002926,0.999723
58,1785980899567344642,2,602,229,0.380399,0.833333,144,72.757991,9.091868,0,0,0,0,0,0,0.000000,81.849859,98.032163,1,-0.018881,0.000650,-0.008780,0.001316,-0.030867,-0.003205,0.999518
59,1785980899657345309,2,602,228,0.378738,0.833333,136,72.880533,8.973492,0,0,0,0,0,0,0.000000,81.854025,95.717310,1,-0.024932,0.000837,-0.012085,0.001163,-0.039319,-0.003830,0.999219
60,1785980899747345642,2,602,244,0.405316,0.833333,200,71.931441,9.320746,0,0,0,0,0,0,0.000000,81.252187,95.925645,1,-0.028458,0.000447,-0.016289,0.000836,-0.044348,-0.004827,0.999004
61,1785980899837343684,2,604,231,0.382450,0.812500,152,72.681198,9.051910,0,0,0,0,0,0,0.000000,81.733108,97.459533,1,-0.031358,0.000905,-0.019128,0.000806,-0.048274,-0.005983,0.998816
62,1785980899927346309,2,605,212,0.350413,0.770833,144,72.424195,8.587614,0,0,0,0,0,0,0.000000,81.011809,95.721142,1,-0.034493,0.001558,-0.022701,0.000266,-0.050171,-0.007834,0.998710
63,1785980900017345725,2,606,225,0.371287,0.854167,129,71.915733,8.833741,0,0,0,0,0,0,0.000000,80.749474,93.898585,1,-0.036621,0.002309,-0.026255,0.000785,-0.054539,-0.008699,0.998473
64,1785980900107345517,2,606,217,0.358086,0.875000,117,73.326620,8.586198,0,0,0,0,0,0,0.000000,81.912818,94.907011,1,-0.041787,0.002642,-0.029706,0.001041,-0.062695,-0.009275,0.997989
65,1785980900197344976,2,604,215,0.355960,0.812500,110,71.590980,8.546364,0,0,0,0,0,0,0.000000,80.137344,92.186279,1,-0.049638,0.002765,-0.034437,0.001999,-0.073697,-0.010176,0.997227
66,1785980900287345309,2,601,231,0.384359,0.916667,114,74.095001,9.118952,0,0,0,0,0,0,0.000000,83.213953,95.138721,1,-0.056915,0.002155,-0.039043,0.002495,-0.085752,-0.009997,0.996263
67,1785980900377345351,2,602,213,0.353821,0.833333,167,72.353819,8.436321,0,0,0,0,0,0,0.000000,80.790140,92.092111,1,-0.063970,0.001871,-0.043049,0.002308,-0.096850,-0.009991,0.995246
68,1785980900467344059,2,603,226,0.374793,0.833333,145,72.306985,9.056243,0,0,0,0,0,0,0.000000,81.363228,95.930726,1,-0.068229,0.002412,-0.047717,0.002733,-0.105035,-0.009700,0.994417
69,1785980900557345767,2,604,225,0.372517,0.833333,111,69.922215,8.709907,0,0,0,0,0,0,0.000000,78.632122,90.066010,1,-0.074115,0.002127,-0.052451,0.002835,-0.113217,-0.010464,0.993511
70,1785980900647348226,2,602,235,0.390365,0.854167,188,75.210468,9.105618,0,0,0,0,0,0,0.000000,84.316086,97.796783,1,-0.079484,0.002941,-0.056822,0.003281,-0.121584,-0.011284,0.992512
71,1785980900737348351,2,602,229,0.380399,0.833333,153,74.467712,9.124119,0,0,0,0,0,0,0.000000,83.591831,98.707041,1,-0.084355,0.003108,-0.060877,0.003740,-0.129153,-0.010912,0.991558
72,1785980900827348143,2,603,241,0.399668,0.791667,206,75.442428,9.600915,0,0,0,0,0,0,0.000000,85.043343,99.542589,1,-0.088252,0.002233,-0.066357,0.004814,-0.135645,-0.011058,0.990684
73,1785980900917350184,2,603,223,0.369818,0.833333,152,74.126666,9.282537,0,0,0,0,0,0,0.000000,83.409203,99.576589,1,-0.093085,0.002517,-0.070354,0.004873,-0.143275,-0.012123,0.989597
74,1785980901007348851,2,604,237,0.392384,0.854167,202,76.916606,9.274244,0,0,0,0,0,0,0.000000,86.190850,100.826183,1,-0.099110,0.003058,-0.074066,0.005303,-0.153903,-0.012949,0.987987
75,1785980901097350101,2,606,230,0.379538,0.854167,156,71.376810,8.775074,0,0,0,0,0,0,0.000000,80.151884,96.246978,1,-0.105927,0.003245,-0.078022,0.005437,-0.165673,-0.014003,0.986066
76,1785980901187349601,2,605,222,0.366942,0.791667,130,75.534637,8.681323,0,0,0,0,0,0,0.000000,84.215960,97.511655,1,-0.112849,0.003609,-0.082184,0.005338,-0.176366,-0.015534,0.984188
77,1785980901277350768,2,603,236,0.391376,0.854167,123,75.285384,8.941242,0,0,0,0,0,0,0.000000,84.226626,97.424196,1,-0.119797,0.004702,-0.085049,0.004794,-0.187961,-0.015937,0.982035
78,1785980901367350226,2,605,230,0.380165,0.937500,115,74.107415,8.767198,0,0,0,0,0,0,0.000000,82.874613,95.558637,1,-0.128218,0.006087,-0.089872,0.003570,-0.201843,-0.015876,0.979283
79,1785980901457349851,2,604,222,0.367550,0.833333,173,72.953947,8.509155,0,0,0,0,0,0,0.000000,81.463102,95.094300,1,-0.135641,0.006679,-0.093722,0.002719,-0.212926,-0.016053,0.976933
80,1785980901547349935,2,603,222,0.368159,0.875000,125,76.791688,8.618698,0,0,0,0,0,0,0.000000,85.410386,99.741506,1,-0.140573,0.006883,-0.099071,0.002456,-0.223389,-0.016002,0.974595
81,1785980901637351268,2,605,218,0.360331,0.895833,118,79.285167,8.396571,0,0,0,0,0,0,0.000000,87.681738,99.917757,1,-0.146764,0.007217,-0.104181,0.002023,-0.234945,-0.015416,0.971884
82,1785980901727350893,2,605,237,0.391736,0.895833,208,79.903548,8.894949,0,0,0,0,0,0,0.000000,88.798497,102.262402,1,-0.154744,0.008353,-0.109230,0.001424,-0.249086,-0.014480,0.968372
83,1785980901817352643,2,607,203,0.334432,0.833333,130,78.815247,7.360271,0,0,0,0,0,0,0.000000,86.175518,102.119734,1,-0.164798,0.008265,-0.117185,0.002485,-0.266468,-0.015008,0.963724
84,1785980901907351101,2,604,231,0.382450,0.833333,131,76.898396,8.974743,0,0,0,0,0,0,0.000000,85.873139,99.982382,1,-0.172593,0.008216,-0.123580,0.002685,-0.282084,-0.015253,0.959265
85,1785980901997354518,2,606,217,0.358086,0.812500,110,79.780171,8.110234,0,0,0,0,0,0,0.000000,87.890405,101.247101,1,-0.183004,0.008453,-0.131041,0.003555,-0.298255,-0.016917,0.954330
86,1785980902087354851,2,606,232,0.382838,0.875000,99,80.458218,8.717865,0,0,0,0,0,0,0.000000,89.176083,100.861431,1,-0.190236,0.008913,-0.140175,0.005324,-0.314388,-0.018083,0.949107
87,1785980902177354602,2,603,228,0.378109,0.875000,152,83.759704,8.677573,0,0,0,0,0,0,0.000000,92.437277,104.292919,1,-0.196416,0.008193,-0.146548,0.005782,-0.324979,-0.019031,0.945512
88,1785980902267358393,2,605,197,0.325620,0.791667,110,74.530710,7.131560,0,0,0,0,0,0,0.000000,81.662270,94.767671,1,-0.201980,0.008184,-0.153926,0.006886,-0.336850,-0.019223,0.941337
89,1785980902357352935,2,605,209,0.345455,0.833333,113,78.514326,8.043984,0,0,0,0,0,0,0.000000,86.558310,99.418293,1,-0.210684,0.008650,-0.162503,0.009146,-0.352287,-0.020342,0.935626
90,1785980902447353310,2,604,232,0.384106,0.875000,163,82.656818,8.785907,0,0,0,0,0,0,0.000000,91.442725,102.687986,1,-0.217741,0.008080,-0.173013,0.011195,-0.368251,-0.021310,0.929415
91,1785980902537354643,2,603,232,0.384743,0.895833,119,83.275407,8.148527,0,0,0,0,0,0,0.000000,91.423934,105.757346,1,-0.223886,0.008017,-0.181135,0.012241,-0.382314,-0.021623,0.923698
92,1785980902627353518,2,600,228,0.380000,0.895833,108,82.073355,8.618822,0,0,0,0,0,0,0.000000,90.692177,103.045698,1,-0.230162,0.009877,-0.188463,0.012691,-0.395273,-0.022859,0.918191
93,1785980902717354810,2,603,199,0.330017,0.833333,107,82.359025,8.127651,0,0,0,0,0,0,0.000000,90.486676,103.011989,1,-0.235260,0.009173,-0.196061,0.011590,-0.408389,-0.022567,0.912455
94,1785980902807356102,2,604,207,0.342715,0.875000,160,86.615977,8.077109,0,0,0,0,0,0,0.000000,94.693086,106.397518,1,-0.242673,0.011462,-0.202769,0.010350,-0.422199,-0.024352,0.906117
95,1785980902897356644,2,606,224,0.369637,0.854167,109,84.086288,8.174944,0,0,0,0,0,0,0.000000,92.261232,106.164682,1,-0.249660,0.012482,-0.212523,0.010088,-0.436651,-0.026721,0.899178
96,1785980902987356435,2,604,235,0.389073,0.895833,104,83.358157,8.914492,0,0,0,0,0,0,0.000000,92.272649,105.025797,1,-0.254238,0.012918,-0.222427,0.011783,-0.449674,-0.028958,0.892646
97,1785980903077358310,2,602,222,0.368771,0.854167,89,83.607118,8.393362,0,0,0,0,0,0,0.000000,92.000480,102.760403,1,-0.259458,0.013290,-0.231363,0.012316,-0.460862,-0.030127,0.886875
98,1785980903167356060,2,605,239,0.395041,0.916667,80,84.681669,9.010784,0,0,0,0,0,0,0.000000,93.692453,104.266916,1,-0.263781,0.012833,-0.240771,0.011859,-0.474263,-0.030742,0.879766
99,1785980903257359935,2,605,231,0.381818,0.916667,91,86.692560,8.754740,0,0,0,0,0,0,0.000000,95.447300,106.329349,1,-0.269739,0.012965,-0.252750,0.013467,-0.489655,-0.031894,0.871229
100,1785980903347356269,2,606,239,0.394389,0.937500,159,87.214939,8.895824,0,0,0,0,0,0,0.000000,96.110763,108.122572,1,-0.274745,0.012203,-0.264813,0.014007,-0.503577,-0.032804,0.863214
101,1785980903437357769,2,606,248,0.409241,0.916667,115,84.646459,8.907449,0,0,0,0,0,0,0.000000,93.553908,108.666576,1,-0.278390,0.011654,-0.275178,0.015655,-0.515141,-0.034026,0.856287
102,1785980903527356644,2,606,251,0.414191,0.895833,105,87.709109,9.398746,0,0,0,0,0,0,0.000000,97.107855,109.984004,1,-0.280592,0.012126,-0.283762,0.017705,-0.525208,-0.035592,0.850045
103,1785980903617357019,2,605,217,0.358678,0.895833,90,88.361073,8.505321,0,0,0,0,0,0,0.000000,96.866394,109.363040,1,-0.282052,0.013523,-0.290180,0.019021,-0.533614,-0.035701,0.844760
104,1785980903707356519,2,605,247,0.408264,0.937500,76,90.305298,9.268578,0,0,0,0,0,0,0.000000,99.573876,109.904920,1,-0.284040,0.012944,-0.299479,0.018921,-0.545496,-0.035770,0.837136
105,1785980903797357269,2,605,204,0.337190,0.895833,87,90.276630,7.985233,0,0,0,0,0,0,0.000000,98.261863,108.458408,1,-0.286842,0.013029,-0.312105,0.020927,-0.560798,-0.035697,0.826918
106,1785980903887358144,2,605,225,0.371901,0.895833,75,91.239346,8.424195,0,0,0,0,0,0,0.000000,99.663541,109.404872,1,-0.291325,0.015316,-0.328696,0.024501,-0.576353,-0.041160,0.815796
107,1785980903977360019,2,605,222,0.366942,0.875000,138,92.606399,8.528946,0,0,0,0,0,0,0.000000,101.135345,111.329222,1,-0.293337,0.015128,-0.337994,0.025129,-0.587479,-0.042666,0.807723
108,1785980904067359394,2,605,219,0.361983,0.937500,83,92.274438,8.475445,0,0,0,0,0,0,0.000000,100.749883,112.096354,1,-0.294815,0.015975,-0.347224,0.026557,-0.597530,-0.044015,0.800197
109,1785980904157360269,2,605,228,0.376860,1.000000,91,94.323164,8.851366,0,0,0,0,0,0,0.000000,103.174530,113.811077,1,-0.298392,0.018314,-0.356036,0.026974,-0.607880,-0.047094,0.792172
110,1785980904247360561,2,605,227,0.375207,0.916667,74,95.193587,8.727573,0,0,0,0,0,0,0.000000,103.921160,113.859702,1,-0.300031,0.020847,-0.364308,0.028021,-0.616803,-0.049753,0.785043
111,1785980904337360561,2,605,243,0.401653,0.895833,66,94.344538,9.077326,0,0,0,0,0,0,0.000000,103.421864,112.908360,1,-0.299960,0.022698,-0.375637,0.029466,-0.627189,-0.051713,0.776590
112,1785980904427362561,2,605,245,0.404959,0.916667,61,98.326613,9.275952,0,0,0,0,0,0,0.000000,107.602565,116.667808,1,-0.300582,0.023276,-0.389237,0.032793,-0.640203,-0.054642,0.765558
113,1785980904517363978,2,605,237,0.391736,0.937500,130,96.480389,8.932532,0,0,0,0,0,0,0.000000,105.412921,115.203961,1,-0.301493,0.025805,-0.401324,0.034569,-0.650530,-0.058467,0.756437
114,1785980904607365853,2,605,230,0.380165,0.916667,97,98.360988,8.747948,0,0,0,0,0,0,0.000000,107.108936,119.114786,1,-0.300693,0.024750,-0.410660,0.034341,-0.659877,-0.057367,0.748393
115,1785980904697362936,2,605,235,0.388430,0.916667,105,96.374471,8.696615,0,0,0,0,0,0,0.000000,105.071086,116.833392,1,-0.299187,0.025352,-0.421665,0.034101,-0.672192,-0.056790,0.737408
116,1785980904787363769,2,605,241,0.398347,0.958333,88,96.130261,8.932533,0,0,0,0,0,0,0.000000,105.062794,115.793133,1,-0.298975,0.026613,-0.428183,0.031895,-0.680195,-0.056036,0.730190
117,1785980904877362519,2,605,221,0.365289,0.875000,85,96.064635,8.487904,0,0,0,0,0,0,0.000000,104.552539,115.643506,1,-0.298032,0.027592,-0.434213,0.029831,-0.685580,-0.056472,0.725191
118,1785980904967362770,2,605,245,0.404959,0.916667,80,97.786065,8.967617,0,0,0,0,0,0,0.000000,106.753682,117.305561,1,-0.295938,0.028217,-0.437859,0.028675,-0.690556,-0.055929,0.720543
119,1785980905057368186,2,605,238,0.393388,0.979167,76,98.054984,9.025950,0,0,0,0,0,0,0.000000,107.080934,116.811266,1,-0.294754,0.029250,-0.443806,0.025699,-0.698561,-0.054374,0.713019
120,1785980905147364853,2,605,248,0.409917,0.916667,69,97.828816,9.327744,0,0,0,0,0,0,0.000000,107.156560,116.725348,1,-0.293341,0.029886,-0.451388,0.022249,-0.709621,-0.052019,0.702309
121,1785980905237361770,2,605,233,0.385124,0.937500,59,98.172694,8.693405,0,0,0,0,0,0,0.000000,106.866099,115.896299,1,-0.292721,0.030573,-0.461333,0.019486,-0.721820,-0.050974,0.689926
122,1785980905327365686,2,605,216,0.357025,0.875000,135,98.666489,8.197693,0,0,0,0,0,0,0.000000,106.864182,115.809882,1,-0.293127,0.032937,-0.469849,0.016136,-0.732189,-0.050888,0.679006
123,1785980905417366561,2,605,239,0.395041,0.979167,85,98.787406,8.899366,0,0,0,0,0,0,0.000000,107.686772,119.056200,1,-0.289927,0.035135,-0.480432,0.015727,-0.745011,-0.050380,0.664961
124,1785980905507365895,2,605,234,0.386777,0.958333,66,99.615579,8.868615,0,0,0,0,0,0,0.000000,108.484194,117.408102,1,-0.287444,0.035257,-0.490293,0.014230,-0.754446,-0.050623,0.654252
125,1785980905597365061,2,605,246,0.406612,0.916667,68,102.523895,9.213660,0,0,0,0,0,0,0.000000,111.737555,120.890923,1,-0.285792,0.034600,-0.497848,0.013647,-0.761350,-0.050476,0.646230
126,1785980905687368187,2,605,251,0.414876,0.895833,63,100.331294,9.446203,0,0,0,0,0,0,0.000000,109.777497,118.892865,1,-0.281176,0.036441,-0.510345,0.015303,-0.772709,-0.051406,0.632491
127,1785980905777366437,2,605,233,0.385124,0.916667,52,100.910131,8.926991,0,0,0,0,0,0,0.000000,109.837122,118.544237,1,-0.277670,0.035482,-0.520830,0.014680,-0.782398,-0.051401,0.620481
