frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,hybrid_candidates,hybrid_fine_matches,hybrid_accepted,hybrid_added,hybrid_replaced,hybrid_rejected,hybrid_ms,frontend_ms,track_total_ms,pose_valid,tcw_tx,tcw_ty,tcw_tz,tcw_qx,tcw_qy,tcw_qz,tcw_qw
10,1785980801016995845,2,605,230,0.380165,0.791667,194,84.091757,61.907877,364,353,15,15,0,317,53.315820,145.999634,164.529263,1,-0.000238,0.000016,0.000047,0.000006,0.000111,-0.000096,1.000000
11,1785980801106996345,2,605,241,0.398347,0.791667,197,84.916016,62.069129,354,344,14,14,0,312,53.100359,146.985145,163.254832,1,-0.000195,-0.000061,0.000102,-0.000101,0.000156,-0.000039,1.000000
12,1785980801196997928,2,605,246,0.406612,0.854167,200,86.179155,62.068087,354,346,19,19,0,308,53.254278,148.247242,165.983280,1,-0.000054,-0.000005,0.000026,-0.000002,0.000008,-0.000025,1.000000
13,1785980801286996928,2,605,241,0.398347,0.833333,198,82.885159,62.116505,358,349,14,14,0,313,53.357862,145.001664,164.067882,1,-0.000151,-0.000050,0.000020,-0.000021,0.000083,-0.000066,1.000000
14,1785980801376996553,2,606,236,0.389439,0.791667,191,84.904224,62.074462,368,358,14,14,0,330,53.462405,146.978686,162.981453,1,-0.000161,-0.000076,0.000084,-0.000082,0.000114,-0.000067,1.000000
15,1785980801466996845,2,605,241,0.398347,0.833333,192,84.157840,62.234422,367,353,13,13,0,321,53.417862,146.392262,164.901306,1,-0.000068,-0.000080,0.000070,-0.000074,0.000053,-0.000016,1.000000
16,1785980801556997512,2,606,231,0.381188,0.812500,194,84.089255,61.823208,367,359,15,15,0,324,53.350361,145.912463,160.703508,1,-0.000212,-0.000012,-0.000048,0.000065,0.000111,-0.000095,1.000000
17,1785980801646997304,2,605,234,0.386777,0.791667,194,84.317091,62.269630,369,355,15,15,0,320,53.602114,146.586721,166.052944,1,-0.000220,-0.000096,-0.000100,-0.000021,0.000061,-0.000078,1.000000
18,1785980801736999637,2,606,235,0.387789,0.812500,195,86.442990,61.944876,360,351,15,15,0,320,53.275569,148.387866,165.939818,1,-0.000154,-0.000003,-0.000086,0.000070,0.000066,-0.000002,1.000000
19,1785980801827000012,2,605,237,0.391736,0.833333,195,84.185006,62.329381,362,353,16,16,0,314,53.689657,146.514387,164.240507,1,-0.000072,0.000034,0.000029,0.000025,0.000077,0.000063,1.000000
20,1785980801916999012,2,605,238,0.393388,0.791667,198,84.356883,62.407840,370,360,11,11,0,325,53.364777,146.764723,164.120296,1,-0.000163,-0.000060,0.000040,-0.000038,0.000086,-0.000038,1.000000
21,1785980802007000387,2,605,252,0.416529,0.812500,201,90.466035,62.396922,376,369,20,20,0,330,53.554446,152.862957,171.155625,1,-0.000107,0.000022,0.000044,-0.000016,0.000078,-0.000002,1.000000
22,1785980802096999220,2,605,248,0.409917,0.833333,195,84.209880,62.489381,364,354,19,19,0,310,53.638489,146.699261,166.553406,1,-0.000136,-0.000039,0.000020,-0.000018,0.000077,-0.000024,1.000000
23,1785980802187000762,2,605,242,0.400000,0.854167,202,84.150004,62.179337,368,359,12,12,0,329,53.302818,146.329341,165.115972,1,-0.000067,0.000024,0.000124,-0.000018,0.000050,0.000075,1.000000
24,1785980802277000304,2,605,228,0.376860,0.812500,200,84.192630,61.969292,359,351,17,17,0,313,53.569613,146.161922,163.745706,1,-0.000216,-0.000033,0.000036,-0.000016,0.000119,-0.000122,1.000000
25,1785980802367000804,2,605,240,0.396694,0.812500,198,84.102004,61.903541,355,342,15,15,0,311,53.133192,146.005545,166.348820,1,-0.000053,-0.000076,0.000057,-0.000056,0.000050,0.000072,1.000000
26,1785980802457000554,2,605,243,0.401653,0.854167,196,84.315755,62.207419,359,349,9,9,0,319,53.263900,146.523174,163.128239,1,-0.000019,0.000040,0.000037,0.000016,0.000036,0.000066,1.000000
27,1785980802547003346,2,606,241,0.397690,0.833333,192,84.044835,62.288170,364,352,14,14,0,316,53.582612,146.333005,164.963801,1,-0.000138,-0.000054,0.000040,-0.000024,0.000104,0.000041,1.000000
28,1785980802637001429,2,605,231,0.381818,0.791667,192,86.283528,62.232294,369,356,12,12,0,324,53.453027,148.515822,168.772219,1,0.000000,-0.000029,0.000083,-0.000050,0.000055,0.000150,1.000000
29,1785980802727001887,2,605,235,0.388430,0.812500,190,86.497488,62.173293,361,353,15,15,0,318,53.606654,148.670781,165.157970,1,-0.000192,-0.000026,0.000051,-0.000006,0.000142,-0.000036,1.000000
30,1785980802817000971,2,605,227,0.375207,0.791667,184,87.723543,61.779831,360,350,11,11,0,320,53.435527,149.503374,167.098034,1,-0.000049,-0.000020,0.000062,-0.000045,0.000051,0.000052,1.000000
31,1785980802907001179,2,605,228,0.376860,0.854167,184,84.925095,61.523743,360,351,13,13,0,322,53.135522,146.448838,164.791882,1,-0.000057,-0.000027,0.000040,0.000014,0.000092,0.000032,1.000000
32,1785980802997001304,2,605,232,0.383471,0.770833,192,84.942010,62.030125,364,358,15,15,0,326,53.478194,146.972135,164.596461,1,-0.000064,0.000095,-0.000043,0.000138,-0.000010,-0.000014,1.000000
33,1785980803087002388,2,605,226,0.373554,0.833333,187,84.909719,61.524827,365,354,14,14,0,322,53.205481,146.434546,163.254154,1,-0.000084,0.000034,0.000057,-0.000018,0.000071,0.000046,1.000000
34,1785980803177001596,2,605,236,0.390083,0.791667,194,84.216919,61.983332,360,346,15,15,0,308,53.355775,146.200251,164.087289,1,-0.000003,-0.000120,-0.000012,-0.000043,0.000031,0.000020,1.000000
35,1785980803267004346,2,606,247,0.407591,0.833333,187,84.840718,62.414004,365,353,15,15,0,320,53.510986,147.254722,166.039727,1,-0.000191,-0.000059,0.000026,-0.000019,0.000109,-0.000041,1.000000
36,1785980803357003804,2,605,232,0.383471,0.791667,182,84.324962,62.160834,368,356,12,12,0,324,53.560444,146.485796,162.808940,1,-0.000010,-0.000055,-0.000075,0.000031,0.000019,0.000051,1.000000
37,1785980803447005221,2,605,231,0.381818,0.791667,187,85.035761,62.133833,372,361,11,11,0,330,53.501776,147.169594,165.345092,1,-0.000097,-0.000026,-0.000169,0.000081,-0.000001,-0.000086,1.000000
38,1785980803537003554,2,605,253,0.418182,0.833333,188,84.134417,62.596296,363,353,14,14,0,319,53.465234,146.730713,162.676019,1,-0.000173,0.000005,-0.000039,0.000074,0.000080,-0.000103,1.000000
39,1785980803627006721,2,605,236,0.390083,0.833333,191,84.194126,62.109665,363,349,14,14,0,314,53.406608,146.303791,162.763687,1,-0.000329,0.000080,0.000010,0.000088,0.000128,-0.000119,1.000000
40,1785980803717006971,2,606,222,0.366337,0.812500,191,84.495045,61.470367,355,338,12,12,0,307,53.031271,145.965412,163.910992,1,-0.000245,-0.000082,-0.000011,-0.000012,0.000118,-0.000113,1.000000
41,1785980803807008596,2,606,243,0.400990,0.812500,182,85.016343,62.078582,370,360,15,15,0,326,53.426317,147.094925,163.834741,1,-0.000094,-0.000048,-0.000006,-0.000007,0.000026,-0.000059,1.000000
42,1785980803897006971,2,605,226,0.373554,0.791667,193,87.741082,62.373002,372,363,9,9,0,329,53.691986,150.114084,170.176395,1,-0.000125,-0.000031,-0.000023,0.000022,0.000002,-0.000088,1.000000
43,1785980803987006721,2,605,231,0.381818,0.812500,193,84.405126,61.891079,367,355,14,14,0,317,53.487400,146.296205,164.640414,1,-0.000217,0.000035,0.000038,0.000034,0.000067,-0.000100,1.000000
44,1785980804077008305,2,605,229,0.378512,0.833333,182,90.540030,61.991080,376,367,17,17,0,330,53.585402,152.531110,170.415563,1,-0.000102,-0.000048,-0.000021,0.000007,-0.000006,-0.000133,1.000000
45,1785980804167009513,2,606,240,0.396040,0.791667,185,84.213583,61.999746,370,360,16,16,0,328,53.319731,146.213329,165.303380,1,-0.000119,-0.000020,-0.000011,0.000025,0.000010,-0.000077,1.000000
46,1785980804257007013,2,605,229,0.378512,0.812500,186,84.147748,61.848828,364,351,17,17,0,314,53.378774,145.996576,163.812196,1,-0.000090,0.000018,-0.000030,0.000065,-0.000032,-0.000113,1.000000
47,1785980804347009972,2,605,248,0.409917,0.833333,192,84.341542,62.264416,359,348,13,13,0,313,53.310565,146.605958,164.356202,1,-0.000124,0.000013,-0.000010,0.000043,0.000004,-0.000103,1.000000
48,1785980804437008180,2,605,235,0.388430,0.791667,186,84.158165,62.005037,371,357,16,16,0,322,53.522066,146.163202,161.077955,1,-0.000054,-0.000014,-0.000115,0.000109,-0.000040,-0.000038,1.000000
49,1785980804527007722,2,606,232,0.382838,0.833333,180,84.519335,62.291457,372,364,14,14,0,329,53.697734,146.810792,163.577857,1,0.000015,0.000033,-0.000053,0.000069,-0.000070,-0.000055,1.000000
50,1785980804617023347,2,606,236,0.389439,0.833333,186,84.297707,62.182498,369,361,15,15,0,323,53.507816,146.480205,163.220854,1,-0.000133,0.000068,-0.000088,0.000135,-0.000033,-0.000142,1.000000
51,1785980804707010388,2,605,232,0.383471,0.833333,190,85.936600,61.691158,366,351,17,17,0,318,53.327605,147.627758,167.683488,1,-0.000112,0.000035,-0.000073,0.000093,0.000002,-0.000140,1.000000
52,1785980804797005513,2,605,235,0.388430,0.812500,189,83.992787,62.098205,367,359,16,16,0,324,53.452191,146.090992,162.794140,1,-0.000131,-0.000017,0.000006,0.000000,0.000033,-0.000132,1.000000
53,1785980804887008638,2,605,237,0.391736,0.833333,187,86.550316,62.165914,368,354,18,18,0,316,53.429648,148.716230,167.600902,1,-0.000054,0.000024,-0.000160,0.000138,-0.000066,-0.000082,1.000000
54,1785980804977009305,2,605,239,0.395041,0.833333,185,84.308122,62.135455,373,361,17,17,0,324,53.467648,146.443577,162.606594,1,-0.000143,0.000136,0.000031,0.000099,0.000006,-0.000125,1.000000
55,1785980805067010264,2,606,236,0.389439,0.812500,189,84.883379,62.120079,367,357,16,16,0,317,53.575275,147.003458,164.850994,1,-0.000189,0.000044,-0.000036,0.000090,0.000019,-0.000155,1.000000
56,1785980805157008222,2,605,233,0.385124,0.854167,186,84.681210,62.014828,365,353,16,16,0,317,53.452148,146.696038,164.714159,1,-0.000267,0.000064,-0.000008,0.000072,0.000094,-0.000170,1.000000
57,1785980805247010722,2,605,229,0.378512,0.812500,189,83.602573,62.033786,366,355,13,13,0,319,53.513731,145.636359,163.699397,1,-0.000024,0.000086,-0.000075,0.000162,-0.000036,-0.000026,1.000000
58,1785980805337009139,2,604,246,0.407285,0.812500,177,86.114476,62.103663,367,354,17,17,0,319,53.201728,148.218139,166.065758,1,-0.000432,0.000053,-0.000263,0.000009,0.000052,-0.000310,1.000000
59,1785980805427010264,2,606,251,0.414191,0.854167,155,83.743866,62.224746,354,344,15,15,0,310,53.116727,145.968612,162.792261,1,0.000690,0.000819,-0.006845,-0.000237,0.000243,-0.000899,1.000000
60,1785980805517010555,2,606,232,0.382838,0.854167,138,84.546749,61.883784,360,351,12,12,0,318,53.301562,146.430533,161.084323,1,0.000097,0.001297,-0.023534,0.002295,-0.000107,-0.002141,0.999995
61,1785980805607008555,2,605,220,0.363636,0.812500,108,84.138286,61.260527,352,344,12,12,0,312,53.157601,145.398813,157.868287,1,0.003255,0.001299,-0.045922,0.006093,-0.001262,0.000552,0.999980
62,1785980805697011014,2,606,215,0.354785,0.791667,104,86.727690,61.869242,368,361,15,15,0,324,53.671857,148.596932,159.815393,1,0.006744,0.002816,-0.069279,0.009777,-0.000755,0.002709,0.999948
63,1785980805787012389,2,606,223,0.367987,0.812500,171,84.907587,61.495655,358,350,14,14,0,320,53.147226,146.403242,158.076706,1,0.012538,0.003254,-0.093273,0.009927,0.002114,0.004958,0.999936
64,1785980805877011681,2,607,229,0.377265,0.812500,185,87.932954,61.557613,348,344,16,16,0,316,53.190394,149.490567,162.719592,1,0.013927,0.005285,-0.115533,0.008274,0.008712,-0.000933,0.999927
65,1785980805967012389,2,607,219,0.360791,0.833333,127,84.812750,61.566363,365,359,21,21,0,325,53.408520,146.379113,160.659025,1,0.012357,0.006282,-0.140238,0.007072,0.014149,-0.010486,0.999820
66,1785980806057011472,2,607,215,0.354201,0.833333,110,85.268464,60.973065,364,353,16,16,0,319,53.203768,146.241529,156.861065,1,0.014649,0.005993,-0.165573,0.014262,0.011575,-0.008096,0.999799
67,1785980806147011139,2,606,239,0.394389,0.833333,113,85.151088,61.866741,378,369,19,19,0,337,53.333978,147.017829,158.669210,1,0.014961,0.010025,-0.183098,0.011183,0.008266,-0.010536,0.999848
68,1785980806237010681,2,606,251,0.414191,0.812500,173,83.392901,62.292746,358,354,13,13,0,326,53.271186,145.685647,157.310320,1,0.014065,0.012754,-0.203248,0.006609,0.005345,-0.012664,0.999884
69,1785980806327015806,2,606,235,0.387789,0.854167,131,82.006135,62.205828,371,369,15,15,0,334,53.644982,144.211963,159.394843,1,0.015629,0.014803,-0.225754,0.006002,0.004656,-0.011947,0.999900
70,1785980806417015389,2,605,238,0.393388,0.833333,117,82.038093,61.775738,345,343,10,10,0,314,53.086932,143.813831,156.357515,1,0.018807,0.015876,-0.248031,0.003699,-0.001400,-0.007641,0.999963
71,1785980806507013889,2,606,241,0.397690,0.833333,108,83.395692,61.866323,358,345,13,13,0,320,52.907555,145.262015,157.767697,1,0.021690,0.018148,-0.270367,0.006152,-0.001917,-0.005208,0.999966
72,1785980806597013764,2,603,263,0.436153,0.854167,109,80.263156,62.880460,367,354,15,15,0,324,53.271893,143.143616,153.768611,1,0.023331,0.018406,-0.286771,-0.005273,-0.004463,-0.005814,0.999959
73,1785980806687013931,2,604,271,0.448675,0.854167,161,79.612441,63.079503,373,363,19,19,0,324,53.542771,142.691944,153.964738,1,0.025308,0.018914,-0.303814,-0.015785,-0.009688,-0.003245,0.999823
74,1785980806777015056,2,605,282,0.466116,0.791667,131,76.762991,63.373757,356,350,17,17,0,311,53.320185,140.136748,152.842183,1,0.028716,0.021171,-0.319756,-0.023631,-0.009702,0.002115,0.999671
75,1785980806867014306,2,605,272,0.449587,0.791667,115,74.872637,62.877501,348,342,13,13,0,316,52.932555,137.750138,150.275362,1,0.028105,0.021914,-0.338346,-0.031205,-0.012883,-0.000959,0.999430
76,1785980806957016181,2,604,285,0.471854,0.833333,109,75.529434,63.563258,358,353,14,14,0,319,53.331892,139.092692,151.207245,1,0.031423,0.020512,-0.361254,-0.033558,-0.016727,0.001312,0.999296
77,1785980807047014973,2,604,289,0.478477,0.791667,182,75.630478,63.737427,353,347,19,19,0,308,53.467894,139.367905,150.860117,1,0.034775,0.019640,-0.383829,-0.035691,-0.019330,0.004132,0.999167
78,1785980807137013723,2,604,275,0.455298,0.770833,143,70.327001,62.828583,344,337,14,14,0,305,52.972013,133.155584,147.679123,1,0.039367,0.018477,-0.407909,-0.034813,-0.022294,0.009497,0.999100
79,1785980807227016556,2,605,280,0.462810,0.770833,135,74.114419,63.231254,348,340,9,8,1,314,53.083890,137.345673,150.964743,1,0.041760,0.017796,-0.431048,-0.033738,-0.024833,0.010668,0.999065
80,1785980807317015890,2,606,280,0.462046,0.833333,129,74.747676,63.064836,357,344,14,14,0,312,52.947430,137.812512,151.796211,1,0.044035,0.015052,-0.453143,-0.037107,-0.026875,0.008075,0.998917
81,1785980807407016973,2,603,289,0.479270,0.770833,114,74.426629,63.954928,373,365,17,17,0,326,53.500853,138.381557,151.715249,1,0.043468,0.016022,-0.472495,-0.038068,-0.027050,0.008001,0.998877
82,1785980807497016890,2,605,299,0.494215,0.833333,110,73.618453,64.188847,366,359,15,15,0,325,53.340226,137.807300,149.821852,1,0.047708,0.015769,-0.492405,-0.038044,-0.027927,0.011277,0.998822
83,1785980807587017140,2,606,289,0.476898,0.812500,107,73.883123,64.001261,367,359,16,16,0,315,53.751730,137.884384,150.178148,1,0.053466,0.018068,-0.518026,-0.034332,-0.031233,0.018247,0.998756
84,1785980807677018056,2,603,269,0.446103,0.770833,167,73.128823,63.444464,375,368,22,21,1,325,53.902482,136.573287,148.663547,1,0.062468,0.025422,-0.539723,-0.028984,-0.032968,0.028775,0.998622
85,1785980807767019140,2,603,294,0.487562,0.812500,147,69.196612,63.718675,361,353,21,20,1,308,53.484436,132.915287,148.390295,1,0.065781,0.027916,-0.564263,-0.025531,-0.035445,0.032455,0.998518
86,1785980807857018390,2,606,289,0.476898,0.833333,131,72.921946,64.039220,368,356,14,14,0,318,53.393017,136.961166,150.543401,1,0.071827,0.031047,-0.586876,-0.024418,-0.037443,0.037489,0.998297
87,1785980807947018432,2,607,315,0.518946,0.833333,128,74.600755,64.262722,353,347,17,17,0,305,53.279182,138.863477,151.639996,1,0.072362,0.036794,-0.610788,-0.020397,-0.036978,0.036840,0.998429
88,1785980808037019182,2,602,287,0.476744,0.833333,122,73.571368,63.937426,363,356,14,14,0,320,53.443600,137.508794,150.588275,1,0.072731,0.039659,-0.635940,-0.018415,-0.036490,0.034205,0.998579
89,1785980808127018848,2,605,311,0.514050,0.854167,111,74.548921,64.323765,355,349,22,22,0,301,53.463685,138.872686,151.294491,1,0.072564,0.044845,-0.660113,-0.014778,-0.035419,0.033380,0.998706
90,1785980808217018140,2,605,290,0.479339,0.812500,93,73.008654,63.511589,360,355,19,19,0,309,53.408559,136.520243,147.761493,1,0.069702,0.044893,-0.683788,-0.017032,-0.034771,0.028708,0.998838
91,1785980808307018848,2,605,311,0.514050,0.833333,178,72.596399,64.307723,362,354,21,20,1,307,53.557769,136.904122,149.626556,1,0.073140,0.049586,-0.703197,-0.013668,-0.035855,0.023342,0.998991
92,1785980808397020348,2,604,295,0.488411,0.854167,130,72.253727,63.269335,373,366,21,21,0,323,53.735603,135.523062,149.459093,1,0.073209,0.056263,-0.731176,-0.007629,-0.034024,0.022081,0.999148
93,1785980808487020182,2,605,278,0.459504,0.812500,121,75.261844,63.364627,366,356,20,20,0,314,53.553767,138.626471,151.815870,1,0.074659,0.065381,-0.758014,0.000721,-0.034236,0.020191,0.999210
94,1785980808577020765,2,606,292,0.481848,0.812500,113,75.110010,63.793507,369,365,13,12,1,327,53.478975,138.903517,151.404907,1,0.075936,0.071336,-0.781032,0.003323,-0.034691,0.018148,0.999228
95,1785980808667021765,2,604,303,0.501656,0.833333,192,73.552992,63.989426,374,368,18,18,0,331,53.482225,137.542418,150.789317,1,0.079034,0.074354,-0.804160,0.005151,-0.035226,0.018914,0.999187
96,1785980808757021682,2,604,297,0.491722,0.791667,155,72.439563,63.291127,351,343,21,21,0,300,53.326931,135.730690,150.869859,1,0.082031,0.074168,-0.827321,0.001584,-0.034675,0.023162,0.999129
97,1785980808847023224,2,603,314,0.520730,0.791667,146,73.382615,64.413014,364,358,21,21,0,311,53.628560,137.795629,153.511763,1,0.084271,0.070795,-0.846317,-0.004324,-0.033318,0.026744,0.999078
98,1785980808937022849,2,605,290,0.479339,0.854167,138,73.226987,64.224220,376,369,18,18,0,322,54.027522,137.451207,152.492583,1,0.085331,0.068161,-0.867017,-0.008156,-0.032046,0.028566,0.999045
99,1785980809027023349,2,605,306,0.505785,0.833333,129,73.299654,64.624349,375,368,17,17,0,322,53.888187,137.924003,152.221580,1,0.086688,0.067454,-0.891197,-0.009350,-0.032367,0.027852,0.999044
100,1785980809117023890,2,604,310,0.513245,0.833333,124,72.819315,64.108218,369,362,17,17,0,321,53.376932,136.927533,151.241319,1,0.086519,0.075275,-0.913838,-0.005069,-0.030047,0.026383,0.999187
101,1785980809207023307,2,605,289,0.477686,0.854167,126,74.623961,63.734047,361,349,12,12,0,308,53.301388,138.358008,151.183694,1,0.086208,0.083239,-0.939403,0.000642,-0.028433,0.025664,0.999266
102,1785980809297022057,2,606,299,0.493399,0.791667,116,72.095057,63.863507,375,369,21,21,0,322,53.629059,135.958564,148.722666,1,0.083260,0.085902,-0.966001,0.002133,-0.027365,0.021257,0.999397
103,1785980809387023307,2,605,291,0.480992,0.854167,197,73.135693,63.442293,356,347,14,14,0,308,53.171928,136.577986,150.481350,1,0.086757,0.093333,-0.989586,0.006763,-0.027722,0.020131,0.999390
104,1785980809477023724,2,607,298,0.490939,0.833333,149,70.280620,63.397167,370,362,26,26,0,315,53.680101,133.677787,150.565393,1,0.088528,0.105977,-1.015387,0.014156,-0.027641,0.019740,0.999323
105,1785980809567024016,2,605,303,0.500826,0.833333,134,75.311009,64.266844,367,362,24,24,0,316,53.778477,139.577853,153.915680,1,0.088446,0.117315,-1.041495,0.021490,-0.027177,0.016132,0.999269
106,1785980809657022516,2,605,281,0.464463,0.812500,120,75.050757,63.406376,350,342,17,17,0,296,53.238971,138.457133,152.441247,1,0.083724,0.120195,-1.065609,0.022662,-0.024936,0.009591,0.999386
107,1785980809747030224,2,607,276,0.454695,0.812500,192,75.149299,63.297000,370,357,22,22,0,310,53.504681,138.446299,152.309579,1,0.077901,0.119757,-1.087802,0.021972,-0.022613,0.004104,0.999494
108,1785980809837025807,2,608,298,0.490132,0.854167,148,72.221057,63.556002,378,371,28,27,1,314,54.018020,135.777059,152.368244,1,0.074176,0.121568,-1.108111,0.021755,-0.020307,-0.002748,0.999553
109,1785980809927025349,2,605,310,0.512397,0.854167,145,77.032235,64.691223,375,372,11,11,0,332,53.662224,141.723458,157.081879,1,0.075346,0.130958,-1.133137,0.025718,-0.022426,-0.011822,0.999348
110,1785980810017025349,2,606,285,0.470297,0.833333,135,77.854619,63.473293,366,356,15,15,0,321,53.190260,141.327912,155.851699,1,0.070275,0.130509,-1.156769,0.025096,-0.019557,-0.017422,0.999342
111,1785980810107026641,2,605,322,0.532231,0.895833,205,77.855370,64.504054,370,362,30,30,0,304,53.803560,142.359424,158.624313,1,0.078467,0.127840,-1.179631,0.023129,-0.023062,-0.014931,0.999355
112,1785980810197025683,2,606,307,0.506601,0.833333,165,74.140745,63.333165,351,347,18,18,0,309,53.298595,137.473910,156.096201,1,0.088368,0.124018,-1.199874,0.020242,-0.026684,-0.010445,0.999384
113,1785980810287026474,2,606,301,0.496700,0.895833,228,76.210434,64.067466,374,369,18,18,0,331,53.474430,140.277900,157.391299,1,0.093191,0.119829,-1.224678,0.018155,-0.028542,-0.005194,0.999414
114,1785980810377026683,2,604,305,0.504967,0.854167,184,74.437414,63.245080,358,354,16,16,0,317,53.265136,137.682494,158.118471,1,0.094437,0.116227,-1.245904,0.015195,-0.028352,-0.005349,0.999468
115,1785980810467026766,2,604,290,0.480132,0.875000,161,74.433081,63.781503,365,360,6,6,0,330,53.333595,138.214584,154.994187,1,0.097442,0.112784,-1.270381,0.014172,-0.029938,-0.006086,0.999433
116,1785980810557031058,2,604,291,0.481788,0.875000,164,75.183671,63.910004,368,358,20,20,0,309,53.482721,139.093675,156.359452,1,0.102769,0.122705,-1.294973,0.018853,-0.031688,-0.006473,0.999299
117,1785980810647027141,2,605,292,0.482645,0.895833,227,76.558312,63.654918,367,360,17,16,1,323,53.158093,140.213230,157.633550,1,0.107875,0.126567,-1.319283,0.020448,-0.033597,-0.006650,0.999204
118,1785980810737026850,2,602,293,0.486711,0.875000,244,73.854698,63.498625,369,361,20,20,0,314,53.936185,137.353323,159.031940,1,0.107833,0.125567,-1.338370,0.018676,-0.033161,-0.009055,0.999234
119,1785980810827028516,2,605,280,0.462810,0.833333,198,72.869229,62.447320,352,341,19,19,0,303,53.033215,135.316549,155.262188,1,0.108310,0.138087,-1.360019,0.023293,-0.032812,-0.007947,0.999158
120,1785980810917028850,2,606,284,0.468647,0.854167,183,74.319620,63.407997,380,376,22,22,0,324,53.978517,137.727617,157.537587,1,0.112240,0.151009,-1.385619,0.027510,-0.034287,-0.009840,0.998985
121,1785980811007027975,2,604,282,0.466887,0.854167,228,77.405154,63.955796,369,364,22,22,0,311,53.961892,141.360950,159.824821,1,0.118528,0.158587,-1.407627,0.029715,-0.036820,-0.012332,0.998804
122,1785980811097028516,2,605,288,0.476033,0.875000,177,75.164254,63.406831,368,366,19,18,1,324,53.860225,138.571085,158.570016,1,0.129556,0.164461,-1.431308,0.031542,-0.040926,-0.010464,0.998609
123,1785980811187032308,2,604,283,0.468543,0.854167,234,72.321972,62.659781,366,362,15,15,0,328,53.517221,134.981753,153.722878,1,0.142331,0.174957,-1.456949,0.035395,-0.045380,-0.008908,0.998303
124,1785980811277028683,2,604,280,0.463576,0.854167,236,74.583830,63.097494,383,377,28,28,0,326,53.891184,137.681324,157.663839,1,0.157642,0.192430,-1.481812,0.041606,-0.050196,-0.005212,0.997859
125,1785980811367028642,2,604,270,0.447020,0.854167,174,74.361285,62.605655,376,370,11,11,0,334,53.520428,136.966940,156.594449,1,0.172473,0.185629,-1.504432,0.037889,-0.055074,0.003291,0.997758
126,1785980811457033017,2,605,261,0.431405,0.895833,159,71.946467,62.389027,384,373,17,17,0,332,53.660847,134.335494,152.132358,1,0.175439,0.195038,-1.527276,0.041110,-0.055102,0.006849,0.997611
127,1785980811547031267,2,604,273,0.451987,0.854167,215,80.293726,62.875491,360,349,12,12,0,316,52.799795,143.169217,159.810693,1,0.181427,0.207208,-1.551859,0.044961,-0.056709,0.006241,0.997358
128,1785980811637032725,2,604,272,0.450331,0.833333,172,72.122427,62.969409,374,372,21,21,0,326,53.751723,135.091836,155.312560,1,0.187919,0.208732,-1.575038,0.044949,-0.058207,0.010336,0.997239
