frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,hybrid_candidates,hybrid_fine_matches,hybrid_accepted,hybrid_added,hybrid_replaced,hybrid_rejected,hybrid_ms,frontend_ms,track_total_ms,pose_valid,tcw_tx,tcw_ty,tcw_tz,tcw_qx,tcw_qy,tcw_qz,tcw_qw
85,1785981022507865867,2,604,247,0.408940,0.791667,94,76.318661,61.919175,359,349,14,14,0,316,52.982590,138.237836,149.941477,1,0.193868,0.153038,-1.917683,0.010951,-0.056222,0.045942,0.997301
86,1785981022597865284,2,605,237,0.391736,0.833333,83,76.454287,61.926925,358,350,14,14,0,313,53.312342,138.381212,149.097431,1,0.198668,0.158678,-1.949772,0.012336,-0.056444,0.047766,0.997186
87,1785981022687865659,2,603,253,0.419569,0.833333,176,78.242379,62.043176,350,341,27,27,0,289,53.482717,140.285555,151.506275,1,0.181904,0.144947,-1.982951,0.007389,-0.050935,0.044303,0.997691
88,1785981022777866117,2,604,226,0.374172,0.750000,122,72.677602,61.385881,370,363,24,24,0,309,53.729260,134.063483,149.002722,1,0.170237,0.126886,-2.014901,0.002021,-0.047221,0.036415,0.998218
89,1785981022867865034,2,604,223,0.369205,0.791667,114,75.379907,61.142379,362,349,11,11,0,320,52.932840,136.522286,149.849726,1,0.174173,0.128380,-2.051032,0.002159,-0.047294,0.033427,0.998319
90,1785981022957868701,2,604,245,0.405629,0.750000,106,76.019868,62.284760,360,349,11,10,1,310,53.246633,138.304628,151.087482,1,0.173886,0.145695,-2.087253,0.006508,-0.045936,0.037055,0.998236
91,1785981023047868492,2,603,240,0.398010,0.770833,105,80.944517,62.071009,358,352,16,16,0,310,53.267883,143.015526,155.247626,1,0.164769,0.160805,-2.124543,0.010667,-0.043074,0.032772,0.998477
92,1785981023137869951,2,606,252,0.415842,0.833333,90,76.847246,62.469510,375,366,16,16,0,325,53.396592,139.316756,151.045398,1,0.159275,0.153211,-2.160723,0.008659,-0.041349,0.028434,0.998703
93,1785981023227868951,2,605,249,0.411570,0.729167,87,76.628121,62.050383,359,354,19,19,0,312,53.206007,138.678504,149.513724,1,0.167046,0.146426,-2.191155,0.005661,-0.041807,0.027009,0.998745
94,1785981023317870284,2,606,267,0.440594,0.791667,169,76.310077,62.846721,366,357,14,14,0,314,53.446759,139.156798,150.909855,1,0.160921,0.147066,-2.221846,0.005617,-0.039623,0.026707,0.998842
95,1785981023407868868,2,606,268,0.442244,0.791667,127,73.662940,62.630762,357,349,23,22,1,304,53.553968,136.293702,151.363899,1,0.165022,0.142995,-2.256552,0.004137,-0.039586,0.028655,0.998797
96,1785981023497866326,2,607,254,0.418451,0.812500,112,77.000747,62.281551,355,349,16,16,0,308,53.088590,139.282298,152.904240,1,0.155872,0.164576,-2.304408,0.010111,-0.036919,0.025552,0.998940
97,1785981023587867701,2,605,271,0.447934,0.770833,108,78.670881,62.642345,355,352,27,27,0,307,53.173007,141.313226,154.160371,1,0.145362,0.171481,-2.342649,0.011246,-0.034469,0.017838,0.999183
98,1785981023677868451,2,604,250,0.413907,0.750000,104,77.157248,61.921300,360,353,23,23,0,311,53.210174,139.078548,151.673399,1,0.154846,0.157729,-2.373437,0.007338,-0.035683,0.019947,0.999137
99,1785981023767868576,2,605,280,0.462810,0.812500,188,76.524870,63.151889,347,336,20,20,0,291,53.173174,139.676759,153.767826,1,0.156693,0.154054,-2.407707,0.006172,-0.035409,0.022374,0.999103
100,1785981023857867285,2,602,225,0.373754,0.812500,120,73.472272,61.569589,358,351,17,17,0,305,53.536717,135.041861,148.693968,1,0.166129,0.204632,-2.444419,0.017289,-0.036850,0.025123,0.998855
101,1785981023947864951,2,603,233,0.386401,0.812500,111,77.825960,62.237593,361,354,22,22,0,305,53.805510,140.063553,154.395247,1,0.153644,0.256966,-2.482903,0.028778,-0.033110,0.025632,0.998708
102,1785981024037867618,2,607,234,0.385502,0.770833,95,79.668802,61.768757,362,347,24,24,0,305,53.278466,141.437559,154.530539,1,0.160285,0.287883,-2.518145,0.035139,-0.034127,0.026090,0.998459
103,1785981024127867701,2,606,248,0.409241,0.833333,171,80.318555,61.990966,350,340,18,18,0,294,53.066048,142.309521,155.249833,1,0.154283,0.303527,-2.551627,0.038019,-0.032430,0.024431,0.998452
104,1785981024217871035,2,606,230,0.379538,0.812500,118,77.612917,61.346463,363,355,22,22,0,306,53.614675,138.959380,153.236323,1,0.156130,0.317447,-2.585260,0.040143,-0.032184,0.024342,0.998379
105,1785981024307872035,2,607,236,0.388797,0.791667,114,74.617777,62.035925,353,340,13,13,0,295,53.405675,136.653702,149.243470,1,0.154878,0.289253,-2.622559,0.033701,-0.031406,0.017336,0.998788
106,1785981024397870576,2,605,238,0.393388,0.770833,185,80.347222,61.618506,350,342,22,22,0,296,53.304299,141.965728,155.976504,1,0.172744,0.294043,-2.653257,0.033617,-0.034489,0.017116,0.998693
107,1785981024487872077,2,606,224,0.369637,0.791667,143,74.981321,61.267463,362,347,25,25,0,296,53.701634,136.248784,152.706071,1,0.195999,0.296548,-2.686151,0.033212,-0.038858,0.020108,0.998490
108,1785981024577870493,2,605,221,0.365289,0.770833,116,77.036956,61.178546,357,347,27,27,0,291,53.463300,138.215502,152.819989,1,0.208792,0.315675,-2.721718,0.036554,-0.040719,0.020422,0.998293
109,1785981024667872452,2,608,212,0.348684,0.770833,105,78.960714,60.996211,349,339,22,21,1,294,53.262632,139.956925,152.814571,1,0.239350,0.344213,-2.744836,0.041448,-0.046186,0.027856,0.997684
110,1785981024757874202,2,607,228,0.375618,0.812500,178,81.094725,61.881715,363,354,15,15,0,310,53.558384,142.976440,156.527631,1,0.231129,0.360786,-2.759525,0.044097,-0.044339,0.033204,0.997490
111,1785981024847873202,2,608,219,0.360197,0.812500,139,75.686115,60.868627,353,340,14,14,0,299,53.300466,136.554742,153.962910,1,0.248089,0.344310,-2.763520,0.040863,-0.047554,0.030391,0.997570
112,1785981024937874702,2,607,234,0.385502,0.812500,136,76.305993,61.866632,361,350,17,17,0,299,53.520550,138.172625,153.765242,1,0.247173,0.343315,-2.762469,0.040496,-0.047513,0.030870,0.997572
113,1785981025027873285,2,607,243,0.400330,0.812500,140,80.766390,62.267009,354,349,16,16,0,300,53.550592,143.033399,157.301759,1,0.250131,0.341613,-2.761046,0.040017,-0.048088,0.029732,0.997598
114,1785981025117875743,2,607,222,0.365733,0.791667,131,80.994349,61.221962,367,356,14,14,0,311,53.307257,142.216311,157.559301,1,0.252027,0.343696,-2.761024,0.040383,-0.048373,0.030319,0.997552
