frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,hybrid_candidates,hybrid_fine_matches,hybrid_accepted,hybrid_added,hybrid_replaced,hybrid_rejected,hybrid_ms,frontend_ms,track_total_ms,pose_valid,tcw_tx,tcw_ty,tcw_tz,tcw_qx,tcw_qy,tcw_qz,tcw_qw
14,1785980895607328765,2,603,239,0.396352,0.812500,184,73.861342,61.360256,339,328,25,24,1,279,53.133075,135.221598,152.961721,1,0.000116,-0.000069,-0.000065,-0.000038,-0.000109,0.000063,1.000000
15,1785980895697328848,2,604,245,0.405629,0.812500,181,73.301506,61.602591,340,326,27,27,0,276,53.161033,134.904097,152.618844,1,0.000088,-0.000100,-0.000019,-0.000069,-0.000094,-0.000002,1.000000
16,1785980895787328932,2,603,235,0.389718,0.791667,176,73.197047,61.169130,331,314,24,23,1,266,52.927449,134.366177,152.879471,1,0.000226,-0.000068,0.000042,-0.000048,-0.000058,0.000139,1.000000
17,1785980895877328515,2,602,251,0.416944,0.812500,177,73.420006,62.263721,350,340,29,27,2,293,53.499077,135.683727,153.212056,1,0.000133,-0.000007,-0.000091,0.000072,-0.000092,0.000117,1.000000
18,1785980895967329724,2,602,239,0.397010,0.812500,175,72.864335,61.707592,344,329,27,27,0,272,53.539494,134.571927,152.609967,1,0.000078,0.000002,0.000065,-0.000021,-0.000045,0.000113,1.000000
19,1785980896057330307,2,602,238,0.395349,0.833333,170,71.388325,61.235338,354,338,31,31,0,287,53.270700,132.623663,148.728608,1,0.000011,-0.000195,0.000022,-0.000176,-0.000080,-0.000068,1.000000
20,1785980896147330515,2,602,244,0.405316,0.812500,174,73.503506,61.433715,342,334,31,31,0,283,53.186908,134.937221,152.529508,1,0.000090,-0.000101,-0.000094,-0.000072,-0.000107,-0.000085,1.000000
21,1785980896237331682,2,603,246,0.407960,0.833333,177,72.993627,62.039719,344,337,27,27,0,285,53.693036,135.033346,152.380966,1,0.000378,-0.000231,0.000022,-0.000180,-0.000188,0.000147,1.000000
22,1785980896327330265,2,602,244,0.405316,0.791667,180,72.836293,61.348256,334,320,24,24,0,273,53.023115,134.184549,150.062158,1,0.000281,-0.000037,-0.000129,0.000025,-0.000100,0.000204,1.000000
23,1785980896417333265,2,602,233,0.387043,0.812500,172,72.653041,61.137712,331,320,21,21,0,274,52.976031,133.790753,150.946454,1,0.000390,-0.000228,-0.000181,-0.000008,-0.000231,0.000195,1.000000
24,1785980896507332849,2,601,244,0.405990,0.812500,177,72.625875,61.552965,329,316,24,24,0,267,53.131657,134.178840,150.163616,1,0.000315,-0.000151,0.000130,-0.000183,-0.000276,-0.000009,1.000000
25,1785980896597332974,2,602,256,0.425249,0.833333,165,72.663833,61.864467,341,332,23,23,0,285,52.948822,134.528300,152.251672,1,0.000102,-0.000176,-0.000240,-0.000019,-0.000233,-0.000138,1.000000
26,1785980896687330849,2,602,239,0.397010,0.833333,169,72.567416,61.654757,332,324,22,22,0,275,53.095115,134.222173,151.011580,1,-0.000060,0.000055,0.000016,0.000013,-0.000085,-0.000120,1.000000
27,1785980896777333766,2,602,249,0.413621,0.812500,163,70.447943,62.072844,335,319,22,22,0,268,53.273033,132.520787,148.987774,1,0.000033,-0.000177,0.000140,-0.000254,-0.000107,-0.000060,1.000000
28,1785980896867334057,2,602,256,0.425249,0.812500,166,72.829543,61.697716,328,313,21,21,0,269,52.692362,134.527259,151.321666,1,0.000095,-0.000498,0.000088,-0.000437,-0.000154,-0.000073,1.000000
29,1785980896957332349,2,603,249,0.412935,0.854167,167,69.604353,61.233379,329,314,23,23,0,273,52.625236,130.837732,146.585840,1,0.000339,-0.000040,-0.000069,0.000049,-0.000252,0.000122,1.000000
30,1785980897047335766,2,602,240,0.398671,0.791667,172,72.251038,61.517340,336,321,15,15,0,284,52.790071,133.768378,150.742827,1,0.000134,-0.000104,0.000074,-0.000094,-0.000150,-0.000078,1.000000
31,1785980897137333641,2,603,262,0.434494,0.770833,172,70.791403,62.089801,342,323,30,30,0,269,53.192990,132.881204,150.973870,1,-0.000044,-0.000021,0.000086,-0.000099,-0.000030,-0.000127,1.000000
32,1785980897227335766,2,602,224,0.372093,0.812500,167,72.737499,61.110878,337,326,25,24,1,277,53.299491,133.848377,150.165156,1,-0.000121,-0.000163,0.000031,-0.000144,-0.000026,-0.000025,1.000000
33,1785980897317334766,2,604,248,0.410596,0.833333,175,72.970084,61.895925,344,331,20,20,0,283,53.373908,134.866009,151.412831,1,0.000163,0.000127,-0.000029,0.000169,-0.000093,0.000160,1.000000
34,1785980897407336266,2,603,255,0.422886,0.833333,176,72.985668,62.007592,333,319,24,24,0,269,53.269574,134.993260,154.333600,1,-0.000051,0.000096,-0.000056,0.000111,-0.000060,-0.000116,1.000000
35,1785980897497332849,2,602,248,0.411960,0.812500,171,72.910834,61.715215,344,334,21,21,0,288,53.227866,134.626049,152.929633,1,-0.000113,-0.000040,-0.000022,0.000064,0.000078,-0.000071,1.000000
36,1785980897587335183,2,601,242,0.402662,0.812500,173,71.212030,61.700131,335,321,20,20,0,278,53.114073,132.912161,150.162071,1,-0.000207,-0.000038,-0.000027,-0.000035,-0.000012,-0.000128,1.000000
37,1785980897677334974,2,601,243,0.404326,0.812500,175,70.715610,61.397755,330,316,20,20,0,274,52.818988,132.113365,150.250656,1,0.000165,-0.000097,-0.000023,-0.000066,-0.000105,0.000058,1.000000
38,1785980897767337224,2,603,230,0.381426,0.791667,169,73.036126,61.141294,330,321,22,22,0,271,53.015822,134.177420,148.935772,1,-0.000106,-0.000385,-0.000126,-0.000186,-0.000051,-0.000136,1.000000
39,1785980897857338558,2,602,239,0.397010,0.812500,166,72.627623,61.692632,346,333,24,24,0,285,53.286657,134.320255,151.304496,1,0.000294,-0.000198,0.000007,-0.000113,-0.000208,0.000105,1.000000
40,1785980897947337641,2,602,234,0.388704,0.791667,173,72.726165,61.476337,350,341,23,23,0,292,53.263032,134.202502,149.503483,1,0.000066,-0.000176,0.000081,-0.000131,-0.000126,0.000099,1.000000
41,1785980898037338558,2,604,238,0.394040,0.791667,162,72.924374,61.519671,352,346,22,22,0,298,53.262907,134.444045,150.167238,1,-0.000085,-0.000530,0.000122,-0.000406,-0.000087,-0.000225,1.000000
42,1785980898127339183,2,602,242,0.401993,0.812500,163,70.997820,61.452504,337,327,25,25,0,277,53.033155,132.450324,148.544934,1,0.000055,-0.000242,0.000016,-0.000156,-0.000151,0.000019,1.000000
43,1785980898217337975,2,603,251,0.416252,0.812500,166,72.366912,61.938716,337,327,24,24,0,272,53.161656,134.305628,149.308315,1,0.000435,-0.000069,0.000071,-0.000092,-0.000330,0.000260,1.000000
44,1785980898307337558,2,604,240,0.397351,0.770833,160,72.917958,62.037216,342,334,29,29,0,276,53.566450,134.955174,151.819123,1,0.000253,-0.000057,0.000106,-0.000071,-0.000211,0.000128,1.000000
45,1785980898397337766,2,603,236,0.391376,0.812500,158,73.398711,61.400003,337,328,21,21,0,281,52.971405,134.798714,151.053784,1,0.000180,-0.000240,-0.000016,-0.000137,-0.000226,0.000102,1.000000
46,1785980898487336975,2,604,241,0.399007,0.791667,162,73.394002,61.501337,340,328,19,19,0,282,53.163031,134.895339,151.250910,1,0.000012,-0.000202,0.000247,-0.000282,-0.000068,-0.000054,1.000000
47,1785980898577337350,2,603,249,0.412935,0.770833,218,71.663116,61.956008,332,320,21,21,0,271,53.105238,133.619124,148.139472,1,-0.002546,-0.000193,-0.000372,0.000088,-0.004923,0.000114,0.999988
48,1785980898667337600,2,602,237,0.393688,0.750000,172,71.269196,62.109009,338,319,15,15,0,276,53.256364,133.378205,151.739289,1,-0.003837,0.000119,0.000125,0.000777,-0.007248,0.000188,0.999973
49,1785980898757339183,2,603,233,0.386401,0.750000,166,71.081570,61.379170,325,311,17,17,0,267,52.959987,132.460740,149.367730,1,-0.005723,0.000009,0.000821,0.000782,-0.010989,0.000070,0.999939
50,1785980898847340267,2,607,247,0.406919,0.854167,218,71.041903,62.601012,361,346,20,20,0,297,53.419282,133.642915,149.630816,1,-0.010067,0.000300,-0.001926,0.000822,-0.017454,-0.001196,0.999847
51,1785980898937343767,2,605,251,0.414876,0.812500,162,71.715615,62.589511,350,334,14,14,0,291,53.221989,134.305126,151.763829,1,-0.010705,0.000286,-0.004875,0.001254,-0.019819,-0.001631,0.999801
52,1785980899027341267,2,603,262,0.434494,0.875000,150,71.654448,62.909846,357,344,17,16,1,299,53.397824,134.564294,150.699489,1,-0.010831,-0.000153,-0.006310,0.001782,-0.020207,-0.001104,0.999794
53,1785980899117338392,2,603,263,0.436153,0.812500,156,71.217278,62.304634,337,325,15,15,0,285,52.913279,133.521912,149.296813,1,-0.011073,0.000075,-0.005156,0.001129,-0.019572,-0.001141,0.999807
54,1785980899207337017,2,603,261,0.432836,0.854167,213,73.033332,62.643386,356,341,17,17,0,292,53.407698,135.676718,151.223284,1,-0.011001,0.000180,-0.005618,0.001172,-0.019896,-0.001266,0.999801
55,1785980899297341683,2,604,254,0.420530,0.854167,180,73.715379,62.148634,350,332,19,19,0,287,53.186822,135.864013,154.265221,1,-0.011251,0.000153,-0.005558,0.001159,-0.019849,-0.001493,0.999801
56,1785980899387342559,2,604,258,0.427152,0.875000,176,73.832546,62.043299,341,333,21,20,1,285,53.148529,135.875845,154.860724,1,-0.011157,0.000126,-0.005477,0.001136,-0.019850,-0.001400,0.999801
57,1785980899477344809,2,603,256,0.424544,0.895833,145,71.381862,62.447302,356,345,26,25,1,294,53.359906,133.829164,149.962691,1,-0.013936,0.000623,-0.006493,0.000570,-0.023428,-0.002470,0.999722
58,1785980899567344642,2,602,256,0.425249,0.875000,204,72.811414,62.346300,350,340,27,27,0,290,53.265031,135.157714,150.513236,1,-0.019037,0.000853,-0.008763,0.001406,-0.030904,-0.003397,0.999516
59,1785980899657345309,2,602,244,0.405316,0.854167,147,69.812684,62.044882,350,343,16,16,0,301,53.037737,131.857566,147.984052,1,-0.025031,0.000582,-0.011959,0.001037,-0.039172,-0.003697,0.999225
60,1785980899747345642,2,602,267,0.443522,0.854167,221,72.047867,62.467344,341,331,23,23,0,287,53.074362,134.515211,150.347360,1,-0.028925,0.001000,-0.015489,0.000807,-0.044184,-0.005183,0.999010
61,1785980899837343684,2,604,254,0.420530,0.854167,161,68.410925,61.757046,329,317,24,23,1,272,52.731068,130.167971,146.777836,1,-0.031492,0.001054,-0.018997,0.000882,-0.048152,-0.005846,0.998823
62,1785980899927346309,2,605,231,0.381818,0.833333,149,71.559613,61.557753,353,341,19,19,0,302,52.924485,133.117366,149.048225,1,-0.034014,0.001957,-0.022501,0.000450,-0.050393,-0.007514,0.998701
63,1785980900017345725,2,606,244,0.402640,0.895833,139,71.218986,61.963631,349,336,20,19,1,298,53.076653,133.182617,148.590805,1,-0.036580,0.002740,-0.026141,0.000996,-0.054587,-0.008495,0.998472
64,1785980900107345517,2,606,241,0.397690,0.875000,191,73.061998,61.357669,329,321,24,24,0,275,52.814569,134.419667,148.581180,1,-0.042033,0.002776,-0.029293,0.000883,-0.062614,-0.009398,0.997993
65,1785980900197344976,2,604,235,0.389073,0.875000,132,72.349493,61.906672,354,342,20,20,0,300,53.346280,134.256165,148.554055,1,-0.049639,0.002845,-0.033928,0.001772,-0.073694,-0.010116,0.997228
66,1785980900287345309,2,601,250,0.415973,0.916667,194,74.314590,62.108257,337,325,19,19,0,286,52.960444,136.422847,149.801980,1,-0.057365,0.002508,-0.038580,0.002403,-0.085517,-0.010121,0.996282
67,1785980900377345351,2,602,236,0.392027,0.895833,132,72.580703,61.638336,349,337,23,23,0,290,53.156488,134.219039,147.359087,1,-0.064138,0.002611,-0.042419,0.002391,-0.096714,-0.009769,0.995261
68,1785980900467344059,2,603,245,0.406302,0.875000,197,72.306034,62.389216,358,346,19,19,0,302,53.224196,134.695250,149.238142,1,-0.069146,0.003220,-0.047046,0.002706,-0.104607,-0.010115,0.994458
69,1785980900557345767,2,604,242,0.400662,0.875000,161,72.717037,61.930130,362,354,18,17,1,311,53.731741,134.647167,150.598360,1,-0.074248,0.003132,-0.051344,0.002899,-0.112921,-0.010360,0.993546
70,1785980900647348226,2,602,249,0.413621,0.854167,148,70.476147,62.316049,357,350,14,14,0,310,53.224237,132.792196,147.550755,1,-0.080079,0.003740,-0.055677,0.003194,-0.121145,-0.011272,0.992566
71,1785980900737348351,2,602,239,0.397010,0.854167,125,75.567015,62.135881,349,336,10,10,0,306,53.022486,137.702896,151.307323,1,-0.084713,0.003963,-0.060145,0.003799,-0.128951,-0.011118,0.991581
72,1785980900827348143,2,603,259,0.429519,0.812500,214,75.608598,63.053305,347,337,18,18,0,295,53.385322,138.661903,153.749297,1,-0.088387,0.002605,-0.066228,0.004852,-0.135449,-0.011056,0.990711
73,1785980900917350184,2,603,234,0.388060,0.833333,154,73.603792,61.987838,344,339,12,11,1,300,53.446947,135.591630,151.265362,1,-0.093293,0.002767,-0.070189,0.004860,-0.143102,-0.011894,0.989625
74,1785980901007348851,2,604,254,0.420530,0.895833,203,79.311956,62.069839,346,335,17,17,0,301,52.743484,141.381795,156.666733,1,-0.099600,0.003472,-0.073795,0.005337,-0.153602,-0.012932,0.988034
75,1785980901097350101,2,606,246,0.405941,0.895833,161,75.247886,61.877462,370,362,16,16,0,327,53.521281,137.125348,154.392092,1,-0.106632,0.003584,-0.077461,0.005391,-0.165291,-0.013789,0.986134
76,1785980901187349601,2,605,239,0.395041,0.812500,133,78.348199,61.539752,345,338,17,17,0,301,52.757401,139.887951,154.949221,1,-0.112925,0.003613,-0.081864,0.005107,-0.176250,-0.015173,0.984215
77,1785980901277350768,2,603,250,0.414594,0.895833,130,75.625389,62.016964,352,339,14,14,0,302,52.978069,137.642353,150.726942,1,-0.120173,0.005149,-0.084769,0.004737,-0.187625,-0.015670,0.982104
78,1785980901367350226,2,605,247,0.408264,0.937500,193,79.332539,62.356799,372,360,17,17,0,320,53.488155,141.689338,155.272306,1,-0.128535,0.007030,-0.089076,0.003648,-0.201626,-0.015492,0.979333
79,1785980901457349851,2,604,234,0.387417,0.833333,139,76.707896,61.171416,344,330,12,12,0,294,53.176612,137.879312,155.344931,1,-0.136337,0.007107,-0.093401,0.002660,-0.212732,-0.015283,0.976987
80,1785980901547349935,2,603,239,0.396352,0.875000,123,76.886272,62.135172,365,355,17,17,0,313,53.484488,139.021444,153.753170,1,-0.140719,0.008058,-0.097689,0.002448,-0.223428,-0.015627,0.974592
81,1785980901637351268,2,605,231,0.381818,0.895833,119,79.574249,61.380417,347,340,13,13,0,304,52.847026,140.954666,154.365965,1,-0.147504,0.008479,-0.102699,0.001811,-0.234564,-0.015457,0.971976
82,1785980901727350893,2,605,257,0.424793,0.916667,199,80.480755,62.158172,361,352,20,20,0,315,53.265154,142.638927,156.204269,1,-0.155193,0.010635,-0.106809,0.001476,-0.248894,-0.014088,0.968427
83,1785980901817352643,2,607,217,0.357496,0.895833,133,75.512805,60.940205,369,359,14,14,0,324,53.572322,136.453010,151.258277,1,-0.165184,0.009702,-0.115591,0.002273,-0.266324,-0.014362,0.963774
84,1785980901907351101,2,604,247,0.408940,0.833333,129,81.267427,62.133922,368,358,16,16,0,324,53.188570,143.401349,158.163032,1,-0.174127,0.010406,-0.121866,0.002615,-0.281616,-0.015275,0.959402
85,1785980901997354518,2,606,233,0.384488,0.833333,101,79.605457,61.443709,362,356,16,16,0,318,53.249570,141.049166,153.857044,1,-0.183225,0.009500,-0.130722,0.003570,-0.298135,-0.016273,0.954378
86,1785980902087354851,2,606,249,0.410891,0.875000,173,77.280691,61.886753,360,351,17,17,0,316,53.205944,139.167444,151.241526,1,-0.191652,0.010472,-0.138660,0.005229,-0.313920,-0.017868,0.949267
87,1785980902177354602,2,603,238,0.394693,0.875000,125,83.184398,61.767295,362,350,10,10,0,315,53.543530,144.951693,160.351505,1,-0.197619,0.010239,-0.145038,0.005777,-0.324521,-0.018827,0.945673
88,1785980902267358393,2,605,206,0.340496,0.791667,107,81.107175,60.881914,375,364,9,9,0,340,53.295403,141.989089,154.358589,1,-0.203762,0.010004,-0.151347,0.006825,-0.336464,-0.019139,0.941477
89,1785980902357352935,2,605,220,0.363636,0.854167,101,82.069348,60.796370,358,351,11,11,0,327,52.722149,142.865718,155.205637,1,-0.211798,0.009719,-0.161434,0.009022,-0.352081,-0.020186,0.935708
90,1785980902447353310,2,604,238,0.394040,0.875000,159,79.922084,61.897836,356,345,6,6,0,312,53.061318,141.819920,153.538791,1,-0.219790,0.009616,-0.171063,0.010858,-0.367659,-0.021592,0.929647
91,1785980902537354643,2,603,244,0.404643,0.895833,185,83.127605,61.682335,370,361,12,12,0,330,53.475279,144.809940,159.856625,1,-0.225260,0.010022,-0.179287,0.012004,-0.382131,-0.021849,0.923772
92,1785980902627353518,2,600,233,0.388333,0.895833,130,79.146953,61.685085,368,356,5,5,0,331,53.391070,140.832038,155.465345,1,-0.231501,0.010899,-0.186942,0.012357,-0.395023,-0.022776,0.918306
93,1785980902717354810,2,603,205,0.339967,0.833333,118,81.437344,60.889122,379,366,6,6,0,343,53.365945,142.326466,155.330136,1,-0.237145,0.011448,-0.194333,0.011430,-0.407944,-0.023295,0.912638
94,1785980902807356102,2,604,220,0.364238,0.875000,161,84.613490,61.267415,384,370,13,13,0,342,53.211319,145.880905,158.478908,1,-0.243421,0.012294,-0.202272,0.010402,-0.422152,-0.024172,0.906143
95,1785980902897356644,2,606,241,0.397690,0.875000,109,84.245612,61.709751,378,367,17,17,0,326,53.502571,145.955363,159.975292,1,-0.250500,0.012458,-0.211980,0.009792,-0.436398,-0.026495,0.899310
96,1785980902987356435,2,604,248,0.410596,0.895833,107,85.995416,62.314380,361,350,13,13,0,310,53.302986,148.309796,161.382843,1,-0.256328,0.013763,-0.222147,0.011535,-0.449128,-0.029137,0.892918
97,1785980903077358310,2,602,237,0.393688,0.916667,93,85.035576,62.056628,384,377,16,15,1,340,53.608155,147.092204,158.376531,1,-0.261175,0.015326,-0.230739,0.012534,-0.460352,-0.030471,0.887125
98,1785980903167356060,2,605,253,0.418182,0.916667,156,85.034284,62.040211,362,348,15,14,1,316,52.969567,147.074495,159.537830,1,-0.264614,0.014009,-0.240184,0.012208,-0.474039,-0.030491,0.879891
99,1785980903257359935,2,605,245,0.404959,0.958333,121,82.870853,61.496500,373,358,14,14,0,326,53.259568,144.367353,158.542323,1,-0.271522,0.015200,-0.251763,0.013307,-0.489137,-0.032525,0.871499
100,1785980903347356269,2,606,255,0.420792,0.937500,127,81.795304,62.532799,384,372,16,16,0,333,53.560404,144.328103,156.982813,1,-0.275831,0.014732,-0.262703,0.014111,-0.503388,-0.032936,0.863317
101,1785980903437357769,2,606,261,0.430693,0.916667,106,91.220867,63.021759,384,376,13,13,0,338,53.550779,154.242626,167.339298,1,-0.278856,0.013802,-0.273466,0.015924,-0.515220,-0.033829,0.856242
102,1785980903527356644,2,606,268,0.442244,0.916667,100,89.197603,63.246178,384,379,17,17,0,338,53.762072,152.443781,165.864164,1,-0.282429,0.015398,-0.282076,0.018021,-0.524794,-0.036244,0.850267
103,1785980903617357019,2,605,232,0.383471,0.916667,90,94.487473,61.686709,375,370,15,15,0,336,53.245444,156.174182,167.961719,1,-0.284428,0.015287,-0.288793,0.018979,-0.533075,-0.036038,0.845087
104,1785980903707356519,2,605,269,0.444628,0.937500,144,96.219234,62.815758,378,366,22,22,0,322,53.466695,159.034992,170.956698,1,-0.286231,0.015740,-0.297473,0.019370,-0.544982,-0.035958,0.837452
105,1785980903797357269,2,605,228,0.376860,0.958333,112,87.162548,61.667792,380,366,25,24,1,322,54.125825,148.830340,162.889518,1,-0.290401,0.015838,-0.310815,0.020862,-0.559699,-0.036453,0.827631
106,1785980903887358144,2,605,238,0.393388,0.916667,101,94.380430,61.820459,381,369,13,13,0,334,53.271276,156.200889,168.849808,1,-0.294218,0.017710,-0.326380,0.024830,-0.575576,-0.041175,0.816334
107,1785980903977360019,2,605,242,0.400000,0.916667,90,95.075768,61.752000,377,369,20,20,0,333,53.251943,156.827768,167.445381,1,-0.295019,0.018159,-0.335206,0.025700,-0.587036,-0.042281,0.808047
108,1785980904067359394,2,605,235,0.388430,0.958333,66,98.550999,62.080378,370,365,16,16,0,320,53.594528,160.631377,170.933238,1,-0.297139,0.018051,-0.346970,0.026541,-0.596979,-0.044334,0.800591
109,1785980904157360269,2,605,242,0.400000,1.000000,81,96.882863,62.505672,384,376,15,14,1,342,53.562612,159.388535,169.478853,1,-0.300888,0.020326,-0.356518,0.026874,-0.607236,-0.047882,0.792622
110,1785980904247360561,2,605,242,0.400000,0.937500,134,95.766813,62.428130,384,379,16,15,1,343,53.743654,158.194943,168.258053,1,-0.302032,0.021048,-0.365676,0.027672,-0.616333,-0.050026,0.785408
111,1785980904337360561,2,605,256,0.423140,0.895833,97,91.326867,62.158337,384,375,13,13,0,339,53.650529,153.485204,165.111657,1,-0.302786,0.022382,-0.376374,0.029141,-0.626531,-0.051804,0.777127
112,1785980904427362561,2,605,257,0.424793,0.937500,76,97.642492,62.884507,377,369,12,12,0,330,53.646487,160.526999,170.753527,1,-0.303011,0.023819,-0.391607,0.033096,-0.639448,-0.054749,0.766168
113,1785980904517363978,2,605,256,0.423140,0.958333,81,97.359324,62.471838,384,375,20,19,1,338,53.508694,159.831162,170.589234,1,-0.303267,0.025173,-0.402746,0.034975,-0.649783,-0.057614,0.757125
114,1785980904607365853,2,605,245,0.404959,0.937500,142,99.628130,62.040794,384,373,15,15,0,338,53.344693,161.668924,173.369294,1,-0.302827,0.026386,-0.410206,0.034758,-0.659465,-0.057065,0.748760
115,1785980904697362936,2,605,254,0.419835,0.958333,114,94.941933,62.096794,383,378,19,19,0,335,53.915114,157.038727,172.049535,1,-0.301339,0.026905,-0.421432,0.034097,-0.671847,-0.056800,0.737721
116,1785980904787363769,2,605,255,0.421488,1.000000,97,97.337823,62.349754,384,371,14,14,0,335,53.403277,159.687577,172.339538,1,-0.301473,0.029282,-0.427211,0.031923,-0.679796,-0.056457,0.730528
117,1785980904877362519,2,605,234,0.386777,0.916667,94,100.208218,62.091918,384,379,13,13,0,342,53.605362,162.300136,174.122341,1,-0.300739,0.029706,-0.432963,0.029952,-0.685050,-0.056602,0.725676
118,1785980904967362770,2,605,263,0.434711,0.916667,160,97.594907,62.572713,384,376,18,18,0,335,53.569861,160.167620,171.938159,1,-0.297929,0.029070,-0.437334,0.028574,-0.690006,-0.055617,0.721098
119,1785980905057368186,2,605,256,0.423140,0.979167,111,94.271052,62.347045,384,379,18,18,0,339,53.764279,156.618097,170.242022,1,-0.298054,0.030257,-0.442770,0.025499,-0.697781,-0.054500,0.713780
120,1785980905147364853,2,605,262,0.433058,0.937500,90,97.688992,62.701797,377,371,14,14,0,334,53.221151,160.390789,171.987701,1,-0.295779,0.030953,-0.451800,0.022384,-0.709085,-0.052177,0.702833
121,1785980905237361770,2,605,247,0.408264,0.937500,81,104.279536,62.160960,384,374,14,14,0,339,53.409443,166.440496,177.594530,1,-0.295915,0.032209,-0.461428,0.019314,-0.721137,-0.051673,0.690593
122,1785980905327365686,2,605,230,0.380165,0.958333,142,99.486962,61.685040,381,373,15,14,1,336,53.445027,161.172002,171.814366,1,-0.294144,0.031754,-0.470761,0.016336,-0.731965,-0.049962,0.679312
123,1785980905417366561,2,605,257,0.424793,1.000000,96,94.324426,62.223627,384,379,18,18,0,342,53.272484,156.548053,168.431884,1,-0.290926,0.033347,-0.481600,0.015136,-0.744906,-0.049849,0.665133
124,1785980905507365895,2,605,252,0.416529,0.979167,87,105.760045,62.527296,384,369,18,18,0,325,53.566402,168.287341,179.031955,1,-0.288126,0.033078,-0.491569,0.013741,-0.754292,-0.049901,0.654496
125,1785980905597365061,2,605,266,0.439669,0.937500,89,101.367557,62.597213,384,370,20,20,0,325,53.350276,163.964770,174.682843,1,-0.286358,0.034217,-0.499142,0.013311,-0.761361,-0.050406,0.646229
126,1785980905687368187,2,605,263,0.434711,0.916667,78,100.882137,62.400670,384,375,12,12,0,353,53.006315,163.282807,173.057290,1,-0.283131,0.035967,-0.510427,0.014101,-0.772488,-0.051521,0.632779
127,1785980905777366437,2,605,248,0.409917,0.958333,136,103.603780,62.461462,384,376,15,15,0,343,53.475151,166.065242,176.552314,1,-0.277202,0.034580,-0.521629,0.014434,-0.782500,-0.050800,0.620407
