frame_id,stamp_ns,tracking_state,keypoints,valid_depths,valid_depth_ratio,depth_grid_coverage,tracked_inliers,feature_extract_ms,stereo_match_ms,hybrid_candidates,hybrid_fine_matches,hybrid_accepted,hybrid_added,hybrid_replaced,hybrid_rejected,hybrid_ms,frontend_ms,track_total_ms,pose_valid,tcw_tx,tcw_ty,tcw_tz,tcw_qx,tcw_qy,tcw_qz,tcw_qw
32,1785981017737845490,2,605,194,0.320661,0.770833,162,84.959939,7.721127,0,0,0,0,0,0,0.000000,92.681066,103.154376,1,-0.005796,0.001016,-0.136916,0.005009,-0.008366,-0.013414,0.999862
33,1785981017827844198,2,609,220,0.361248,0.791667,179,82.226674,8.423881,0,0,0,0,0,0,0.000000,90.650555,103.893964,1,-0.002661,0.005295,-0.167585,0.002942,-0.007886,-0.015219,0.999849
34,1785981017917843573,2,606,190,0.313531,0.833333,127,83.326514,7.707085,0,0,0,0,0,0,0.000000,91.033599,102.538455,1,-0.002043,0.006994,-0.207599,0.014715,-0.008900,-0.018549,0.999680
35,1785981018007842407,2,604,199,0.329470,0.791667,170,82.621092,7.927461,0,0,0,0,0,0,0.000000,90.548553,102.263412,1,-0.002653,0.009917,-0.247997,0.024902,-0.008388,-0.020559,0.999443
36,1785981018097845657,2,604,179,0.296358,0.729167,99,81.419169,7.246125,0,0,0,0,0,0,0.000000,88.665294,99.516314,1,-0.003585,0.014229,-0.281246,0.025304,-0.007734,-0.023535,0.999373
37,1785981018187844573,2,603,184,0.305141,0.812500,92,81.797588,7.316666,0,0,0,0,0,0,0.000000,89.114254,100.117275,1,-0.001442,0.018144,-0.314125,0.023408,-0.010234,-0.023933,0.999387
38,1785981018277843740,2,602,175,0.290698,0.770833,142,80.914666,7.305750,0,0,0,0,0,0,0.000000,88.220416,98.467516,1,0.002722,0.018938,-0.344295,0.012792,-0.017269,-0.022944,0.999506
39,1785981018367843240,2,603,185,0.306799,0.750000,100,80.509581,7.499834,0,0,0,0,0,0,0.000000,88.009415,99.387771,1,0.007213,0.020937,-0.376484,0.011149,-0.015637,-0.019580,0.999624
40,1785981018457847449,2,607,168,0.276771,0.708333,92,82.967761,7.220083,0,0,0,0,0,0,0.000000,90.187844,100.862987,1,0.008271,0.021127,-0.411911,0.011994,-0.016362,-0.020245,0.999589
41,1785981018547847907,2,604,186,0.307947,0.750000,87,80.585914,7.498793,0,0,0,0,0,0,0.000000,88.084707,98.554890,1,0.014946,0.025975,-0.445975,0.015764,-0.022766,-0.014958,0.999505
42,1785981018637847032,2,606,172,0.283828,0.708333,74,79.250781,7.383292,0,0,0,0,0,0,0.000000,86.634073,95.946501,1,0.016280,0.030158,-0.467669,0.008961,-0.026821,-0.017920,0.999439
43,1785981018727848990,2,607,205,0.337727,0.750000,72,79.633033,8.509173,0,0,0,0,0,0,0.000000,88.142206,97.119048,1,0.022805,0.030831,-0.505255,0.003845,-0.031173,-0.015343,0.999389
44,1785981018817851657,2,605,198,0.327273,0.791667,139,78.322568,8.227463,0,0,0,0,0,0,0.000000,86.550031,96.424086,1,0.023973,0.029539,-0.528754,-0.008353,-0.036716,-0.017432,0.999139
45,1785981018907847407,2,606,196,0.323432,0.729167,91,76.850351,8.030712,0,0,0,0,0,0,0.000000,84.881063,96.539462,1,0.031900,0.027854,-0.558164,-0.013967,-0.042441,-0.012929,0.998918
46,1785981018997851074,2,602,203,0.337209,0.750000,89,77.851273,8.110545,0,0,0,0,0,0,0.000000,85.961818,95.920000,1,0.037572,0.028245,-0.593480,-0.010737,-0.044809,-0.006148,0.998919
47,1785981019087845532,2,606,208,0.343234,0.750000,88,77.393354,8.026837,0,0,0,0,0,0,0.000000,85.420191,95.783583,1,0.046890,0.031100,-0.630656,-0.006196,-0.049741,-0.001202,0.998742
48,1785981019177847449,2,605,204,0.337190,0.729167,67,77.262019,8.169797,0,0,0,0,0,0,0.000000,85.431816,94.060572,1,0.056286,0.032202,-0.670263,-0.005343,-0.056375,0.002562,0.998392
49,1785981019267849366,2,606,219,0.361386,0.791667,143,79.293490,8.453381,0,0,0,0,0,0,0.000000,87.746871,96.514836,1,0.070357,0.040517,-0.708974,0.004271,-0.063083,0.016779,0.997858
50,1785981019357850407,2,606,192,0.316832,0.770833,97,75.054632,7.757085,0,0,0,0,0,0,0.000000,82.811717,93.515570,1,0.084018,0.041729,-0.741009,0.003414,-0.067928,0.028313,0.997283
51,1785981019447847824,2,604,196,0.324503,0.750000,91,78.967404,7.788253,0,0,0,0,0,0,0.000000,86.755657,96.897089,1,0.084580,0.044213,-0.769566,0.003481,-0.062544,0.034661,0.997434
52,1785981019537847491,2,604,207,0.342715,0.812500,78,77.703814,7.973087,0,0,0,0,0,0,0.000000,85.676901,94.825452,1,0.083353,0.053022,-0.804429,0.008842,-0.057954,0.034451,0.997685
53,1785981019627848741,2,603,198,0.328358,0.791667,82,76.788933,7.858836,0,0,0,0,0,0,0.000000,84.647769,94.460158,1,0.087377,0.058013,-0.843729,0.012989,-0.055895,0.036471,0.997686
54,1785981019717850283,2,601,189,0.314476,0.770833,75,78.165024,7.691502,0,0,0,0,0,0,0.000000,85.856526,94.762076,1,0.088637,0.055300,-0.875052,0.007848,-0.051527,0.043007,0.997714
55,1785981019807853033,2,605,215,0.355372,0.750000,71,77.568270,8.477048,0,0,0,0,0,0,0.000000,86.045318,95.382496,1,0.092091,0.048719,-0.904179,0.000701,-0.051103,0.040433,0.997874
56,1785981019897852616,2,606,226,0.372937,0.770833,73,76.791516,8.761425,0,0,0,0,0,0,0.000000,85.552941,94.008946,1,0.088358,0.041101,-0.932302,-0.005658,-0.048855,0.032432,0.998263
57,1785981019987854658,2,604,194,0.321192,0.750000,74,77.415770,7.763710,0,0,0,0,0,0,0.000000,85.179480,93.692236,1,0.082599,0.055629,-0.967954,0.002270,-0.046950,0.025029,0.998581
58,1785981020077853324,2,607,193,0.317957,0.791667,71,79.097237,7.730377,0,0,0,0,0,0,0.000000,86.827614,96.020541,1,0.082002,0.058535,-1.015261,0.009518,-0.046420,0.022522,0.998623
59,1785981020167852616,2,607,203,0.334432,0.791667,146,80.888956,8.051129,0,0,0,0,0,0,0.000000,88.940085,98.498305,1,0.072779,0.087948,-1.003525,0.012805,-0.050283,0.023691,0.998372
60,1785981020257855408,2,604,221,0.365894,0.812500,107,78.358400,8.487298,0,0,0,0,0,0,0.000000,86.845698,98.639931,1,0.077387,0.083325,-1.042088,0.008757,-0.052800,0.020410,0.998358
61,1785981020347854950,2,605,193,0.319008,0.729167,102,78.445525,7.654377,0,0,0,0,0,0,0.000000,86.099902,97.674425,1,0.082782,0.085966,-1.074657,0.008230,-0.053561,0.021032,0.998309
62,1785981020437855283,2,607,202,0.332784,0.750000,77,77.688396,7.905587,0,0,0,0,0,0,0.000000,85.593983,95.180828,1,0.104706,0.096456,-1.107084,0.012305,-0.061329,0.038305,0.997306
63,1785981020527853950,2,606,204,0.336634,0.791667,75,78.985612,8.150338,0,0,0,0,0,0,0.000000,87.135950,96.509002,1,0.112932,0.108499,-1.146019,0.018308,-0.062841,0.046236,0.996784
64,1785981020617854616,2,606,191,0.315182,0.708333,69,81.100082,7.677585,0,0,0,0,0,0,0.000000,88.777667,97.941510,1,0.121832,0.124334,-1.180500,0.025033,-0.065566,0.047271,0.996413
65,1785981020707854116,2,605,185,0.305785,0.750000,57,81.115248,7.346875,0,0,0,0,0,0,0.000000,88.462123,96.935462,1,0.120280,0.124616,-1.211774,0.023262,-0.064013,0.045275,0.996650
66,1785981020797856908,2,607,190,0.313015,0.645833,59,77.338602,8.004086,0,0,0,0,0,0,0.000000,85.342688,93.659402,1,0.121361,0.115974,-1.247607,0.017965,-0.064411,0.040213,0.996951
67,1785981020887853908,2,603,211,0.349917,0.770833,61,80.205910,8.367214,0,0,0,0,0,0,0.000000,88.573124,96.546418,1,0.129366,0.118496,-1.282667,0.018700,-0.068010,0.039132,0.996742
68,1785981020977854200,2,606,194,0.320132,0.729167,60,78.039189,7.787544,0,0,0,0,0,0,0.000000,85.826733,94.136488,1,0.100839,0.147732,-1.263517,0.011624,-0.063207,0.042415,0.997031
69,1785981021067858325,2,605,216,0.357025,0.770833,69,77.714937,8.344130,0,0,0,0,0,0,0.000000,86.059067,94.747533,1,0.151685,0.100018,-1.325155,0.002788,-0.060224,0.041540,0.997316
70,1785981021157858533,2,604,220,0.364238,0.729167,151,78.631984,8.396547,0,0,0,0,0,0,0.000000,87.028531,96.382459,1,0.118878,0.097460,-1.371269,0.003134,-0.055987,0.037812,0.997710
71,1785981021247859158,2,603,214,0.354892,0.833333,107,74.527211,8.368339,0,0,0,0,0,0,0.000000,82.895550,94.996409,1,0.150101,0.102080,-1.428593,0.002764,-0.055559,0.040223,0.997641
72,1785981021337860492,2,604,216,0.357616,0.770833,99,75.799885,8.283505,0,0,0,0,0,0,0.000000,84.083390,94.567698,1,0.144670,0.078500,-1.457327,-0.008489,-0.052246,0.034668,0.997996
73,1785981021427859658,2,606,246,0.405941,0.770833,91,73.701498,9.142677,0,0,0,0,0,0,0.000000,82.844175,92.784813,1,0.151426,0.065238,-1.487690,-0.015044,-0.053680,0.035646,0.997808
74,1785981021517860325,2,602,241,0.400332,0.812500,74,75.884176,9.073718,0,0,0,0,0,0,0.000000,84.957894,94.843366,1,0.156531,0.070282,-1.520187,-0.014133,-0.053588,0.034835,0.997855
75,1785981021607859908,2,604,230,0.380795,0.812500,76,76.092136,8.895425,0,0,0,0,0,0,0.000000,84.987561,94.452781,1,0.162695,0.074653,-1.557780,-0.011797,-0.054887,0.038494,0.997681
76,1785981021697859992,2,604,225,0.372517,0.770833,82,75.479757,8.876258,0,0,0,0,0,0,0.000000,84.356015,94.175279,1,0.164976,0.080534,-1.588098,-0.010271,-0.054330,0.038439,0.997730
77,1785981021787859117,2,604,226,0.374172,0.791667,73,75.019130,8.543840,0,0,0,0,0,0,0.000000,83.562970,92.924564,1,0.146332,0.069941,-1.622910,-0.014044,-0.052678,0.026751,0.998154
78,1785981021877859992,2,605,235,0.388430,0.729167,61,74.500627,9.008884,0,0,0,0,0,0,0.000000,83.509511,92.389852,1,0.153976,0.058252,-1.648188,-0.016964,-0.056355,0.022013,0.998024
79,1785981021967859909,2,608,215,0.353618,0.791667,72,76.314595,8.489090,0,0,0,0,0,0,0.000000,84.803685,94.119446,1,0.222869,0.085146,-1.726269,-0.006733,-0.061385,0.036926,0.997408
80,1785981022057861159,2,604,204,0.337748,0.687500,56,75.272214,7.795585,0,0,0,0,0,0,0.000000,83.067799,91.356305,1,0.240044,0.137123,-1.770313,0.004992,-0.065690,0.047626,0.996690
81,1785981022147861700,2,605,221,0.365289,0.833333,141,76.336470,8.441256,0,0,0,0,0,0,0.000000,84.777726,93.346107,1,0.210193,0.129899,-1.750294,0.007834,-0.064920,0.049036,0.996654
82,1785981022237860075,2,604,224,0.370861,0.812500,164,74.086416,8.588048,0,0,0,0,0,0,0.000000,82.674464,93.346899,1,0.177344,0.098134,-1.764885,0.005456,-0.060733,0.046930,0.997035
83,1785981022327864909,2,603,221,0.366501,0.770833,123,75.190381,8.323422,0,0,0,0,0,0,0.000000,83.513803,97.236337,1,0.219532,0.124998,-1.833059,0.009076,-0.059282,0.044301,0.997217
84,1785981022417863742,2,604,239,0.395695,0.791667,117,76.087094,9.206218,0,0,0,0,0,0,0.000000,85.293312,97.615089,1,0.219543,0.134609,-1.868394,0.010867,-0.058097,0.043853,0.997288
85,1785981022507865867,2,604,233,0.385762,0.791667,88,77.267975,8.909842,0,0,0,0,0,0,0.000000,86.177817,96.767543,1,0.220031,0.133952,-1.905521,0.010645,-0.056715,0.045190,0.997310
86,1785981022597865284,2,605,223,0.368595,0.812500,82,76.666306,8.517256,0,0,0,0,0,0,0.000000,85.183562,96.725793,1,0.225414,0.141448,-1.939941,0.012264,-0.057032,0.047290,0.997176
87,1785981022687865659,2,603,226,0.374793,0.812500,92,75.888259,8.555298,0,0,0,0,0,0,0.000000,84.443557,95.067825,1,0.207495,0.125567,-1.972947,0.007278,-0.051030,0.042689,0.997758
88,1785981022777866117,2,604,202,0.334437,0.708333,81,75.274964,8.175129,0,0,0,0,0,0,0.000000,83.450093,94.437946,1,0.200703,0.108005,-1.999859,0.001783,-0.047576,0.035312,0.998242
89,1785981022867865034,2,604,212,0.350993,0.770833,78,75.298672,8.161837,0,0,0,0,0,0,0.000000,83.460509,93.266607,1,0.195548,0.111669,-2.035086,0.002568,-0.047084,0.031271,0.998398
90,1785981022957868701,2,604,235,0.389073,0.729167,81,75.838133,8.929133,0,0,0,0,0,0,0.000000,84.767266,94.854032,1,0.196489,0.125900,-2.075218,0.006726,-0.045657,0.034962,0.998322
91,1785981023047868492,2,603,224,0.371476,0.770833,78,74.671169,8.787175,0,0,0,0,0,0,0.000000,83.458344,93.725609,1,0.188118,0.142329,-2.117191,0.010979,-0.042948,0.030997,0.998536
92,1785981023137869951,2,606,236,0.389439,0.791667,72,76.482178,9.083092,0,0,0,0,0,0,0.000000,85.565270,96.061788,1,0.186911,0.134033,-2.150140,0.008530,-0.041499,0.027117,0.998734
93,1785981023227868951,2,605,230,0.380165,0.708333,70,76.465303,8.851424,0,0,0,0,0,0,0.000000,85.316727,95.130074,1,0.189896,0.126798,-2.176389,0.005708,-0.041320,0.024669,0.998825
94,1785981023317870284,2,606,253,0.417492,0.791667,160,74.893794,9.440470,0,0,0,0,0,0,0.000000,84.334264,94.865448,1,0.181409,0.132733,-2.197888,0.005876,-0.039528,0.025176,0.998884
95,1785981023407868868,2,606,246,0.405941,0.750000,119,73.275160,9.633721,0,0,0,0,0,0,0.000000,82.908881,95.775828,1,0.211254,0.150221,-2.267958,0.004607,-0.039744,0.027406,0.998823
96,1785981023497866326,2,607,238,0.392092,0.812500,100,76.995015,9.188593,0,0,0,0,0,0,0.000000,86.183608,98.225508,1,0.203449,0.171974,-2.304549,0.010434,-0.037331,0.024673,0.998944
97,1785981023587867701,2,605,244,0.403306,0.729167,102,77.332016,9.391553,0,0,0,0,0,0,0.000000,86.723569,98.220050,1,0.194282,0.177804,-2.342974,0.011494,-0.035063,0.017268,0.999170
98,1785981023677868451,2,604,227,0.375828,0.729167,104,77.062223,8.740007,0,0,0,0,0,0,0.000000,85.802230,98.315925,1,0.203118,0.166437,-2.373599,0.007928,-0.036221,0.019059,0.999131
99,1785981023767868576,2,605,260,0.429752,0.791667,181,74.927211,10.045473,0,0,0,0,0,0,0.000000,84.972684,97.815964,1,0.205114,0.162623,-2.406269,0.006637,-0.035852,0.021459,0.999105
100,1785981023857867285,2,602,208,0.345515,0.791667,117,76.758721,7.950794,0,0,0,0,0,0,0.000000,84.709515,97.700588,1,0.227143,0.213722,-2.443864,0.017794,-0.037445,0.024017,0.998852
101,1785981023947864951,2,603,211,0.349917,0.812500,102,79.767155,8.408631,0,0,0,0,0,0,0.000000,88.175786,99.944393,1,0.211768,0.264763,-2.482686,0.029167,-0.033458,0.024338,0.998718
102,1785981024037867618,2,607,210,0.345964,0.770833,87,79.531153,8.382630,0,0,0,0,0,0,0.000000,87.913783,98.818261,1,0.220307,0.295886,-2.517461,0.035489,-0.034705,0.025104,0.998452
103,1785981024127867701,2,606,230,0.379538,0.791667,164,79.350818,8.932550,0,0,0,0,0,0,0.000000,88.283368,99.862600,1,0.214692,0.312132,-2.551406,0.038498,-0.033089,0.023406,0.998436
104,1785981024217871035,2,606,208,0.343234,0.770833,115,77.577808,7.614085,0,0,0,0,0,0,0.000000,85.191893,99.313305,1,0.215948,0.326221,-2.585051,0.040673,-0.032731,0.023183,0.998367
105,1785981024307872035,2,607,223,0.367381,0.791667,114,79.141234,8.606423,0,0,0,0,0,0,0.000000,87.747657,99.899141,1,0.214414,0.283759,-2.619629,0.033521,-0.032211,0.016565,0.998781
106,1785981024397870576,2,605,216,0.357025,0.750000,103,79.914738,8.313255,0,0,0,0,0,0,0.000000,88.227993,99.910474,1,0.232298,0.289803,-2.649543,0.033591,-0.035302,0.016247,0.998680
107,1785981024487872077,2,606,199,0.328383,0.770833,96,80.409282,8.041753,0,0,0,0,0,0,0.000000,88.451035,99.526515,1,0.255564,0.292721,-2.682164,0.033179,-0.039602,0.019649,0.998471
108,1785981024577870493,2,605,194,0.320661,0.729167,167,79.366652,7.636667,0,0,0,0,0,0,0.000000,87.003319,98.215757,1,0.266475,0.312037,-2.712759,0.036576,-0.041434,0.019850,0.998274
109,1785981024667872452,2,608,191,0.314145,0.770833,122,77.089389,7.277207,0,0,0,0,0,0,0.000000,84.366596,99.121928,1,0.296171,0.342957,-2.734914,0.041626,-0.046807,0.026515,0.997684
110,1785981024757874202,2,607,213,0.350906,0.812500,110,80.261781,8.361839,0,0,0,0,0,0,0.000000,88.623620,102.118779,1,0.278128,0.349416,-2.730578,0.043849,-0.044856,0.032398,0.997505
111,1785981024847873202,2,608,205,0.337171,0.812500,108,78.855940,8.101253,0,0,0,0,0,0,0.000000,86.957193,99.005511,1,0.294420,0.330453,-2.735433,0.040355,-0.047921,0.029710,0.997593
112,1785981024937874702,2,607,217,0.357496,0.812500,109,81.505705,8.407671,0,0,0,0,0,0,0.000000,89.913376,103.388868,1,0.295508,0.327797,-2.734755,0.039963,-0.048119,0.030038,0.997590
113,1785981025027873285,2,607,227,0.373970,0.812500,110,79.592903,8.746632,0,0,0,0,0,0,0.000000,88.339535,100.894313,1,0.298058,0.325205,-2.734323,0.039445,-0.048725,0.029023,0.997611
114,1785981025117875743,2,607,208,0.342669,0.791667,103,77.801184,7.881377,0,0,0,0,0,0,0.000000,85.682561,97.626129,1,0.297823,0.327111,-2.734796,0.039840,-0.048732,0.029138,0.997591
115,1785981025837878619,2,608,207,0.340461,0.770833,102,80.243530,7.932211,0,0,0,0,0,0,0.000000,88.175741,100.261142,1,0.304647,0.326459,-2.735328,0.039841,-0.050046,0.029151,0.997526
116,1785981025927879994,2,606,207,0.341584,0.833333,104,80.408490,7.915211,0,0,0,0,0,0,0.000000,88.323701,100.802395,1,0.320990,0.326894,-2.730568,0.039560,-0.053514,0.028315,0.997381
117,1785981026017880286,2,607,193,0.317957,0.708333,98,80.623575,7.324333,0,0,0,0,0,0,0.000000,87.947908,100.227892,1,0.368869,0.324316,-2.726295,0.038976,-0.063336,0.028939,0.996811
118,1785981026107878494,2,605,205,0.338843,0.791667,99,80.248489,7.914544,0,0,0,0,0,0,0.000000,88.163033,100.528311,1,0.416107,0.321272,-2.721007,0.038156,-0.073180,0.028298,0.996187
119,1785981026197879244,2,603,215,0.356551,0.812500,166,78.900689,8.259630,0,0,0,0,0,0,0.000000,87.160319,99.233637,1,0.451794,0.315802,-2.717385,0.036937,-0.080525,0.027557,0.995687
120,1785981026287885952,2,603,198,0.328358,0.791667,126,76.113675,7.328249,0,0,0,0,0,0,0.000000,83.441924,98.431174,1,0.468316,0.309924,-2.717215,0.035627,-0.083894,0.026800,0.995477
121,1785981026377880577,2,602,221,0.367110,0.770833,127,79.225858,8.492589,0,0,0,0,0,0,0.000000,87.718447,100.579893,1,0.491408,0.302313,-2.715868,0.034753,-0.088285,0.026125,0.995146
122,1785981026467878702,2,602,203,0.337209,0.770833,101,79.272942,8.001544,0,0,0,0,0,0,0.000000,87.274486,99.254387,1,0.520433,0.298407,-2.712228,0.033812,-0.094119,0.025086,0.994670
123,1785981026557879619,2,602,192,0.318937,0.770833,106,78.007352,7.539459,0,0,0,0,0,0,0.000000,85.546811,97.155542,1,0.544098,0.300475,-2.710142,0.033938,-0.098904,0.025403,0.994194
124,1785981026647881994,2,605,199,0.328926,0.812500,104,78.357853,7.624376,0,0,0,0,0,0,0.000000,85.982229,98.427173,1,0.578604,0.299141,-2.704294,0.033465,-0.105807,0.026366,0.993474
125,1785981026737880828,2,606,202,0.333333,0.770833,111,80.021112,8.273963,0,0,0,0,0,0,0.000000,88.295075,100.645061,1,0.617615,0.296385,-2.696938,0.032804,-0.113864,0.026755,0.992594
126,1785981026827882286,2,608,192,0.315789,0.708333,99,77.817975,7.537459,0,0,0,0,0,0,0.000000,85.355434,98.264339,1,0.654630,0.293730,-2.689277,0.032057,-0.121551,0.026597,0.991711
127,1785981026917884328,2,605,196,0.323967,0.729167,101,76.061631,7.649418,0,0,0,0,0,0,0.000000,83.711049,96.313452,1,0.677041,0.287000,-2.686227,0.030596,-0.126091,0.026450,0.991194
128,1785981027007883078,2,607,198,0.326194,0.708333,88,78.208643,7.814627,0,0,0,0,0,0,0.000000,86.023270,97.651044,1,0.697332,0.278264,-2.683318,0.028818,-0.130228,0.025850,0.990728
129,1785981027097883994,2,606,188,0.310231,0.729167,152,77.388847,7.555792,0,0,0,0,0,0,0.000000,84.944639,95.605824,1,0.723303,0.269730,-2.678316,0.027193,-0.135613,0.024580,0.990084
