method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,1,2569101470849,,193.88543802779168,7.570773013867438,247,246,0.9959514170040485,0.9791666666666666,144,144,105,0.7291666666666666,0.7083333333333334,0.8035964369773865,100,1,89,0.89,0.44906988739967346,0.8471464753150941,0.6458333333333334,0.00022657717199700566,0.004561244297099594,1.2819409603253007
xfeat_grid16_fine,11,2570181473058,,195.39907498983666,8.22193903150037,259,257,0.9922779922779923,0.9791666666666666,145,145,112,0.7724137931034483,0.6875,0.7950661778450012,101,1,84,0.8316831683168316,0.6136461496353149,0.9893910169601441,0.5,0.002847396727269615,0.0036200691898682726,0.958976976107806
xfeat_grid16_fine,21,2571171462517,True,204.67453997116536,8.714520023204386,235,231,0.9829787234042553,0.8958333333333334,138,137,105,0.7608695652173914,0.7083333333333334,0.8244271874427795,100,1,85,0.85,0.5986188650131226,1.006135988235474,0.5625,0.0004555044377957921,0.003961515981499781,0.9450109791941941
xfeat_grid16_fine,31,2572161479393,True,212.23490999545902,9.333843016065657,243,242,0.9958847736625515,0.9166666666666666,156,156,113,0.7243589743589743,0.7083333333333334,0.7646056413650513,108,1,90,0.8333333333333334,0.48509711027145386,0.8786285519599917,0.5416666666666666,0.008008601311797404,0.00443133539393248,1.0225219884887338
xfeat_grid16_fine,41,2573241482810,True,218.0034369812347,9.818185993935913,240,237,0.9875,0.9375,138,138,107,0.7753623188405797,0.6875,0.8201444745063782,97,1,89,0.9175257731958762,0.5057439804077148,0.9356673359870911,0.5833333333333334,0.004084389800467199,0.0041288628012054115,0.7355900015681982
xfeat_grid16_fine,51,2574231483935,True,208.18476198473945,9.090345993172377,240,238,0.9916666666666667,0.9375,145,144,108,0.7448275862068966,0.6666666666666666,0.7826902270317078,100,1,92,0.92,0.481245219707489,0.868824690580368,0.5833333333333334,0.0032962790531464218,0.003991018521591857,0.7768600480630994
xfeat_grid16_fine,61,2575221484144,True,211.5369570092298,7.810359995346516,236,232,0.9830508474576272,0.9375,150,149,109,0.7266666666666667,0.6666666666666666,0.7780665159225464,101,1,88,0.8712871287128713,0.6415480375289917,0.9961343586444854,0.5625,0.0017000720810268326,0.003607283144739355,1.0543660027906299
xfeat_grid16_fine,71,2576301492853,True,205.7214340311475,8.442880993243307,239,234,0.9790794979079498,0.9166666666666666,139,138,103,0.7410071942446043,0.6666666666666666,0.8031446933746338,101,1,88,0.8712871287128713,0.5054752826690674,0.9525726377964019,0.5625,0.0044965630088017496,0.004289171723222623,0.8596790139563382
xfeat_grid16_fine,81,2577291484020,True,208.24020798318088,7.536836026702076,234,232,0.9914529914529915,0.9375,146,145,108,0.7397260273972602,0.6666666666666666,0.7874220013618469,101,1,87,0.8613861386138614,0.4759189784526825,0.8045340180397035,0.5416666666666666,0.007276278386431594,0.004112874018402551,0.8839790243655443
xfeat_grid16_fine,91,2578281501270,True,203.4965080092661,8.004208037164062,238,234,0.9831932773109243,0.8958333333333334,137,137,101,0.7372262773722628,0.6666666666666666,0.8029876947402954,94,1,85,0.9042553191489362,0.5320542454719543,0.997284245491028,0.5833333333333334,0.005872930534683729,0.004248485575371762,0.7364280172623694
xfeat_grid16_fine,101,2579361495313,True,215.0803460390307,8.386388013605028,248,247,0.9959677419354839,0.9375,147,146,108,0.7346938775510204,0.6875,0.7824673056602478,104,1,89,0.8557692307692307,0.49777087569236755,0.8925947546958924,0.6041666666666666,0.006026757102661853,0.004474874782342969,1.1359269847162068
xfeat_grid16_fine,111,2580351508313,True,212.604169966653,6.304053997155279,166,146,0.8795180722891566,0.7708333333333334,156,156,124,0.7948717948717948,0.7708333333333334,0.8427785634994507,92,1,76,0.8260869565217391,0.6269606351852417,1.1673726439476013,0.5,0.017476100218730844,0.004224767644911437,1.2418589903973043
xfeat_grid16_fine,121,2581431510480,True,212.65696303453296,6.588333053514361,159,136,0.8553459119496856,0.7083333333333334,143,141,110,0.7692307692307693,0.7916666666666666,0.7825908660888672,86,1,74,0.8604651162790697,0.7841571569442749,1.3012163639068606,0.5,0.02248357500146512,0.002510509916722211,0.9305559797212481
xfeat_grid16_fine,131,2582421519397,True,208.432029990945,7.039924035780132,149,128,0.8590604026845637,0.7083333333333334,129,129,89,0.689922480620155,0.6666666666666666,0.771300733089447,64,1,52,0.8125,0.772379994392395,1.4250811219215394,0.4166666666666667,0.028448567529953454,0.004571656004124885,1.2633660226128995
xfeat_grid16_fine,141,2583411508940,True,209.3888430390507,6.8874849821440876,168,145,0.8630952380952381,0.7083333333333334,152,150,111,0.7302631578947368,0.7708333333333334,0.8215377330780029,85,1,65,0.7647058823529411,0.7991846203804016,1.2733628273010253,0.4583333333333333,0.01202682018992726,0.00649516259310467,1.456236990634352
xfeat_grid16_fine,151,2584491539523,True,206.9915050524287,6.155665032565594,155,137,0.8838709677419355,0.6666666666666666,137,137,100,0.7299270072992701,0.7291666666666666,0.8145852088928223,79,1,67,0.8481012658227848,0.6018192172050476,1.2331089735031127,0.4375,0.026626570497807433,0.002678304159184335,0.866243033669889
xfeat_grid16_fine,161,2585481522149,True,208.79186398815364,6.758439005352557,153,114,0.7450980392156863,0.6666666666666666,140,139,95,0.6785714285714286,0.7083333333333334,0.7202798128128052,72,1,55,0.7638888888888888,0.5482942461967468,1.3716620445251466,0.375,0.010203771480489886,0.004857479571180492,1.345556986052543
